codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo
102,2015,4,1.0,1,0.0,0,0.0,0,0.0,0,1.0
2,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
116,2015,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0
81,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
52,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,2015,4,1.0,1,0.0,0,2.0,1,0.0,0,0.0
41,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
107,2015,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0
73,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0
58,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,2015,4,4.0,1,0.0,0,3.0,1,0.0,0,0.0
63,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
87,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
77,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39,2015,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0
108,2015,4,1.0,1,0.0,0,0.0,0,0.0,0,1.0
61,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
46,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
85,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
60,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,2015,4,1.0,1,0.0,0,3.0,1,0.0,0,1.0
72,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
57,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,2015,4,0.0,0,0.0,0,2.0,1,0.0,0,0.0
88,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,3.0
9,2015,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0
109,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
49,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
32,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
92,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,2.0
11,2015,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0
36,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
53,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
50,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
110,2015,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0
10,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
103,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,2015,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0
55,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
113,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
60,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
90,2015,4,0.0,0,0.0,0,2.0,1,0.0,0,3.0
67,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
83,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
101,2015,4,1.0,1,0.0,0,2.0,1,0.0,0,4.0
54,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
100,2015,4,1.0,1,0.0,0,2.0,1,0.0,0,2.0
34,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
106,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
91,2015,4,2.0,1,0.0,0,0.0,0,0.0,0,1.0
95,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
117,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
64,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
48,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
98,2015,4,0.0,0,0.0,0,1.0,1,0.0,0,3.0
28,2015,4,0.0,0,0.0,0,3.0,1,0.0,0,1.0
17,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
24,2015,4,2.0,1,0.0,0,5.0,1,0.0,0,1.0
44,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
62,2015,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0
69,2015,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0
93,2015,4,2.0,1,0.0,0,0.0,0,0.0,0,3.0
18,2015,4,0.0,0,0.0,0,2.0,1,0.0,0,1.0
15,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
86,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
71,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
29,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0
80,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
99,2016,1,4.0,1,0.0,0,0.0,0,0.0,0,4.0
3,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
97,2016,1,6.0,1,0.0,0,1.0,1,0.0,0,1.0
94,2016,1,3.0,1,0.0,0,0.0,0,0.0,0,1.0
76,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
114,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
89,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
52,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
96,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
84,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
111,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
112,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
75,2016,1,0.0,0,0.0,0,3.0,1,0.0,0,0.0
12,2016,1,1.0,1,0.0,0,2.0,1,0.0,0,0.0
16,2016,1,0.0,0,0.0,0,4.0,1,0.0,0,1.0
82,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
35,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
68,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,2016,1,1.0,1,0.0,0,4.0,1,0.0,0,0.0
22,2016,1,1.0,1,0.0,0,2.0,1,0.0,0,0.0
105,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
104,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
74,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
47,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
70,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
66,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
65,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
79,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
59,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
45,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
20,2016,1,1.0,1,0.0,0,4.0,1,0.0,0,0.0
51,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
43,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,2016,1,1.0,1,0.0,0,3.0,1,0.0,0,0.0
56,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
102,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,1.0
2,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
116,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0
81,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
52,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,2016,1,1.0,1,0.0,0,4.0,1,0.0,0,0.0
41,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
107,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
73,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
58,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,2016,1,4.0,1,0.0,0,3.0,1,0.0,0,0.0
63,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
87,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
77,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0
108,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
61,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
46,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
85,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
60,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,2016,1,1.0,1,0.0,0,3.0,1,0.0,0,1.0
72,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
57,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,2016,1,0.0,0,0.0,0,2.0,1,0.0,0,0.0
88,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0
9,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
109,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
49,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
32,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
92,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0
11,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
36,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
53,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
50,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
110,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
10,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
103,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,2016,1,0.0,0,0.0,0,2.0,1,0.0,0,0.0
55,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
113,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
60,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
90,2016,1,0.0,0,0.0,0,2.0,1,0.0,0,3.0
67,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
83,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
101,2016,1,1.0,1,0.0,0,2.0,1,0.0,0,4.0
54,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
100,2016,1,1.0,1,0.0,0,2.0,1,0.0,0,2.0
34,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
106,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
91,2016,1,2.0,1,0.0,0,0.0,0,0.0,0,1.0
95,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
117,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
64,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
48,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
98,2016,1,0.0,0,0.0,0,2.0,1,0.0,0,3.0
28,2016,1,0.0,0,0.0,0,3.0,1,0.0,0,1.0
17,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0
24,2016,1,2.0,1,0.0,0,5.0,1,0.0,0,1.0
44,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
62,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
69,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0
93,2016,1,2.0,1,0.0,0,0.0,0,0.0,0,3.0
18,2016,1,0.0,0,0.0,0,2.0,1,0.0,0,1.0
15,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0
86,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
71,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
29,2016,2,1.0,1,0.0,0,1.0,1,0.0,0,0.0
80,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
99,2016,2,4.0,1,0.0,0,1.0,1,0.0,0,4.0
3,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
97,2016,2,6.0,1,0.0,0,1.0,1,0.0,0,1.0
94,2016,2,3.0,1,0.0,0,0.0,0,0.0,0,1.0
76,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
114,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
89,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
52,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
96,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
84,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
111,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
112,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
75,2016,2,0.0,0,0.0,0,3.0,1,0.0,0,0.0
12,2016,2,1.0,1,0.0,0,2.0,1,0.0,0,0.0
16,2016,2,0.0,0,0.0,0,4.0,1,0.0,0,1.0
82,2016,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0
35,2016,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0
68,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,2016,2,1.0,1,0.0,0,4.0,1,0.0,0,0.0
22,2016,2,1.0,1,0.0,0,5.0,1,0.0,0,0.0
105,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
104,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
74,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
47,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
70,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
66,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
65,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0
79,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
59,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
45,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
20,2016,2,1.0,1,0.0,0,4.0,1,1.0,1,0.0
51,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0
43,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,2016,2,1.0,1,0.0,0,3.0,1,0.0,0,0.0
56,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
102,2016,2,1.0,1,0.0,0,1.0,1,0.0,0,1.0
2,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
116,2016,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0
81,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
52,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,2016,2,1.0,1,0.0,0,4.0,1,0.0,0,0.0
41,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
37,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
107,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
73,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,1.0
58,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,2016,2,4.0,1,0.0,0,4.0,1,0.0,0,0.0
63,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
87,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
77,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39,2016,2,1.0,1,0.0,0,1.0,1,0.0,0,0.0
108,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0
61,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
46,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
85,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
60,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,2016,2,1.0,1,0.0,0,3.0,1,0.0,0,1.0
72,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
57,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,2016,2,0.0,0,0.0,0,2.0,1,1.0,1,0.0
88,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0
9,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
109,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
49,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
32,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
92,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,2.0
11,2016,2,0.0,0,0.0,0,2.0,1,0.0,0,0.0
36,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
53,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
50,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
110,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
10,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
103,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,2016,2,0.0,0,0.0,0,2.0,1,0.0,0,0.0
55,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
113,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
60,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
90,2016,2,0.0,0,0.0,0,3.0,1,0.0,0,3.0
67,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
83,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
101,2016,2,1.0,1,0.0,0,2.0,1,0.0,0,4.0
54,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
100,2016,2,1.0,1,0.0,0,2.0,1,0.0,0,2.0
34,2016,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0
106,2016,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0
91,2016,2,2.0,1,0.0,0,0.0,0,0.0,0,1.0
95,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
117,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
64,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
48,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
98,2016,2,0.0,0,0.0,0,2.0,1,0.0,0,3.0
28,2016,2,0.0,0,0.0,0,4.0,1,0.0,0,1.0
17,2016,2,0.0,0,0.0,0,2.0,1,0.0,0,0.0
24,2016,2,2.0,1,0.0,0,6.0,1,0.0,0,1.0
44,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
62,2016,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0
69,2016,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0
93,2016,2,2.0,1,0.0,0,0.0,0,0.0,0,3.0
18,2016,2,0.0,0,0.0,0,2.0,1,0.0,0,1.0
15,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0
86,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
71,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
29,2016,3,1.0,1,0.0,0,1.0,1,1.0,1,0.0
80,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
99,2016,3,5.0,1,0.0,0,1.0,1,0.0,0,4.0
3,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
97,2016,3,7.0,1,0.0,0,1.0,1,0.0,0,1.0
94,2016,3,3.0,1,0.0,0,0.0,0,0.0,0,1.0
76,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
114,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
89,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38,2016,3,0.0,0,1.0,1,3.0,1,0.0,0,0.0
52,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
96,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
84,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
111,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
112,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
75,2016,3,0.0,0,0.0,0,4.0,1,0.0,0,0.0
12,2016,3,1.0,1,0.0,0,2.0,1,0.0,0,0.0
16,2016,3,0.0,0,0.0,0,4.0,1,0.0,0,1.0
82,2016,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0
35,2016,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0
68,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
27,2016,3,1.0,1,0.0,0,5.0,1,0.0,0,0.0
22,2016,3,1.0,1,0.0,0,7.0,1,0.0,0,0.0
105,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
104,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
74,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
47,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
70,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
66,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
65,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0
79,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
59,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
45,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
20,2016,3,1.0,1,0.0,0,5.0,1,6.0,1,0.0
51,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0
43,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
25,2016,3,1.0,1,1.0,1,3.0,1,0.0,0,0.0
56,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
26,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
102,2016,3,1.0,1,0.0,0,1.0,1,0.0,0,1.0
2,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
116,2016,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0
81,2016,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0
52,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,2016,3,1.0,1,0.0,0,4.0,1,0.0,0,0.0
41,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
37,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
107,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
73,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
31,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,1.0
58,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,2016,3,4.0,1,0.0,0,4.0,1,0.0,0,0.0
63,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
87,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
77,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39,2016,3,1.0,1,0.0,0,1.0,1,0.0,0,0.0
108,2016,3,0.0,0,0.0,0,0.0,0,1.0,1,1.0
61,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
46,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
85,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
60,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
30,2016,3,1.0,1,1.0,1,3.0,1,1.0,1,1.0
72,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
57,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
23,2016,3,0.0,0,0.0,0,2.0,1,5.0,1,0.0
88,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0
9,2016,3,0.0,0,0.0,0,2.0,1,0.0,0,0.0
109,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
49,2016,3,0.0,0,1.0,1,0.0,0,1.0,1,0.0
14,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
32,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
92,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,2.0
11,2016,3,0.0,0,0.0,0,2.0,1,0.0,0,0.0
36,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
53,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
50,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
110,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
10,2016,3,0.0,0,0.0,0,0.0,0,4.0,1,0.0
42,2016,3,0.0,0,0.0,0,1.0,1,3.0,1,0.0
103,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,2016,3,0.0,0,0.0,0,4.0,1,0.0,0,0.0
55,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
113,2016,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0
60,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
90,2016,3,0.0,0,0.0,0,3.0,1,0.0,0,4.0
67,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
83,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
101,2016,3,1.0,1,0.0,0,2.0,1,0.0,0,4.0
54,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78,2016,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0
100,2016,3,1.0,1,0.0,0,2.0,1,1.0,1,3.0
34,2016,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0
