codigo_upz,AÑO,semester,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
29.0,2021,2,53,0,23,30,108721,51115,57606,4.87486318190598,4.87486318190598,5.869118654015455,3.9926396555914314
29.0,2022,1,45,0,17,28,107025,50235,56790,4.204625087596356,4.204625087596356,5.573803125311038,2.993484768445149
29.0,2022,2,39,0,16,23,107025,50235,56790,3.644008409250175,3.644008409250175,4.578481138648352,2.817397429124846
29.0,2023,2,1,0,0,1,105098,49265,55833,0.0951492892348094,0.0951492892348094,0.20298386278290875,0.0
30.0,2018,1,53,0,17,36,125315,59415,65900,4.229342058013805,4.229342058013805,6.059075990911386,2.579666160849772
30.0,2018,2,56,0,25,31,125315,59415,65900,4.4687387782787376,4.4687387782787376,5.21753765884036,3.7936267071320184
30.0,2019,1,58,0,25,33,126709,60161,66548,4.577417547293405,4.577417547293405,5.485281162214724,3.756686902686783
30.0,2019,2,60,0,20,40,126709,60161,66548,4.735259531682832,4.735259531682832,6.648825651169362,3.005349522149426
30.0,2020,1,39,0,14,25,128700,61151,67549,3.0303030303030303,3.0303030303030303,4.088240584781933,2.072569542110172
30.0,2020,2,60,0,20,40,128700,61151,67549,4.662004662004662,4.662004662004662,6.541184935651093,2.96081363158596
30.0,2021,1,54,0,19,35,129876,61720,68156,4.157812066894577,4.157812066894577,5.670771224886584,2.7877222841716063
30.0,2021,2,75,0,30,45,129876,61720,68156,5.774738981798023,5.774738981798023,7.29099157485418,4.401666764481484
30.0,2022,1,39,0,14,25,130301,61875,68426,2.993069892019248,2.993069892019248,4.040404040404041,2.0460059041884664
30.0,2022,2,92,0,38,54,130301,61875,68426,7.060575129891559,7.060575129891559,8.727272727272727,5.55344459708298
30.0,2023,1,1,0,0,1,130399,61902,68497,0.07668770466031181,0.07668770466031181,0.16154566896061517,0.0
30.0,2023,2,1,0,0,1,130399,61902,68497,0.07668770466031181,0.07668770466031181,0.16154566896061517,0.0
31.0,2018,1,29,0,13,16,65800,30709,35091,4.407294832826748,4.407294832826748,5.210198964472956,3.704653614887008
31.0,2018,2,40,0,21,19,65800,30709,35091,6.079027355623101,6.079027355623101,6.187111270311634,5.9844404548174746
31.0,2019,1,36,0,15,21,66554,31112,35442,5.409141449048893,5.409141449048893,6.749807148367189,4.232266802099204
31.0,2019,2,41,0,15,26,66554,31112,35442,6.160411094750128,6.160411094750128,8.356904088454616,4.232266802099204
31.0,2020,1,26,0,7,19,67651,31657,35994,3.843254349529201,3.843254349529201,6.001832138231671,1.9447685725398678
31.0,2020,2,44,0,7,37,67651,31657,35994,6.503968899203263,6.503968899203263,11.687778374451147,1.9447685725398678
31.0,2021,1,32,0,14,18,68316,31982,36334,4.684114995023128,4.684114995023128,5.628165843286848,3.853140309352122
31.0,2021,2,58,0,18,40,68316,31982,36334,8.489958428479419,8.489958428479419,12.507035207304108,4.954037540595586
31.0,2022,1,26,0,6,20,68583,32094,36489,3.791026930872082,3.791026930872082,6.231694397706737,1.644331168297295
31.0,2022,2,34,0,13,21,68583,32094,36489,4.957496755755799,4.957496755755799,6.543279117592073,3.5627175313108057
31.0,2023,1,2,0,2,0,68688,32143,36545,0.2911716748194736,0.2911716748194736,0.0,0.547270488438911
32.0,2018,1,8,0,5,3,97856,47245,50611,0.8175277959450622,0.8175277959450622,0.6349878293999365,0.9879275256367193
32.0,2018,2,8,0,5,3,97856,47245,50611,0.8175277959450622,0.8175277959450622,0.6349878293999365,0.9879275256367193
32.0,2019,1,11,0,5,6,100161,48278,51883,1.09823184672677,1.09823184672677,1.2428021044782305,0.9637068018426074
32.0,2019,2,14,0,4,10,100161,48278,51883,1.397749623106798,1.397749623106798,2.0713368407970503,0.770965441474086
32.0,2020,1,10,0,4,6,102691,49503,53188,0.9737951719235375,0.9737951719235375,1.2120477546815345,0.752049334436339
32.0,2020,2,14,0,2,12,102691,49503,53188,1.3633132406929527,1.3633132406929527,2.424095509363069,0.3760246672181695
32.0,2021,1,15,0,7,8,103708,49930,53778,1.4463686504416247,1.4463686504416247,1.6022431403965551,1.3016475138532486
32.0,2021,2,13,0,8,5,103708,49930,53778,1.253519497049408,1.253519497049408,1.001401962747847,1.487597158689427
32.0,2022,1,18,0,7,11,104358,50163,54195,1.7248318288966824,1.7248318288966824,2.1928513047465263,1.291632069379094
32.0,2022,2,14,0,6,8,104358,50163,54195,1.341535866919642,1.341535866919642,1.5948009489065647,1.1071132023249377
33.0,2018,1,12,0,4,8,42167,20418,21749,2.8458273057129984,2.8458273057129984,3.918111470271329,1.8391650190813371
33.0,2018,2,22,0,15,7,42167,20418,21749,5.21735006047383,5.21735006047383,3.428347536487413,6.896868821555015
33.0,2019,1,13,0,6,7,42929,20777,22152,3.0282559575112393,3.0282559575112393,3.36911007363912,2.7085590465872156
33.0,2019,2,13,0,7,6,42929,20777,22152,3.0282559575112393,3.0282559575112393,2.887808634547817,3.1599855543517514
33.0,2020,1,11,0,4,7,43834,21242,22592,2.5094675366154124,2.5094675366154124,3.295358252518595,1.7705382436260624
33.0,2020,2,19,0,6,13,43834,21242,22592,4.334534835972077,4.334534835972077,6.119951040391676,2.655807365439094
33.0,2021,1,19,0,7,12,44097,21364,22733,4.308683130371681,4.308683130371681,5.616925669350309,3.079224035543043
33.0,2021,2,27,0,12,15,44097,21364,22733,6.122865501054493,6.122865501054493,7.021157086687886,5.278669775216645
33.0,2022,1,15,0,2,13,44213,21410,22803,3.392667315043087,3.392667315043087,6.071929005137785,0.877077577511731
33.0,2022,2,32,0,10,22,44213,21410,22803,7.237690272091919,7.237690272091919,10.275572162540868,4.385387887558655
34.0,2018,1,24,0,14,10,78361,37998,40363,3.06274805068848,3.06274805068848,2.631717458813622,3.4685231523920423
34.0,2018,2,21,0,9,12,78361,37998,40363,2.67990454435242,2.67990454435242,3.1580609505763464,2.2297648836805988
34.0,2019,1,27,0,13,14,79269,38378,40891,3.4061234530522646,3.4061234530522646,3.6479232893845435,3.179183683451126
34.0,2019,2,37,0,13,24,79269,38378,40891,4.667650657886438,4.667650657886438,6.253582781802074,3.179183683451126
34.0,2020,1,21,0,10,11,80223,38862,41361,2.6177031524625107,2.6177031524625107,2.830528536874067,2.417736515074587
34.0,2020,2,26,0,12,14,80223,38862,41361,3.2409658078107277,3.2409658078107277,3.602490865112449,2.9012838180895044
34.0,2021,1,30,0,9,21,79989,38719,41270,3.7505156959081876,3.7505156959081876,5.423693793744673,2.180760843227526
34.0,2021,2,39,0,19,20,79989,38719,41270,4.875670404680643,4.875670404680643,5.165422660709213,4.603828446813666
34.0,2022,1,14,0,8,6,79483,38431,41052,1.761382937231861,1.761382937231861,1.561239624261664,1.948747929455325
34.0,2022,2,16,0,8,8,79483,38431,41052,2.0130090711221267,2.0130090711221267,2.081652832348885,1.948747929455325
35.0,2018,1,16,0,6,10,24983,11921,13062,6.404354961373734,6.404354961373734,8.388558006878617,4.593477262287552
35.0,2018,2,13,0,6,7,24983,11921,13062,5.2035384061161585,5.2035384061161585,5.871990604815032,4.593477262287552
35.0,2019,1,14,0,5,9,25387,12038,13349,5.514633473825185,5.514633473825185,7.476324970925403,3.7455989212675105
35.0,2019,2,18,0,9,9,25387,12038,13349,7.090243037775239,7.090243037775239,7.476324970925403,6.742078058281519
35.0,2020,1,10,0,5,5,25931,12296,13635,3.8563881068990784,3.8563881068990784,4.066363044892648,3.667033370003667
35.0,2020,2,13,0,7,6,25931,12296,13635,5.013304538968802,5.013304538968802,4.879635653871178,5.133846718005135
35.0,2021,1,13,0,3,10,26040,12323,13717,4.99231950844854,4.99231950844854,8.114907084313884,2.187067142961289
35.0,2021,2,27,0,14,13,26040,12323,13717,10.368663594470048,10.368663594470048,10.54937920960805,10.206313333819349
35.0,2022,1,10,0,2,8,26034,12260,13774,3.841130828916033,3.841130828916033,6.525285481239805,1.4520110352838682
35.0,2022,2,14,0,9,5,26034,12260,13774,5.377583160482446,5.377583160482446,4.078303425774878,6.534049658777406
36.0,2018,1,22,0,7,15,46555,22110,24445,4.725593384169262,4.725593384169262,6.7842605156037985,2.8635712824708532
36.0,2018,2,22,0,4,18,46555,22110,24445,4.725593384169262,4.725593384169262,8.14111261872456,1.6363264471262016
36.0,2019,1,20,0,5,15,47491,22523,24968,4.211324250910699,4.211324250910699,6.659858810993207,2.0025632809996794
36.0,2019,2,26,0,11,15,47491,22523,24968,5.474721526183909,5.474721526183909,6.659858810993207,4.405639218199295
36.0,2020,1,21,0,5,16,48165,22814,25351,4.360012457178449,4.360012457178449,7.013237485754361,1.972308784663327
36.0,2020,2,21,0,7,14,48165,22814,25351,4.360012457178449,4.360012457178449,6.136582800035066,2.761232298528658
36.0,2021,1,29,0,11,18,48237,22809,25428,6.011982503057819,6.011982503057819,7.891621728265158,4.3259399087619945
36.0,2021,2,25,0,7,18,48237,22809,25428,5.182743537118809,5.182743537118809,7.891621728265158,2.7528708510303606
36.0,2022,1,15,0,3,12,48007,22599,25408,3.124544337284146,3.124544337284146,5.309969467675561,1.1807304785894206
36.0,2022,2,17,0,10,7,48007,22599,25408,3.5411502489220323,3.5411502489220323,3.0974821894774105,3.9357682619647356
37.0,2018,1,18,0,7,11,38204,18413,19791,4.711548528949848,4.711548528949848,5.9740400803779945,3.536961245010358
37.0,2018,2,21,0,8,13,38204,18413,19791,5.496806617108156,5.496806617108156,7.060229185901266,4.042241422868981
37.0,2019,1,20,0,8,12,43484,19996,23488,4.599392880139821,4.599392880139821,6.00120024004801,3.4059945504087192
37.0,2019,2,26,0,8,18,43484,19996,23488,5.979210744181768,5.979210744181768,9.001800360072014,3.4059945504087192
37.0,2020,1,11,0,2,9,44480,20483,23997,2.473021582733813,2.473021582733813,4.393887614119026,0.8334375130224612
37.0,2020,2,28,0,9,19,44480,20483,23997,6.2949640287769775,6.2949640287769775,9.275984963140166,3.7504688086010756
37.0,2021,1,22,0,8,14,44974,20632,24342,4.891715213234313,4.891715213234313,6.7855758045754175,3.2865006983813982
37.0,2021,2,31,0,9,22,44974,20632,24342,6.892871436830169,6.892871436830169,10.663047692904227,3.697313285679073
37.0,2022,1,18,0,9,9,45156,20636,24520,3.986181238373638,3.986181238373638,4.361310331459585,3.67047308319739
37.0,2022,2,28,0,10,18,45156,20636,24520,6.200726370803437,6.200726370803437,8.72262066291917,4.078303425774878
38.0,2018,1,55,0,20,35,54246,26004,28242,10.138996423699442,10.138996423699442,13.459467774188587,7.081651441116068
38.0,2018,2,38,0,19,19,54246,26004,28242,7.005124801828706,7.005124801828706,7.306568220273804,6.727568869060265
38.0,2019,1,53,0,25,28,54708,26059,28649,9.687797031512758,9.687797031512758,10.744848229018766,8.72630807358023
38.0,2019,2,70,0,29,41,54708,26059,28649,12.795203626526286,12.795203626526286,15.733527763920334,10.122517365353067
38.0,2020,1,30,0,14,16,55425,26409,29016,5.412719891745603,5.412719891745603,6.058540649021167,4.824924179762889
38.0,2020,2,54,0,23,31,55425,26409,29016,9.742895805142084,9.742895805142084,11.73842250747851,7.926661152467604
38.0,2021,1,62,0,30,32,55198,26255,28943,11.23229102503714,11.23229102503714,12.18815463721196,10.365200566630964
38.0,2021,2,59,0,28,31,55198,26255,28943,10.688793072212762,10.688793072212762,11.807274804799086,9.674187195522233
38.0,2022,1,41,0,22,19,54757,25932,28825,7.487627152692807,7.487627152692807,7.32685485114916,7.632263660017347
38.0,2022,2,58,0,23,35,54757,25932,28825,10.592253045272752,10.592253045272752,13.49683788369582,7.97918473547268
38.0,2023,1,2,0,1,1,54363,25653,28710,0.36789728307856445,0.36789728307856445,0.389817955015008,0.3483106931382794
39.0,2018,1,39,0,10,29,88243,42702,45541,4.419614020375554,4.419614020375554,6.791250995269542,2.1958235436200346
39.0,2018,2,53,0,26,27,88243,42702,45541,6.0061421302539575,6.0061421302539575,6.322888857664746,5.7091412134120905
39.0,2019,1,54,0,19,35,90059,43506,46553,5.9960692434959295,5.9960692434959295,8.044867374614995,4.081369621721478
39.0,2019,2,76,0,38,38,90059,43506,46553,8.438912268623902,8.438912268623902,8.734427435296281,8.162739243442957
39.0,2020,1,44,0,18,26,91627,44208,47419,4.802077990112085,4.802077990112085,5.881288454578358,3.7959467723908134
39.0,2020,2,53,0,14,39,91627,44208,47419,5.784321215362284,5.784321215362284,8.821932681867535,2.952403045192855
39.0,2021,1,53,0,21,32,92068,44333,47735,5.7566146761089625,5.7566146761089625,7.218099384205896,4.399287734366817
39.0,2021,2,37,0,20,17,92068,44333,47735,4.01876873615154,4.01876873615154,3.8346152978593824,4.189797842254111
39.0,2022,1,31,0,14,17,91927,44066,47861,3.3722410173289674,3.3722410173289674,3.857849589252485,2.925137376987526
39.0,2022,2,54,0,20,34,91927,44066,47861,5.874226288250459,5.874226288250459,7.71569917850497,4.1787676814107515
40.0,2018,1,31,0,12,19,98166,46098,52068,3.157916182792413,3.157916182792413,4.121653867846761,2.3046784973496197
40.0,2018,2,36,0,14,22,98166,46098,52068,3.6672575025976406,3.6672575025976406,4.7724413206646705,2.688791580241223
40.0,2019,1,32,0,11,21,99795,47099,52696,3.2065734756250315,3.2065734756250315,4.458693390517845,2.0874449673599513
40.0,2019,2,35,0,17,18,99795,47099,52696,3.507189738964878,3.507189738964878,3.821737191872439,3.226051313192652
40.0,2020,1,33,0,13,20,101113,47645,53468,3.2636752939780242,3.2636752939780242,4.19771224682548,2.4313608139447895
40.0,2020,2,33,0,9,24,101113,47645,53468,3.2636752939780242,3.2636752939780242,5.037254696190576,1.6832497942694695
40.0,2021,1,29,0,6,23,101529,47781,53748,2.8563267637817766,2.8563267637817766,4.813628848286976,1.1163206072784104
40.0,2021,2,44,0,20,24,101529,47781,53748,4.333737158841316,4.333737158841316,5.022917059082062,3.7210686909280346
40.0,2022,1,37,0,22,15,101488,47624,53864,3.6457512218193284,3.6457512218193284,3.149672434066857,4.084360611911481
40.0,2022,2,34,0,14,20,101488,47624,53864,3.350149771401545,3.350149771401545,4.199563245422476,2.599138571216397
40.0,2023,1,1,0,0,1,101354,47442,53912,0.09866408824516053,0.09866408824516053,0.2107836937734497,0.0
41.0,2018,1,31,0,16,15,56895,26833,30062,5.448633447578873,5.448633447578873,5.590131554429247,5.322333843390326
41.0,2018,2,23,0,9,14,56895,26833,30062,4.042534493364971,4.042534493364971,5.2174561174672975,2.9938127869070588
41.0,2019,1,25,0,12,13,57874,27440,30434,4.319729066592943,4.319729066592943,4.737609329446064,3.942958533219426
41.0,2019,2,30,0,17,13,57874,27440,30434,5.183674879911532,5.183674879911532,4.737609329446064,5.585857922060853
41.0,2020,1,27,0,11,16,58670,27784,30886,4.602011249360832,4.602011249360832,5.758710048949036,3.5614841675840188
41.0,2020,2,23,0,10,13,58670,27784,30886,3.920231805011079,3.920231805011079,4.678951914771091,3.237712879621835
41.0,2021,1,44,0,22,22,58946,27893,31053,7.464458996369559,7.464458996369559,7.887283547843545,7.0846617074034715
41.0,2021,2,37,0,13,24,58946,27893,31053,6.276931428765311,6.276931428765311,8.60430932492023,4.186391008920233
41.0,2022,1,29,0,14,15,58950,27828,31122,4.919423240033927,4.919423240033927,5.390254420008624,4.49842555105713
41.0,2022,2,24,0,14,10,58950,27828,31122,4.071246819338422,4.071246819338422,3.5935029466724164,4.49842555105713
41.0,2023,1,1,0,0,1,58903,27746,31157,0.16977063986554164,0.16977063986554164,0.36041231168456717,0.0
42.0,2018,1,60,0,30,30,131951,63768,68183,4.547142499867375,4.547142499867375,4.704554008280015,4.399923734655267
42.0,2018,2,54,0,22,32,131951,63768,68183,4.092428249880637,4.092428249880637,5.01819094216535,3.226610738747195
42.0,2019,1,69,0,31,38,135141,65747,69394,5.105778409217041,5.105778409217041,5.779731394588346,4.467245006772919
42.0,2019,2,58,0,26,32,135141,65747,69394,4.291813735283889,4.291813735283889,4.867142227021765,3.7467216185837393
42.0,2020,1,53,0,21,32,137756,67031,70725,3.8473823281744535,3.8473823281744535,4.773910578687473,2.969247083775185
42.0,2020,2,45,0,7,38,137756,67031,70725,3.2666453729783096,3.2666453729783096,5.669018812191375,0.9897490279250619
42.0,2021,1,47,0,18,29,138482,67336,71146,3.393942895105501,3.393942895105501,4.30676012831175,2.530008714474461
42.0,2021,2,68,0,26,42,138482,67336,71146,4.910385465259023,4.910385465259023,6.237376737554948,3.654457032018666
42.0,2022,1,42,0,18,24,138472,67123,71349,3.0331041654630537,3.0331041654630537,3.575525527762466,2.522810410797628
42.0,2022,2,47,0,18,29,138472,67123,71349,3.394187994684846,3.394187994684846,4.320426679379646,2.522810410797628
42.0,2023,1,1,0,0,1,138470,66976,71494,0.07221780891167762,0.07221780891167762,0.14930721452460582,0.0
43.0,2018,1,21,0,7,14,71167,33640,37527,2.950805851026459,2.950805851026459,4.161712247324613,1.8653236336504384
43.0,2018,2,35,0,12,23,71167,33640,37527,4.918009751710765,4.918009751710765,6.837098692033293,3.197697657686466
43.0,2019,1,31,0,12,19,72177,34309,37868,4.294997021211743,4.294997021211743,5.5379055058439475,3.1689025034329776
43.0,2019,2,26,0,12,14,72177,34309,37868,3.6022555661775915,3.6022555661775915,4.080561951674488,3.1689025034329776
43.0,2020,1,20,0,5,15,72890,34580,38310,2.7438606118809163,2.7438606118809163,4.3377674956622325,1.3051422605063954
43.0,2020,2,25,0,9,16,72890,34580,38310,3.4298257648511457,3.4298257648511457,4.626951995373048,2.349256068911511
43.0,2021,1,36,0,8,28,72940,34547,38393,4.935563476830271,4.935563476830271,8.104900570237646,2.083713176881202
43.0,2021,2,35,0,16,19,72940,34547,38393,4.798464491362764,4.798464491362764,5.499753958375546,4.167426353762404
43.0,2022,1,23,0,7,16,72673,34314,38359,3.164861778101909,3.164861778101909,4.662819840298421,1.824865090330822
43.0,2022,2,25,0,8,17,72673,34314,38359,3.4400671501107705,3.4400671501107705,4.954246080317072,2.0855601032352253
44.0,2018,1,38,0,19,19,79652,37518,42134,4.7707527745693765,4.7707527745693765,5.064235833466602,4.5094223192671
44.0,2018,2,69,0,19,50,79652,37518,42134,8.662682669612815,8.662682669612815,13.32693640385948,4.5094223192671
44.0,2019,1,49,0,23,26,79564,37621,41943,6.1585641747524,6.1585641747524,6.911033731160789,5.48363254893546
44.0,2019,2,46,0,27,19,79564,37621,41943,5.781509225277764,5.781509225277764,5.050370803540575,6.437307774837279
44.0,2020,1,34,0,8,26,80223,37941,42282,4.238186056367875,4.238186056367875,6.852745051527371,1.8920580861832457
44.0,2020,2,37,0,10,27,80223,37941,42282,4.6121436495768044,4.6121436495768044,7.116312168893809,2.3650726077290574
44.0,2021,1,32,0,10,22,80454,38038,42416,3.9774280955577104,3.9774280955577104,5.78368999421631,2.3576009053187477
44.0,2021,2,50,0,18,32,80454,38038,42416,6.2147313993089215,6.2147313993089215,8.41263999158736,4.243681629573746
44.0,2022,1,34,0,11,23,80229,37902,42327,4.237869099702103,4.237869099702103,6.0682813571843175,2.598813995794646
44.0,2022,2,44,0,16,28,80229,37902,42327,5.48430118784978,5.48430118784978,7.387472956572212,3.7800930847922127
45.0,2018,1,38,0,14,24,90556,43525,47031,4.196298423075224,4.196298423075224,5.514072372199885,2.9767600093555315
45.0,2018,2,40,0,10,30,90556,43525,47031,4.417156234816026,4.417156234816026,6.892590465249856,2.1262571495396654
45.0,2019,1,50,0,15,35,90319,43587,46732,5.535933745944928,5.535933745944928,8.029917177139973,3.209792005478045
45.0,2019,2,55,0,18,37,90319,43587,46732,6.0895271205394215,6.0895271205394215,8.488769587262258,3.8517504065736543
45.0,2020,1,37,0,13,24,90380,43669,46711,4.0938260677140965,4.0938260677140965,5.495889532620395,2.783070368863865
45.0,2020,2,44,0,15,29,90380,43669,46711,4.868333702146493,4.868333702146493,6.6408665185829765,3.2112350409967676
45.0,2021,1,43,0,12,31,89951,43493,46458,4.7803804293448655,4.7803804293448655,7.127583749109053,2.582978173834431
45.0,2021,2,58,0,27,31,89951,43493,46458,6.447954997720982,6.447954997720982,7.127583749109053,5.811700891127471
45.0,2022,1,27,0,15,12,89015,43052,45963,3.033196652249621,3.033196652249621,2.78732695345164,3.2634945499641015
45.0,2022,2,41,0,20,21,89015,43052,45963,4.6059652867494245,4.6059652867494245,4.87782216854037,4.351326066618802
46.0,2018,1,43,0,14,29,138657,65654,73003,3.101177726331884,3.101177726331884,4.417095683431322,1.9177294083804777
46.0,2018,2,60,0,21,39,138657,65654,73003,4.327224734416582,4.327224734416582,5.940232125993846,2.8765941125707166
46.0,2019,1,68,0,28,40,140078,66586,73492,4.854438241551136,4.854438241551136,6.0072687952422426,3.8099384967071246
46.0,2019,2,59,0,23,36,140078,66586,73492,4.211939062522309,4.211939062522309,5.406541915718019,3.1295923365808527
46.0,2020,1,41,0,11,30,143736,68336,75400,2.8524517170367893,2.8524517170367893,4.390072582533365,1.4588859416445623
46.0,2020,2,49,0,22,27,143736,68336,75400,3.4090276618244557,3.4090276618244557,3.9510653242800284,2.9177718832891246
46.0,2021,1,37,0,19,18,146650,69698,76952,2.5230139788612345,2.5230139788612345,2.58257051852277,2.4690716290674706
46.0,2021,2,58,0,20,38,146650,69698,76952,3.954994885782475,3.954994885782475,5.4520933168814025,2.599022767439443
46.0,2022,1,39,0,15,24,148724,70628,78096,2.6223070923321052,2.6223070923321052,3.3980857450302997,1.9207129686539643
46.0,2022,2,48,0,13,35,148724,70628,78096,3.227454882870283,3.227454882870283,4.95554171150252,1.6646179061667692
47.0,2018,1,23,0,12,11,94686,44596,50090,2.429081384787614,2.429081384787614,2.4665889317427574,2.395687762028349
47.0,2018,2,41,0,21,20,94686,44596,50090,4.330101598969224,4.330101598969224,4.484707148623195,4.192453583549611
47.0,2019,1,35,0,17,18,94456,44672,49784,3.7054289828068097,3.7054289828068097,4.0293696275071635,3.4147517274626384
47.0,2019,2,42,0,20,22,94456,44672,49784,4.446514779368171,4.446514779368171,4.924785100286533,4.017354973485457
47.0,2020,1,20,0,11,9,94641,44822,49819,2.113249014697647,2.113249014697647,2.0079425282227477,2.20799293442261
47.0,2020,2,15,0,6,9,94641,44822,49819,1.5849367610232352,1.5849367610232352,2.0079425282227477,1.2043597824123327
47.0,2021,1,33,0,14,19,94320,44704,49616,3.4987277353689565,3.4987277353689565,4.250178954903364,2.821670428893905
47.0,2021,2,37,0,14,23,94320,44704,49616,3.922815945716709,3.922815945716709,5.144953471725126,2.821670428893905
47.0,2022,1,30,0,17,13,93458,44314,49144,3.2099980740011556,3.2099980740011556,2.933610145777858,3.459221878560964
47.0,2022,2,26,0,8,18,93458,44314,49144,2.7819983308010015,2.7819983308010015,4.061921740307803,1.6278691193228063
48.0,2018,1,25,0,9,16,141531,67482,74049,1.7663974676925904,1.7663974676925904,2.3710026377404345,1.2154114167645749
48.0,2018,2,36,0,14,22,141531,67482,74049,2.54361235347733,2.54361235347733,3.2601286268930973,1.890639981633783
48.0,2019,1,28,0,13,15,141474,67751,73723,1.9791622488937897,1.9791622488937897,2.2139894614101636,1.7633574325515782
48.0,2019,2,26,0,11,15,141474,67751,73723,1.8377935168299475,1.8377935168299475,2.2139894614101636,1.492071673697489
48.0,2020,1,20,0,11,9,142922,68552,74370,1.3993646884314523,1.3993646884314523,1.3128719803944453,1.4790910313298373
48.0,2020,2,40,0,15,25,142922,68552,74370,2.7987293768629047,2.7987293768629047,3.646866612206792,2.016942315449778
48.0,2021,1,25,0,8,17,143607,68959,74648,1.7408622142374675,1.7408622142374675,2.4652329645151467,1.0716964955524595
48.0,2021,2,34,0,17,17,143607,68959,74648,2.367572611362956,2.367572611362956,2.4652329645151467,2.277355053048977
48.0,2022,1,22,0,8,14,143478,68942,74536,1.5333361212171899,1.5333361212171899,2.030692466130951,1.0733068584308254
48.0,2022,2,21,0,9,12,143478,68942,74536,1.463639024798227,1.463639024798227,1.7405935423979577,1.2074702157346786
49.0,2018,1,22,0,12,10,36791,17636,19155,5.979723301894484,5.979723301894484,5.670220004536176,6.264682850430697
49.0,2018,2,17,0,6,11,36791,17636,19155,4.6206952787366475,4.6206952787366475,6.237242004989794,3.1323414252153485
49.0,2019,1,18,0,8,10,36681,17572,19109,4.907172650691093,4.907172650691093,5.690871841566128,4.186508974828615
49.0,2019,2,20,0,9,11,36681,17572,19109,5.452414056323437,5.452414056323437,6.259959025722741,4.709822596682192
49.0,2020,1,6,0,4,2,36178,17354,18824,1.658466471336171,1.658466471336171,1.1524720525527257,2.124946876328092
49.0,2020,2,17,0,9,8,36178,17354,18824,4.698988335452485,4.698988335452485,4.609888210210903,4.781130471738206
49.0,2021,1,15,0,7,8,35501,17036,18465,4.225233092025577,4.225233092025577,4.69593801361822,3.7909558624424586
49.0,2021,2,17,0,5,12,35501,17036,18465,4.7885975042956535,4.7885975042956535,7.04390702042733,2.7078256160303273
49.0,2022,1,7,0,3,4,34697,16671,18026,2.017465486929706,2.017465486929706,2.3993761621978287,1.6642627316098968
49.0,2022,2,13,0,5,8,34697,16671,18026,3.7467216185837393,3.7467216185837393,4.798752324395657,2.773771219349828
50.0,2018,1,11,0,6,5,93229,45285,47944,1.1798903774576581,1.1798903774576581,1.1041183614883516,1.2514600367094946
50.0,2018,2,10,0,5,5,93229,45285,47944,1.0726276158705983,1.0726276158705983,1.1041183614883516,1.0428833639245787
50.0,2019,1,17,0,8,9,94513,45836,48677,1.7986943595060996,1.7986943595060996,1.9635221223492452,1.6434866569427038
50.0,2019,2,16,0,10,6,94513,45836,48677,1.6928888089469174,1.6928888089469174,1.30901474823283,2.05435832117838
50.0,2020,1,19,0,5,14,95816,46487,49329,1.9829673540953494,1.9829673540953494,3.011594639361542,1.013602546169596
50.0,2020,2,18,0,5,13,95816,46487,49329,1.8786006512482258,1.8786006512482258,2.796480736550003,1.013602546169596
50.0,2021,1,18,0,9,9,95719,46400,49319,1.8805043930672072,1.8805043930672072,1.939655172413793,1.8248545185425498
50.0,2021,2,22,0,11,11,95719,46400,49319,2.298394258193253,2.298394258193253,2.3706896551724137,2.2303777448853386
50.0,2022,1,10,0,6,4,95294,46140,49154,1.0493840115851996,1.0493840115851996,0.8669267446900737,1.2206534564837044
50.0,2022,2,13,0,4,9,95294,46140,49154,1.3641992150607594,1.3641992150607594,1.950585175552666,0.8137689709891361
51.0,2018,1,6,0,2,4,73845,35930,37915,0.8125126955108674,0.8125126955108674,1.113275814082939,0.527495714097323
51.0,2018,2,5,0,2,3,73845,35930,37915,0.6770939129257227,0.6770939129257227,0.8349568605622043,0.527495714097323
51.0,2019,1,6,0,3,3,75389,36613,38776,0.7958720768281845,0.7958720768281845,0.8193810941468878,0.7736744377965752
51.0,2019,2,9,0,3,6,75389,36613,38776,1.1938081152422768,1.1938081152422768,1.6387621882937755,0.7736744377965752
51.0,2020,1,7,0,4,3,77140,37466,39674,0.9074410163339383,0.9074410163339383,0.8007259915656862,1.0082169682915765
51.0,2020,2,7,0,2,5,77140,37466,39674,0.9074410163339383,0.9074410163339383,1.3345433192761438,0.5041084841457882
51.0,2021,1,10,0,4,6,77761,37720,40041,1.2859916924936665,1.2859916924936665,1.5906680805938496,0.998976049549212
51.0,2021,2,6,0,3,3,77761,37720,40041,0.7715950154961999,0.7715950154961999,0.7953340402969248,0.749232037161909
51.0,2022,1,10,0,6,4,78104,37831,40273,1.2803441565092697,1.2803441565092697,1.0573339324892284,1.4898318973009212
51.0,2022,2,10,0,3,7,78104,37831,40273,1.2803441565092697,1.2803441565092697,1.8503343818561497,0.7449159486504606
52.0,2018,1,4,0,0,4,18178,8980,9198,2.2004620970403783,2.2004620970403783,4.4543429844097995,0.0
52.0,2018,2,4,0,2,2,18178,8980,9198,2.2004620970403783,2.2004620970403783,2.2271714922048997,2.1743857360295715
52.0,2019,1,8,0,4,4,18698,9295,9403,4.278532463365066,4.278532463365066,4.303388918773535,4.25396150164841
