codigo_upz,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
48.0,2019,54,14,88,88,101,0,122,223,141474,67751,73723,24.401746265028585,3.8327136764914154,0.9995594539808212,6.229220155330505,6.193847696120548,7.062732225383367,24.386106281012765,3.816955765723737,0.9895811244468948,6.220224210809054,6.220224210809054,7.139120969224027,32.914643326297764,16.548431290099426
49.0,2019,38,3,20,19,19,0,41,58,36681,17572,19109,27.022195974389934,10.358491176488792,0.8689522120913727,5.499867544128949,5.153640884504966,5.228048070976387,26.989449578801015,10.359586707014532,0.8178621084485155,5.452414056323437,5.179793353507266,5.179793353507266,33.00705668108354,21.45585849599665
50.0,2019,33,12,103,19,62,0,116,113,94513,45836,48677,24.253487649184812,3.516334939470892,1.274311738167945,10.879866892953508,2.086640705473996,6.487334267342498,24.229471078052754,3.491583168453017,1.2696666067101878,10.897971707595781,2.0103054606244646,6.559944134669306,24.6531110917183,23.83055652566921
51.0,2019,15,6,72,12,21,1,74,51,75389,36613,38776,16.78167848603166,2.0275785643402187,0.822893122263035,9.539177328740166,1.70107390785045,3.010659189768816,16.713313613391875,1.9896801920704614,0.7958720768281845,9.550464921938215,1.591744153656369,2.7855522688986456,13.92947860049709,19.083969465648853
52.0,2019,8,26,66,14,18,0,72,60,18698,9295,9403,69.77740257339673,4.387443156010799,11.914249926223993,34.39934100282277,7.151377761592363,8.515938501557434,70.59578564552358,4.278532463365066,13.905230505936464,35.29789282276179,7.4874318108888644,9.626698042571398,64.55083378160302,76.57130702967139
53.0,2019,34,17,59,20,30,0,69,91,46874,22582,24292,34.101391734491024,7.275504730737793,3.4702638687790848,12.527872744331196,4.2951062951792265,6.283536498159492,34.1340615266459,7.253488074412254,3.626744037206127,12.586935187950676,4.266757690830738,6.400136536246106,40.297582145071296,28.404412975465174
54.0,2019,43,12,93,26,67,1,112,128,115215,60329,54886,20.948189963668,3.751746675212447,1.0521671485002095,8.072646433299008,2.3140103462785184,5.796741297076113,20.917415267109316,3.7321529314759365,1.0415310506444473,8.071865642494467,2.2566506097296357,5.815215032764831,21.216993485719968,20.405932296031775
55.0,2019,19,15,60,14,51,0,64,95,73342,35514,37828,21.723520397189723,2.626718020385965,2.0154264883583313,8.181128916210955,2.010019878104252,6.828285916477541,21.679256087916883,2.590602928744785,2.045212838482725,8.1808513539309,1.9088653159172098,6.9537236508412645,26.75001407895478,16.918684572274504
56.0,2019,37,12,46,14,31,0,59,81,52258,25327,26931,26.814674742632835,7.101164232924586,2.2393275432002326,8.795328740415455,2.78163021242022,5.880401887800398,26.79015653105745,7.080255654636611,2.296299131233495,8.802480003061731,2.6790156531057447,5.932106089019863,31.981679630433923,21.907838550369462
57.0,2019,50,27,150,46,56,0,164,165,126215,61508,64707,26.07903360553575,3.9787548611664474,2.1189935613568935,11.86591306238675,3.6683376460129997,4.490932729830933,26.066632333716278,3.9614942756407716,2.139206908846017,11.884482826922316,3.64457473358951,4.436873588717664,26.82577876048644,25.34501676789219
58.0,2019,24,13,113,28,46,0,124,100,94210,46146,48064,23.80261028139418,2.5758036295549167,1.3805634668686733,11.968900761661423,3.0221981265375506,4.923646656685741,23.776669143403037,2.547500265364611,1.3798959770724974,11.99448041609171,2.9720836429253796,4.882708841948838,21.670350626273134,25.798934753661786
59.0,2019,22,20,47,5,13,0,58,49,49878,24695,25183,21.519013823560417,4.45114595052686,3.8367188639316434,9.40762348036058,1.19474890125695,2.954341624517615,21.452343718673564,4.410762259914191,4.0097838726492645,9.422992100725772,1.0024459681623161,2.606359517222022,19.842073294189106,23.031410078227374
60.0,2019,0,0,12,0,0,0,8,4,1058,545,513,91.1579342030853,2.534018715676823,1.0765783880223068,73.7053919246979,3.4314767562425286,4.75273304838443,113.42155009451797,0.0,0.0,113.42155009451797,0.0,0.0,73.39449541284404,155.94541910331384
61.0,2019,6,5,56,5,9,0,49,32,24119,11715,12404,33.52914795052156,2.597901030609849,1.9866959027995341,22.82939184297239,2.343769996285507,4.119857865638335,33.58348190223475,2.4876653260914634,2.0730544384095526,23.21820971018699,2.0730544384095526,3.731497989137195,27.31540759709774,39.503386004514674
62.0,2019,37,2,56,12,24,0,60,71,40340,20058,20282,32.451794066989386,9.181191212358051,0.5685997065444834,13.793248585960509,3.0874418010428104,5.882152696564479,32.47397124442241,9.17203767972236,0.49578582052553294,13.882002974714924,2.974714923153198,5.949429846306396,35.39734769169409,29.582881372645694
63.0,2019,4,2,2,4,0,0,3,9,36,18,18,311.926906136923,113.50911773339767,6.976944472032407,37.292664049556,19.538393939117555,5.457591672464784,3333.333333333333,1111.111111111111,555.5555555555555,555.5555555555555,1111.111111111111,0.0,5000.0,1666.6666666666665
64.0,2019,1,10,22,1,3,0,22,15,5725,2899,2826,62.44999415603846,2.2332888949346175,11.327484614337294,35.383014479396905,2.714598957548812,5.374266892046315,64.62882096069869,1.7467248908296942,17.467248908296945,38.427947598253276,1.7467248908296942,5.240174672489083,51.74197999310107,77.8485491861288
65.0,2019,54,10,47,39,60,0,70,140,79580,38071,41509,26.406619502323466,6.800667836475575,1.262633421066891,5.924456236756228,4.897260490438782,7.376733478199578,26.38853983412918,6.785624528776075,1.256597134958532,5.906006534305101,4.900728826338276,7.539582809751193,36.77339707388826,16.86381266713243
66.0,2019,40,16,71,24,72,0,93,130,69426,34000,35426,32.10954797844167,5.7838672397839535,2.2606418914870425,10.208275708392812,3.5063375151383527,9.93179888513377,32.120531213090196,5.761530262437703,2.3046121049750816,10.226716215826924,3.4569181574626224,10.370754472387866,38.23529411764706,26.251905380229207
67.0,2019,52,54,168,21,91,0,187,199,157159,78057,79102,24.574767374508934,3.3240618254990295,3.391121849615849,10.679740009167695,1.393881172375298,5.777605650648454,24.56111326745525,3.3087510101235056,3.4360106643590247,10.689810955783633,1.3362263694729541,5.790314267716134,25.494190143100557,23.640363075522743
68.0,2019,11,34,55,15,16,0,45,86,51170,25484,25686,25.63487724584169,2.2043316320789494,6.305056050389653,10.717086163525307,3.023598835668791,3.4055767588057573,25.600938049638458,2.1496970881375805,6.644518272425249,10.748485440687903,2.93140512018761,3.1268321282001175,33.74666457385026,17.51927119831815
69.0,2019,52,37,148,55,99,1,160,230,159118,77946,81172,24.586416178120388,3.2832264988823106,2.3051432580993803,9.296902187076286,3.478581690107692,6.191417563091087,24.57295843336392,3.268014932314383,2.3253183172236955,9.301273268894782,3.4565542553325206,6.221797659598536,29.507607831062533,19.711230473562313
70.0,2019,29,32,100,17,45,0,107,116,97492,47838,49654,22.902304069387533,3.000438818521907,3.216306779288971,10.243885674187867,1.8248909811560896,4.67295072531048,22.873671685881916,2.974603044352357,3.2823206006646704,10.257251877077094,1.743732819103106,4.615763344684692,24.248505372298172,21.549119909775644
71.0,2019,81,23,173,68,108,0,212,241,281383,136036,145347,16.11828016560169,2.8877294616060882,0.8246092140191285,6.152900702776245,2.4389382170085776,3.8773809011848255,16.099053603096134,2.878638723732422,0.8173912425413049,6.148203693897641,2.4166349779482057,3.8381849649765623,17.715898732688405,14.585784364314364
72.0,2019,78,1,34,69,25,0,82,125,82460,37550,44910,25.126520637805935,9.46242356498457,0.17383944404573648,4.154785827705869,8.255797159891205,3.2201603425656007,25.103080281348532,9.459131700218288,0.12127091923356778,4.123211253941305,8.367693427116178,3.031772980839195,33.28894806924101,18.258739701625473
73.0,2019,97,8,83,89,85,2,135,225,163652,77170,86482,22.138966056091306,5.936363333476349,0.5080994354015311,5.084004211998363,5.42803872726244,5.205700084932835,22.120108522963363,5.927211399799575,0.48884217730305773,5.071737589519223,5.438369222496517,5.193948133844988,29.156407930542954,15.610184778335377
74.0,2019,37,23,79,42,85,0,107,159,138394,66983,71411,19.25084089604255,2.6925002201661723,1.6553472253756274,5.719897331760372,3.0680455503455195,6.110941624600705,19.22048643727329,2.6735263089440298,1.661921759613856,5.70833995693455,3.03481364799052,6.141884763790338,23.737366197393367,14.983685986752741
75.0,2019,105,11,97,42,50,0,146,159,132714,63221,69493,23.002492247945373,7.917843014483821,0.843645906164827,7.313298917448164,3.1967692169138977,3.851919267572524,22.9817502298175,7.9117500791175015,0.8288500082885001,7.308950073089501,3.164700031647,3.7675000376750005,25.149871087138767,21.00931029024506
76.0,2019,19,6,26,15,11,0,30,47,33461,16412,17049,23.093087087536833,5.725207481677172,1.7553591442437424,7.778567245640026,4.505764329503465,3.6612895786705435,23.011864558740022,5.6782522937150715,1.7931323032784434,7.770239980873256,4.482830758196109,3.2874092226771467,28.637582256885207,17.596339961288052
77.0,2019,25,1,29,16,17,0,40,48,59305,27758,31547,14.937455866240628,4.250636379324444,0.23788982694130018,4.925539624315413,2.7880502708643538,3.137978145420765,14.838546496922687,4.21549616389849,0.16861984655593962,4.889975550122249,2.697917544895034,2.866537391450974,17.292312126233877,12.679494088185882
78.0,2019,17,1,10,15,32,0,21,54,28487,13405,15082,26.378683717796374,6.019199067291447,0.4667987848205028,3.613951488952119,5.225190823427226,10.11848568241105,26.327798644995966,5.967634359532418,0.35103731526661286,3.5103731526661286,5.265559728999192,11.233194088531611,40.28347631480791,13.92388277416788
79.0,2019,43,11,71,70,83,0,100,178,124532,58974,65558,22.34771381983982,3.471837274190133,0.8975429776851143,5.714218952178567,5.603709939393751,6.603454538846386,22.32357948157903,3.452927761539203,0.8833071017890983,5.701345838820544,5.621045193203353,6.664953586226833,30.182792416997323,15.253668507275998
80.0,2019,55,20,58,25,39,2,68,127,56948,28431,28517,34.56294302972633,9.661484480984926,3.3882735481227613,10.162761658471307,4.408019315132734,6.702005638926542,34.59296200042144,9.657933553417152,3.5119758376062373,10.184729929058088,4.389969797007796,6.848352883332163,44.66955084239035,23.845425535645404
81.0,2019,19,6,39,33,70,0,62,105,63103,30784,32319,26.486977831155695,3.0505893548274847,0.9745977372458615,6.200828929359885,5.211883383064875,10.54357547675547,26.464668874696926,3.0109503510134226,0.9508264266358176,6.180371773132815,5.229545346496997,11.092974977417873,34.10862785862786,19.18376187382035
82.0,2019,86,38,118,53,144,0,148,291,139919,69495,70424,31.371880972197477,6.156570224246307,2.68334476446859,8.43244387469105,3.8067057807304066,10.067229408213363,31.375295706801793,6.146413281970283,2.7158570315682646,8.433450782238296,3.7879058598188955,10.291668751206055,41.87351608029355,21.015562876292176
83.0,2019,31,1,17,14,12,0,26,49,29613,14096,15517,25.388570621096402,10.465758606883831,0.45094459536165726,5.79314741598478,4.733106490926676,4.321828598332355,25.32671461857968,10.468375375679601,0.337689528247729,5.740721980211394,4.727653395468207,4.052274338972748,34.761634506242906,16.755816201585358
84.0,2019,79,32,156,57,167,0,183,308,197601,96425,101176,24.8583580105092,4.008927340888101,1.6155336645668072,7.895726589108944,2.9100069843819334,8.351957402466834,24.848052388398845,3.9979554759338263,1.6194250029099042,7.894696889185783,2.884600786433267,8.451374233936063,31.941923774954628,18.087293429271764
85.0,2019,122,34,219,60,163,1,254,343,235147,113170,121977,25.438608306738328,5.195708707340072,1.4451984097069388,9.31032872119748,2.5767223856054944,6.8908853466567646,25.43090067064432,5.1882439495294435,1.4459040515082056,9.313323155302852,2.5515953850144806,6.931834129289338,30.308385614562162,20.823597891405754
86.0,2019,32,20,108,53,98,0,136,175,135550,64820,70730,22.963980976416092,2.380923900864651,1.4735068672067533,7.968695339981965,3.9270362891808515,7.145872651952521,22.94356326078938,2.3607524898561416,1.4754703061600885,7.9675396532644776,3.9099963113242344,7.229804500184434,26.997840172786177,19.2280503322494
87.0,2019,19,18,113,19,37,0,110,96,102194,48023,54171,20.19527884819074,1.8876429815912419,1.7492012434442965,11.039653417882263,1.9337929144864534,3.737847558856379,20.15773920191009,1.8592089555159794,1.7613558525940858,11.057400630173982,1.8592089555159794,3.620564808110065,19.99042125648127,20.306067822266527
88.0,2019,60,0,9,6,3,0,37,41,38133,17147,20986,20.55172008668989,15.684773105193546,0.11878668099099475,2.457003857736997,1.7838034113389953,1.5028206375836561,20.454724254582647,15.73440327275588,0.0,2.360160490913382,1.573440327275588,0.786720163637794,23.910888202017844,17.630801486705423
89.0,2019,8,2,11,3,2,0,16,10,15994,7940,8054,16.583131031264173,5.113413519764498,1.2772646966992336,6.929077596813494,2.292488479561073,2.5212802503312943,16.256096036013503,5.00187570338877,1.2504689258471926,6.87757909215956,1.875703388770789,1.2504689258471926,12.594458438287154,19.865905140302957
90.0,2019,64,10,86,22,14,0,107,89,48445,23772,24673,40.37664198081384,13.189703424293178,2.01885195645555,17.627405741540265,4.554397095822649,3.2117291562510926,40.45825162555475,13.21085767365053,2.0641965115078955,17.752089998967904,4.54123232531737,2.8898751161110536,37.43900387009928,43.36724354557614
91.0,2019,114,0,24,6,3,0,69,78,10453,5227,5226,136.69455515666834,105.87777101041408,0.3537608300425991,22.10710040890603,5.54772837006776,3.906200115564685,140.62948435855736,109.05960011479958,0.0,22.95991581364202,5.739978953410505,2.8699894767052525,149.22517696575474,132.0321469575201
92.0,2019,26,1,17,3,3,0,24,26,12200,5967,6233,40.65086651265199,21.004696886692788,0.9498169841160161,13.648563695740386,2.877595905339322,3.5480749780586054,40.98360655737705,21.311475409836067,0.819672131147541,13.934426229508198,2.459016393442623,2.459016393442623,43.572984749455344,38.50473287341569
93.0,2019,278,16,41,15,14,1,161,202,16733,8688,8045,213.30876010151027,162.96460954683113,8.136410228759047,23.90094993931979,8.391314302720238,7.529588511695918,217.53421382896073,166.13876770453595,9.561943465009263,24.502480129086237,8.964321998446184,8.366700531883104,232.50460405156537,200.12430080795525
94.0,2019,123,2,297,34,7,1,303,159,17345,9085,8260,261.78066127812,69.7212325053143,1.1946419125174437,165.4159276775151,17.6298581231664,4.446629149721527,266.9357163447679,70.91380801383684,1.153070049005477,171.23090227731333,19.602190833093108,4.03574517151917,175.01375894331318,366.82808716707024
95.0,2019,31,12,42,5,4,0,53,41,20700,10469,10231,45.13097923731505,14.897642477850304,5.154691605884273,19.926782702360484,2.686731822631906,2.816501011208576,45.410628019323674,14.975845410628018,5.797101449275362,20.28985507246377,2.4154589371980677,1.932367149758454,39.16324386283312,51.80334278174176
96.0,2019,10,13,33,6,8,0,32,38,44918,21928,22990,15.70792163918435,2.287871152589803,2.784884787488575,7.358918105840278,1.5294463589016631,2.2716236696755647,15.583952980987577,2.2262789972839396,2.894162696469121,7.346720691037001,1.3357673983703637,1.7810231978271518,17.329441809558556,13.919095258808179
97.0,2019,421,4,22,8,12,0,221,246,35313,16528,18785,131.14183186480287,118.15676886317917,1.1569273900088062,6.265383569296978,2.442875404985016,3.737633714661092,132.24591510208705,119.21955087361594,1.1327273242148783,6.230000283181831,2.2654546484297566,3.398181972644635,148.83833494675702,117.6470588235294
98.0,2019,184,6,43,43,38,1,125,188,40963,19865,21098,76.22027093126738,44.62666572919102,1.4594537779308707,10.462049394651352,10.148860280567453,8.733274956580747,76.65454190366916,44.91858506457047,1.464736469496863,10.497278031394185,10.497278031394185,9.276664306813466,94.63881198087087,59.247322021044646
99.0,2019,249,9,33,14,10,0,129,186,24347,12130,12217,127.83051951973857,100.97528709501317,3.404808291547042,13.416893881293735,5.655822822768393,4.410243933890631,129.37938965786338,102.27132706288248,3.6965539902246687,13.55403129749045,5.75019509590504,4.107282211360743,153.3388293487222,105.59057051649341
100.0,2019,140,3,36,24,16,0,94,125,35496,16396,19100,61.35755835397304,39.1577662132161,0.8953305780770104,10.10773760687817,6.623908039776635,4.665967520188808,61.69709263015551,39.44106378183457,0.8451656524678837,10.141987829614605,6.761325219743069,4.5075501464953796,76.23810685533057,49.21465968586387
101.0,2019,154,1,26,32,16,0,102,127,26793,12524,14269,84.68420562969878,56.87244059906238,0.49286790735399577,9.669154149687708,11.296568693071944,5.872806645407869,85.47008547008548,57.47769939909678,0.3732318142798492,9.70402717127608,11.943418056955174,5.971709028477587,101.40530182050463,71.48363585394912
102.0,2019,291,56,90,37,55,0,203,326,39473,18761,20712,133.0096656972389,73.1668851289575,13.134377404491055,22.56708127232371,9.083834564039158,12.683627869746894,134.01565627137538,73.72127783548248,14.186912573151268,22.80039520685025,9.37349580726066,13.933574848630709,173.7647246948457,98.01081498648126
103.0,2019,18,0,7,4,1,0,10,20,1356,709,647,178.89350924574876,107.7383910318506,1.0110526103883577,37.67997147622501,13.124613894357687,5.798101317404943,221.23893805309734,132.7433628318584,0.0,51.62241887905605,29.49852507374631,7.374631268436578,282.08744710860367,154.5595054095827
104.0,2019,70,0,46,8,6,0,70,60,3087,1586,1501,377.6658454262979,204.83487739640066,0.7469651993526983,124.78408237333426,16.12894032338266,9.81769955252401,421.1208292840946,226.75736961451247,0.0,149.0119857466796,25.915127955944282,19.43634596695821,378.3102143757881,466.3557628247834
105.0,2019,16,0,4,0,1,0,13,8,2616,1504,1112,73.82810487873854,55.18709029305154,0.8041151738458316,13.896548608402902,2.4191489018252756,5.026748275508144,80.27522935779817,61.162079510703364,0.0,15.290519877675841,0.0,3.8226299694189603,53.191489361702125,116.90647482014388
106.0,2019,41,0,6,11,7,0,20,45,37578,16706,20872,17.427870890610798,10.90451645734292,0.12039002885345748,1.707745193099458,3.050852064199615,2.4218204555105554,17.29735483527596,10.91063920378945,0.0,1.596678907871627,2.927244664431316,1.8627920591835647,26.93643002514067,9.582215408202376
107.0,2019,62,0,10,10,3,0,39,46,26739,11967,14772,31.76522623997832,23.02090983715088,0.1634860186939906,3.844669161729067,3.835373865766706,2.012526450134327,31.788772953364,23.18710497774786,0.0,3.7398556415722353,3.7398556415722353,1.1219566924716706,38.43904069524526,26.401299756295696
108.0,2019,92,6,146,20,25,2,151,136,6185,3095,3090,441.5817682056636,141.3735949436486,6.678620199711897,214.64130918490085,24.042100656900075,22.055645512702487,467.25949878738885,148.74696847210993,9.700889248181083,236.0549717057397,32.33629749393694,40.42037186742118,439.4184168012924,488.6731391585761
109.0,2019,48,0,6,7,4,0,26,39,22721,10122,12599,28.633390149809625,20.961763708428542,0.18849970722571407,2.7937534093045,3.260671675101605,2.624043685864881,28.607895779235072,21.125830729281283,0.0,2.6407288411601604,3.0808503146868533,1.7604858941067736,38.52993479549497,20.6365584570204
110.0,2019,74,2,13,12,9,0,46,64,44029,20708,23321,25.028295131631438,16.755661534812255,0.5245045988635889,3.028151502922485,2.8435231026903858,2.5078361485657417,24.983533580140364,16.807104408458063,0.45424606509346116,2.9525994231074977,2.7254763905607664,2.0441072929205752,30.905930075333202,19.724711633291882
111.0,2019,67,3,20,17,24,0,55,76,11206,8709,2497,114.01243707683209,58.29801170314484,2.3701333225209056,17.325822379523945,13.176704303930153,15.370504595519671,116.9016598250937,59.789398536498304,2.6771372479029094,17.84758165268606,15.170444404783153,21.417097983223275,87.2660466184407,220.26431718061676
112.0,2019,96,4,14,30,22,0,56,110,46245,21402,24843,35.84807921885649,20.680507038901,0.9028848797133077,3.098312627990899,6.394908725911385,4.8513815608540956,35.89577251594767,20.75900097307817,0.8649583738782571,3.0273543085738996,6.487187804086928,4.7572710563304135,51.397065694794875,22.541561003099464
113.0,2019,51,3,17,36,29,0,46,90,38880,18156,20724,34.931792836036564,13.091801198553961,0.8239069107004395,4.4347736752804225,8.97279181440694,7.163179014794409,34.97942386831276,13.117283950617285,0.7716049382716049,4.372427983539095,9.25925925925926,7.458847736625515,49.5703899537343,22.19648716464003
114.0,2019,60,2,14,15,11,0,35,67,42974,19838,23136,23.79224451400456,13.932075255490519,0.5364010436935793,3.3306740244317186,3.56658493015671,2.962304323065367,23.735281798296644,13.961930469586262,0.46539768231954204,3.2577837762367943,3.4904826173965655,2.5596872527574814,33.773565883657625,15.127939142461965
115.0,2019,72,1,8,14,15,0,39,71,17600,8297,9303,61.80539925961262,40.31486680308504,0.7071968831613107,4.674444809475617,7.538851741192173,7.671556376023572,62.5,40.909090909090914,0.5681818181818182,4.545454545454546,7.954545454545455,8.522727272727272,85.57309871037724,41.9219606578523
116.0,2019,47,2,9,19,11,0,37,51,11944,5613,6331,72.31402784426474,38.526751697491115,1.6113444341233951,7.5697119205805965,13.88007186960087,7.851900761630995,73.67716008037507,39.350301406563965,1.6744809109176155,7.53516409912927,15.907568653717348,9.209645010046884,90.86050240513094,58.44258410993524
117.0,2019,29,0,2,1,0,0,13,19,790,522,268,282.0008551301698,258.013731157941,1.1432104323146275,17.65116987068441,6.591883951384322,4.919339443397464,405.0632911392405,367.0886075949367,0.0,25.31645569620253,12.658227848101266,0.0,363.98467432950196,485.07462686567163
1.0,2020,4,1,3,1,3,0,3,9,2574,1275,1299,40.22765458439757,12.859916305080418,2.0470312221069347,9.838247334056966,4.239155642018151,6.706462995029391,46.62004662004662,15.54001554001554,3.885003885003885,11.655011655011656,3.885003885003885,11.655011655011656,70.58823529411765,23.094688221709006
2.0,2020,1,2,0,1,0,0,1,3,5017,2430,2587,10.594138610201945,2.8842804915355207,2.4759407741940023,1.4211897683195465,3.252623536048715,2.6328047055821617,7.9728921666334465,1.9932230416583616,3.9864460833167232,0.0,1.9932230416583616,0.0,12.345679012345679,3.8654812524159254
3.0,2020,1,0,2,1,0,0,1,3,2367,1149,1218,18.93466330191056,5.063934210254537,0.9836372019245629,7.725739840234691,4.350973386772146,3.4314189589599375,16.899028305872413,4.224757076468103,0.0,8.449514152936207,4.224757076468103,0.0,26.109660574412533,8.210180623973727
9.0,2020,24,16,58,23,24,0,72,73,125093,59368,65725,11.68777006970406,1.9627056162258316,1.281836017688822,4.657262406322147,1.9463719379685447,2.0536526694400945,11.591376016243915,1.9185725819989927,1.2790483879993286,4.636550406497566,1.8386320577490347,1.9185725819989927,12.29618649777658,10.954735640928108
10.0,2020,32,6,12,2,7,0,25,34,34511,15833,18678,17.28341673858679,9.193586375078155,1.6733673396683895,3.5953869895037607,1.1038523879935345,2.4456254951753285,17.095998377328968,9.272405899568254,1.7385761061690475,3.477152212338095,0.5795253687230159,2.0283387905305554,21.474136297606265,13.384730699218332
11.0,2020,22,10,72,16,23,0,81,62,69775,33172,36603,20.54050959933125,3.2117129025705515,1.4245938068296096,10.24371067366446,2.446924503976349,3.4142792753327695,20.494446434969547,3.152991759226084,1.4331780723754928,10.318882121103547,2.293084915800788,3.2963095664636333,18.69046183528277,22.129333661175316
12.0,2020,38,2,26,16,12,0,46,48,60535,27886,32649,15.661815893193547,6.287144084250307,0.42960508130514313,4.345070332739705,2.7894127839390093,2.2416780926755706,15.528206822499381,6.277360204840175,0.33038737920211453,4.295035929627488,2.6430990336169162,1.9823242752126868,17.21293839202467,14.089252350761125
13.0,2020,96,2,24,28,12,0,71,91,128724,57206,71518,12.671109000203238,7.452103637255418,0.21319087937174344,1.9144696709033322,2.2662768535709374,1.1101801634150306,12.585065722009881,7.4578167241540045,0.1553711817532084,1.8644541810385011,2.1751965445449177,0.9322270905192506,15.907422298360311,9.927570681506754
14.0,2020,46,0,17,7,17,0,43,44,41354,19655,21699,21.102023677138057,11.007698319023083,0.18457148308266155,4.1893705558048095,2.0101546385742566,4.190362079360692,21.037868162692845,11.123470522803114,0.0,4.110847801905499,1.6927020360787348,4.110847801905499,22.38616128211651,19.816581409281536
15.0,2020,20,1,5,5,3,0,16,18,24915,11215,13700,14.03620552913077,7.973907306650134,0.5976546982867951,2.246534700723613,2.439325823230241,1.9171885934867225,13.646397752358018,8.027292795504716,0.4013646397752358,2.006823198876179,2.006823198876179,1.2040939193257074,16.049933125278645,11.678832116788323
16.0,2020,90,7,15,10,10,1,48,83,70850,31933,38917,18.702196049416614,12.609552000127335,1.0176755130515616,2.202320820193134,1.6264093710585488,1.6832307823859958,18.63091037402964,12.70289343683839,0.9880028228652082,2.117148906139732,1.4114326040931546,1.4114326040931546,25.99192058372217,12.333941465169461
17.0,2020,34,3,21,23,13,0,41,53,48738,22678,26060,19.376602184164522,6.972208832058815,0.7017075884783025,4.370175589575937,4.687407750475728,2.9030256360959372,19.28679880175633,6.976076162337395,0.6155361319709468,4.308752923796627,4.719110345110591,2.667323238540769,23.370667607372784,15.732924021488872
18.0,2020,32,1,15,18,6,0,20,52,89574,41579,47995,8.21143621718791,3.61309996046408,0.19600413982423498,1.7490590189717894,2.1476581161509776,0.9378237105080615,8.038046754638623,3.5724652242838326,0.11163953825886977,1.6745930738830466,2.009511688659656,0.6698372295532186,12.506313283147744,4.167100739660381
19.0,2020,56,2,27,44,11,1,52,87,100375,46114,54261,14.044372618483257,5.592862017406357,0.26966744690883054,2.7424832247992206,4.384696676018696,1.311338424446035,13.947696139476962,5.579078455790785,0.199252801992528,2.6899128268991284,4.383561643835616,1.095890410958904,18.866287895216203,9.583310296529737
20.0,2020,33,0,7,14,5,0,22,37,40664,18425,22239,14.73091732052968,8.079614126249336,0.1872638281649653,1.8809086508266257,3.5571817539480795,1.7004527171358708,14.509148140861695,8.115286248278576,0.0,1.7214243556954554,3.4428487113909108,1.229588825496754,20.081411126187245,9.892531138990062
21.0,2020,23,0,11,16,11,0,24,37,28891,12886,16005,21.202208285724073,7.917156824269766,0.24931549376670795,3.9322913865756197,5.357465471129196,3.9698444506079085,21.11384168080025,7.960956699318126,0.0,3.8074140735869304,5.538056834308263,3.8074140735869304,28.713332298618653,14.99531396438613
22.0,2020,60,3,39,33,18,0,60,93,69087,33197,35890,22.16896349319257,8.654226637547922,0.513144015769868,5.662156111148218,4.749310471145818,2.7827749896366982,22.145989838898778,8.684701897607365,0.4342350948803682,5.6450562334447865,4.77658604368405,2.60541056928221,28.01457963068952,16.71774867651156
23.0,2020,22,1,16,11,7,0,30,27,57665,26781,30884,10.120931963361596,3.8731202039385066,0.2932664663926225,2.863216902062946,2.124372625482078,1.5613179587538042,9.884678747940692,3.8151391658718463,0.17341541663053847,2.7746466660886155,1.9075695829359232,1.2139079164137692,10.081774392293042,9.713767646677892
24.0,2020,58,3,157,30,16,0,164,100,79808,36623,43185,32.96414465708837,7.260956727289176,0.449504368222817,19.444776674182375,3.8005632621282825,2.2045005304000216,33.07939053728949,7.267441860465116,0.3759021651964715,19.672213311948678,3.7590216519647153,2.0048115477145148,27.30524533762936,37.97614912585388
25.0,2020,34,2,15,10,7,0,32,36,43555,19828,23727,15.795084055261935,7.78073817284419,0.574936889009112,3.5394081270282824,2.5317273257046193,2.0025899861783167,15.612444036275972,7.806222018137986,0.4591895304787051,3.443921478590288,2.2959476523935254,1.6071633566754677,18.156142828323585,13.48674505837232
26.0,2020,131,6,54,62,36,0,116,173,101318,48221,53097,28.477513783785653,12.86148206739894,0.6378319271728838,5.345793789686874,6.031395864427139,3.6213918052010357,28.524052981701175,12.929588029767663,0.592194871592412,5.329753844331709,6.119347006454924,3.553169229554472,35.87648534870699,21.84680867092303
27.0,2020,94,12,72,39,70,0,114,173,176700,82963,93737,16.284470704234423,5.3292808297941825,0.7028426130488591,4.093838321282231,2.2732649818641737,3.9874403098111726,16.24221844934918,5.319750990379173,0.6791171477079796,4.074702886247877,2.2071307300509337,3.9615166949632146,20.852669262201225,12.161686420516979
28.0,2020,135,22,140,63,98,0,201,257,273387,131109,142278,16.77831283012191,4.945812904437201,0.8172760139183605,5.128007623098671,2.3457180955372654,3.6102061177066247,16.75280829007963,4.938054845329149,0.8047200488684539,5.120945765526525,2.3044255944869363,3.5846620358685675,19.60201054084769,14.127271960527981
29.0,2020,69,7,56,46,37,0,86,129,109786,51654,58132,19.621194703017142,6.2903161785171475,0.6773325828015323,5.118538810009546,4.200216754255764,3.443475291009196,19.58355345854663,6.2849543657661275,0.6376040660922158,5.100832528737726,4.189969577177418,3.3701929207731403,24.973864560343824,14.793917291681003
