codigo_upz,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
10.0,2021,4,8,0,0,3,2,0,8,5,36225,16591,19634,3.588681849551415,2.2084195997239475,0.0,0.0,0.8281573498964803,0.5521048999309869,3.013682116810319,4.074564530915758
10.0,2022,1,4,0,0,2,0,0,3,3,37712,17271,20441,1.591005515485787,1.0606703436571914,0.0,0.0,0.5303351718285957,0.0,1.7370158068438424,1.4676385695416077
10.0,2022,2,5,1,0,5,0,0,2,9,37712,17271,20441,2.916843445057276,1.3258379295714893,0.26516758591429784,0.0,1.3258379295714893,0.0,5.211047420531527,0.9784257130277384
10.0,2022,3,8,0,0,2,1,0,3,8,37712,17271,20441,2.916843445057276,2.1213406873143827,0.0,0.0,0.5303351718285957,0.26516758591429784,4.632042151583579,1.4676385695416077
10.0,2022,4,9,0,0,7,2,0,4,14,37712,17271,20441,4.773016546457361,2.3865082732286806,0.0,0.0,1.8561731014000848,0.5303351718285957,8.106073765271264,1.9568514260554768
10.0,2023,1,0,1,0,2,0,0,0,3,38992,17853,21139,0.7693885925318014,0.0,0.2564628641772671,0.0,0.5129257283545342,0.0,1.6803898504453034,0.0
10.0,2023,2,0,0,0,1,1,0,0,2,38992,17853,21139,0.5129257283545342,0.0,0.0,0.0,0.2564628641772671,0.2564628641772671,1.120259900296869,0.0
10.0,2023,3,0,0,0,2,1,0,3,0,38992,17853,21139,0.7693885925318014,0.0,0.0,0.0,0.5129257283545342,0.2564628641772671,0.0,1.4191778229812195
11.0,2018,1,6,3,13,5,6,0,16,17,68168,32450,35718,4.840981105504049,0.880178382818918,0.440089191409459,1.9070531627743221,0.7334819856824316,0.880178382818918,5.238828967642528,4.479534128450641
11.0,2018,2,5,0,14,7,2,1,17,10,68168,32450,35718,4.107499119821617,0.7334819856824316,0.0,2.0537495599108087,1.0268747799554043,0.29339279427297266,3.0816640986132513,4.759505011478806
11.0,2018,3,10,3,5,4,3,0,13,12,68168,32450,35718,3.6674099284121584,1.4669639713648632,0.440089191409459,0.7334819856824316,0.5867855885459453,0.440089191409459,3.6979969183359014,3.639621479366146
11.0,2018,4,5,2,6,3,3,0,6,13,68168,32450,35718,2.78723154559324,0.7334819856824316,0.29339279427297266,0.880178382818918,0.440089191409459,0.440089191409459,4.006163328197227,1.6798252981689905
11.0,2019,1,5,0,10,3,6,0,13,11,69583,33095,36488,3.449118319129673,0.7185663164853484,0.0,1.4371326329706968,0.4311397898912091,0.8622795797824182,3.3237649191720804,3.562815172111379
11.0,2019,2,6,5,20,2,5,0,19,19,69583,33095,36488,5.4611040052886475,0.8622795797824182,0.7185663164853484,2.8742652659413936,0.28742652659413936,0.7185663164853484,5.741048496751775,5.207191405393554
11.0,2019,3,3,2,19,5,11,0,24,16,69583,33095,36488,5.748530531882787,0.4311397898912091,0.28742652659413936,2.7305520026443237,0.7185663164853484,1.5808458962677665,4.83456715515939,6.5775049331287
11.0,2019,4,7,3,15,1,9,0,16,19,69583,33095,36488,5.029964215397439,1.0059928430794878,0.4311397898912091,2.1556989494560455,0.14371326329706968,1.2934193696736271,5.741048496751775,4.385003288752467
11.0,2020,1,6,2,7,5,5,0,15,10,69775,33172,36603,3.582945180938731,0.8599068434252957,0.2866356144750985,1.0032246506628448,0.7165890361877464,0.7165890361877464,3.0145906185939952,4.098024752069502
11.0,2020,2,2,3,7,4,5,0,9,12,69775,33172,36603,3.009673951988535,0.2866356144750985,0.42995342171264783,1.0032246506628448,0.573271228950197,0.7165890361877464,3.617508742312794,2.4588148512417014
11.0,2020,3,3,1,10,4,5,0,14,9,69775,33172,36603,3.2963095664636333,0.42995342171264783,0.14331780723754925,1.4331780723754928,0.573271228950197,0.7165890361877464,2.7131315567345955,3.8248231019315355
11.0,2020,4,11,4,48,3,8,0,43,31,69775,33172,36603,10.605517735578646,1.576495879613042,0.573271228950197,6.879254747402365,0.42995342171264783,1.146542457900394,9.345230917641384,11.747670955932575
11.0,2021,1,10,2,19,3,5,0,17,22,70017,33225,36792,5.570075838724881,1.428224574032021,0.28564491480640414,2.7136266906608393,0.42846737220960623,0.7141122870160105,6.621519939804364,4.620569689062839
11.0,2021,2,9,2,7,3,4,0,7,18,70017,33225,36792,3.570561435080052,1.2854021166288188,0.28564491480640414,0.9997572018224146,0.42846737220960623,0.5712898296128083,5.417607223476298,1.9025875190258752
11.0,2021,3,14,1,11,4,6,0,14,22,70017,33225,36792,5.141608466515275,1.9995144036448291,0.14282245740320207,1.5710470314352227,0.5712898296128083,0.8569347444192125,6.621519939804364,3.8051750380517504
