codigo_upz,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
37.0,2017,4,140,1,6,10,3,0,53,107,37893,17125,20768,42.22415749610746,36.946137809094026,0.2639009843506716,1.5834059061040298,2.639009843506716,0.7917029530520149,62.48175182481752,25.520030816640983
37.0,2018,1,182,4,12,12,12,0,85,137,38204,18413,19791,58.10909852371479,47.63899068160402,1.0470107842110774,3.1410323526332324,3.1410323526332324,3.1410323526332324,74.4039537283441,42.948815117982925
37.0,2018,2,176,4,8,24,16,0,95,133,38204,18413,19791,59.679614700031415,46.0684745052874,1.0470107842110774,2.094021568422155,6.282064705266465,4.18804313684431,72.23157551729757,48.001616896569146
37.0,2018,3,182,4,24,18,8,0,96,140,38204,18413,19791,61.773636268453565,47.63899068160402,1.0470107842110774,6.282064705266465,4.711548528949848,2.094021568422155,76.03323738662901,48.50689707442777
37.0,2018,4,220,2,7,27,5,0,88,173,38204,18413,19791,68.31745366977279,57.58559313160926,0.5235053921055387,1.8322688723693854,7.067322793424773,1.3087634802638466,93.955357627763,44.464655651558786
37.0,2019,1,126,0,12,26,5,0,57,112,43484,19996,23488,38.864869837181494,28.976175144880873,0.0,2.759635728083893,5.979210744181768,1.1498482200349553,56.01120224044809,24.267711171662125
37.0,2019,2,10,7,12,14,8,0,15,36,43484,19996,23488,11.728451844356545,2.2996964400699107,1.6097875080489374,2.759635728083893,3.219575016097875,1.8397571520559286,18.00360072014403,6.386239782016348
37.0,2019,3,10,1,10,8,9,0,16,22,43484,19996,23488,8.73884647226566,2.2996964400699107,0.22996964400699108,2.2996964400699107,1.8397571520559286,2.0697267960629198,11.002200440088016,6.8119891008174385
37.0,2019,4,16,1,13,3,7,0,20,20,43484,19996,23488,9.198785760279643,3.679514304111857,0.22996964400699108,2.989605372090884,0.6899089320209733,1.6097875080489374,10.002000400080016,8.514986376021799
37.0,2020,1,11,1,4,7,4,0,6,21,44480,20483,23997,6.070143884892086,2.473021582733813,0.2248201438848921,0.8992805755395684,1.5737410071942444,0.8992805755395684,10.252404432944394,2.5003125390673837
37.0,2020,2,0,0,4,5,2,0,4,7,44480,20483,23997,2.473021582733813,0.0,0.0,0.8992805755395684,1.1241007194244605,0.4496402877697842,3.4174681443147974,1.6668750260449223
37.0,2020,3,10,1,7,10,8,0,13,23,44480,20483,23997,8.093525179856115,2.248201438848921,0.2248201438848921,1.5737410071942444,2.248201438848921,1.7985611510791368,11.228823902748621,5.417343834645997
37.0,2020,4,18,2,4,11,7,0,11,31,44480,20483,23997,9.442446043165468,4.046762589928058,0.4496402877697842,0.8992805755395684,2.473021582733813,1.5737410071942444,15.134501781965533,4.5839063216235365
37.0,2021,1,12,2,3,7,6,0,11,19,44974,20632,24342,6.670520745319518,2.6682082981278072,0.4447013830213012,0.6670520745319518,1.556454840574554,1.3341041490639036,9.208995734780922,4.5189384602744225
37.0,2021,2,10,1,12,5,9,0,16,21,44974,20632,24342,8.226975585894072,2.223506915106506,0.2223506915106506,2.6682082981278072,1.111753457553253,2.001156223595855,10.178363706863124,6.5730013967627965
37.0,2021,3,13,6,6,4,5,0,12,22,44974,20632,24342,7.55992351136212,2.890558989638458,1.3341041490639036,1.3341041490639036,0.8894027660426024,1.111753457553253,10.663047692904227,4.929751047572097
37.0,2021,4,18,2,11,14,10,1,13,41,44974,20632,24342,12.229288033085783,4.00231244719171,0.4447013830213012,2.4458576066171567,3.112909681149108,2.223506915106506,19.87204342768515,5.340563634869772
37.0,2022,1,8,1,0,10,11,0,6,24,45156,20636,24520,6.643635397289397,1.771636105943839,0.22145451324297988,0.0,2.214545132429799,2.4359996456727786,11.630160883892229,2.4469820554649266
37.0,2022,2,10,1,0,3,9,0,8,15,45156,20636,24520,5.093453804588538,2.214545132429799,0.22145451324297988,0.0,0.6643635397289397,1.993090619186819,7.268850552432642,3.2626427406199023
37.0,2022,3,14,1,0,6,10,0,4,27,45156,20636,24520,6.865089910532377,3.1003631854017186,0.22145451324297988,0.0,1.3287270794578794,2.214545132429799,13.083930994378756,1.6313213703099512
37.0,2022,4,14,0,0,8,9,0,7,24,45156,20636,24520,6.865089910532377,3.1003631854017186,0.0,0.0,1.771636105943839,1.993090619186819,11.630160883892229,2.8548123980424145
37.0,2023,1,0,3,0,4,8,0,3,12,45376,20718,24658,3.305712270803949,0.0,0.6611424541607899,0.0,0.8815232722143864,1.7630465444287728,5.7920648711265565,1.2166436856192715
37.0,2023,2,0,0,0,5,9,0,4,10,45376,20718,24658,3.085331452750353,0.0,0.0,0.0,1.101904090267983,1.9834273624823695,4.826720725938797,1.6221915808256957
37.0,2023,3,0,1,0,10,6,0,5,12,45376,20718,24658,3.7464739069111426,0.0,0.2203808180535966,0.0,2.203808180535966,1.3222849083215797,5.7920648711265565,2.0277394760321195
38.0,2015,1,110,2,8,17,14,0,59,92,55945,26632,29313,26.9907945303423,19.66216820091161,0.357493967289302,1.429975869157208,3.0386987219590673,2.5024577710251137,34.544908380895166,20.1275884419882
38.0,2015,2,126,5,5,9,14,0,50,109,55945,26632,29313,28.42077039949951,22.522119939226027,0.893734918223255,0.893734918223255,1.608722852801859,2.5024577710251137,40.92820666866927,17.057278340667963
38.0,2015,3,93,4,6,18,11,0,40,92,55945,26632,29313,23.59460184109393,16.623469478952543,0.714987934578604,1.072481901867906,3.217445705603718,1.9662168200911612,34.544908380895166,13.64582267253437
38.0,2015,4,92,4,6,15,15,0,43,89,55945,26632,29313,23.59460184109393,16.444722495307893,0.714987934578604,1.072481901867906,2.681204754669765,2.681204754669765,33.41844397717032,14.669259372974448
38.0,2016,1,198,3,11,21,11,0,81,163,55092,26172,28920,44.28955202207217,35.93988237856676,0.5445436724025267,1.9966601321425976,3.8118057068176867,1.9966601321425976,62.28029955677824,28.008298755186722
38.0,2016,2,169,5,7,12,4,0,81,116,55092,26172,28920,35.75836782109925,30.675960212009002,0.9075727873375444,1.2706019022725623,2.1781746896101066,0.7260582298700355,44.32217637169494,28.008298755186722
38.0,2016,3,180,1,10,11,13,0,81,134,55092,26172,28920,39.02562985551441,32.672620344151596,0.18151455746750889,1.8151455746750889,1.9966601321425976,2.3596892470776156,51.19975546385451,28.008298755186722
38.0,2016,4,187,7,9,17,13,0,81,152,55092,26172,28920,42.29289188992957,33.94322224642416,1.2706019022725623,1.63363101720758,3.0857474769476516,2.3596892470776156,58.077334556014065,28.008298755186722
38.0,2017,1,289,1,8,27,19,0,146,198,54472,25836,28636,63.151710970773976,53.05478043765605,0.18358055514759875,1.46864444118079,4.956674988985166,3.4880305478043763,76.63725034835113,50.98477440983378
38.0,2017,2,305,2,6,19,4,0,132,204,54472,25836,28636,61.683066529593184,55.99206932001762,0.3671611102951975,1.1014833308855927,3.4880305478043763,0.734322220590395,78.95959126799815,46.0958234390278
38.0,2017,3,296,4,16,25,5,0,162,184,54472,25836,28636,63.518872081069176,54.33984432368924,0.734322220590395,2.93728888236158,4.589513878689969,0.9179027757379938,71.21845486917479,56.57214694789775
38.0,2017,4,423,2,9,29,9,0,205,267,54472,25836,28636,86.65002202966663,77.65457482743427,0.3671611102951975,1.652224996328389,5.323836099280364,1.652224996328389,103.34417092429169,71.58821064394468
38.0,2018,1,320,12,27,29,22,0,170,240,54246,26004,28242,75.5816097039413,58.99052464697858,2.2121446742616966,4.9773255170888175,5.346016296132434,4.055598569479778,92.29349330872174,60.19403724948658
38.0,2018,2,400,6,30,58,12,1,202,302,54246,26004,28242,93.27876709803488,73.73815580872322,1.1060723371308483,5.530361685654242,10.692032592264868,2.2121446742616966,116.13597908014151,71.52467955527229
38.0,2018,3,410,4,18,52,24,1,213,293,54246,26004,28242,93.6474578770785,75.5816097039413,0.7373815580872323,3.318217011392545,9.585960255134019,4.424289348523393,112.67497308106445,75.41958784788613
38.0,2018,4,462,4,17,32,28,0,239,304,54246,26004,28242,100.09954651034178,85.16756995907532,0.7373815580872323,3.133871621870737,5.899052464697858,5.161670906610626,116.90509152438086,84.62573472133701
38.0,2019,1,279,5,10,54,25,0,148,225,54708,26059,28649,68.1801564670615,50.99802588286905,0.913943116180449,1.827886232360898,9.870585654748849,4.569715580902245,86.34253041175793,51.65974379559496
38.0,2019,2,29,0,20,17,16,0,36,46,54708,26059,28649,14.988667105359362,5.300870073846604,0.0,3.655772464721796,3.107406595013526,2.9246179717774368,17.6522506619594,12.56588362595553
38.0,2019,3,31,2,13,14,23,0,31,52,54708,26059,28649,15.171455728595452,5.666447320318783,0.3655772464721796,2.3762521020691674,2.5590407253052567,4.204138334430065,19.954718139606275,10.820622011239484
38.0,2019,4,39,3,14,12,19,0,32,55,54708,26059,28649,15.90261022153981,7.128756306207501,0.5483658697082694,2.5590407253052567,2.1934634788330776,3.472983841485706,21.105951878429718,11.169674334182693
38.0,2020,1,24,0,7,29,15,0,22,53,55425,26409,29016,13.531799729364007,4.330175913396482,0.0,1.2629679747406406,5.232295895354082,2.7063599458728014,20.068915899882615,7.582023711055969
38.0,2020,2,6,2,10,9,12,0,12,27,55425,26409,29016,7.036535859269283,1.0825439783491204,0.36084799278304014,1.8042399639152007,1.6238159675236807,2.165087956698241,10.223787345223219,4.1356492969396195
38.0,2020,3,26,1,7,33,21,0,32,56,55425,26409,29016,15.877311682453765,4.691023906179522,0.18042399639152007,1.2629679747406406,5.953991880920163,3.788903924221921,21.204892271574085,11.028398125172318
38.0,2020,4,28,2,14,24,22,1,30,59,55425,26409,29016,16.238159675236805,5.051871898962562,0.36084799278304014,2.525935949481281,4.330175913396482,3.9693279206134413,22.340868643265555,10.339123242349048
38.0,2021,1,26,2,14,24,18,0,32,52,55198,26255,28943,15.217942679082576,4.710315591144607,0.3623319685495851,2.536323779847096,4.347983622595022,3.2609877169462664,19.805751285469434,11.056213937739695
38.0,2021,2,36,3,30,21,17,0,48,59,55198,26255,28943,19.384760317402804,6.521975433892533,0.5434979528243777,5.434979528243777,3.804485669770644,3.0798217326714736,22.471910112359552,16.58432090660954
38.0,2021,3,33,5,20,18,19,0,38,57,55198,26255,28943,17.210768506105293,5.978477481068154,0.9058299213739628,3.623319685495851,3.2609877169462664,3.4421537012210583,21.710150447533803,13.129254051065889
38.0,2021,4,26,4,24,30,15,0,34,65,55198,26255,28943,17.935432443204462,4.710315591144607,0.7246639370991702,4.347983622595022,5.434979528243777,2.7174897641218885,24.75718910683679,11.747227308848426
38.0,2022,1,26,1,0,16,25,0,18,50,54757,25932,28825,12.418503570319777,4.748251365122267,0.1826250525047026,0.0,2.9220008400752415,4.565626312617565,19.281196976708312,6.2445793581960105
38.0,2022,2,15,2,0,19,21,0,12,45,54757,25932,28825,10.409627992768048,2.739375787570539,0.3652501050094052,0.0,3.4698759975893494,3.835126102598754,17.353077279037482,4.163052905464007
38.0,2022,3,34,7,0,22,13,0,25,51,54757,25932,28825,13.879503990357398,6.209251785159888,1.2783753675329184,0.0,4.017751155103457,2.3741256825611337,19.666820916242482,8.673026886383347
38.0,2022,4,24,4,0,33,26,0,15,72,54757,25932,28825,15.888379567909126,4.383001260112862,0.7305002100188104,0.0,6.026626732655186,4.748251365122267,27.764923646459973,5.203816131830009
38.0,2023,1,1,4,0,30,14,0,8,41,54363,25653,28710,9.01348343542483,0.18394864153928223,0.7357945661571289,0.0,5.518459246178467,2.5752809815499513,15.982536155615326,2.786485545106235
38.0,2023,2,1,4,0,27,14,0,6,40,54363,25653,28710,8.461637510806982,0.18394864153928223,0.7357945661571289,0.0,4.9666133215606205,2.5752809815499513,15.59271820060032,2.089864158829676
38.0,2023,3,0,3,0,15,20,0,6,32,54363,25653,28710,6.990048378492725,0.0,0.5518459246178467,0.0,2.7592296230892335,3.6789728307856446,12.474174560480256,2.089864158829676
39.0,2015,1,136,3,9,15,16,0,67,112,87659,42280,45379,20.420036733250434,15.514664780570163,0.3422352525125772,1.0267057575377314,1.7111762625628857,1.825254680067078,26.490066225165563,14.764538663258335
39.0,2015,2,133,4,11,8,22,0,63,115,87659,42280,45379,20.305958315746242,15.172429528057586,0.4563136700167695,1.2548625925461163,0.912627340033539,2.5097251850922326,27.199621570482496,13.883073668436941
39.0,2015,3,121,5,11,19,21,0,60,117,87659,42280,45379,20.191879898242053,13.803488518007278,0.5703920875209619,1.2548625925461163,2.167489932579655,2.39564676758804,27.672658467360456,13.221974922320896
39.0,2015,4,108,3,11,15,26,0,57,106,87659,42280,45379,18.59478205318336,12.320469090452777,0.3422352525125772,1.2548625925461163,1.7111762625628857,2.9660388551090016,25.070955534531695,12.560876176204852
39.0,2016,1,198,5,13,10,12,0,91,147,87575,42210,45365,27.17670568084499,22.609192121039108,0.5709391949757351,1.4844419069369112,1.1418783899514702,1.3702540679417643,34.82587064676617,20.059517248980494
39.0,2016,2,159,4,7,8,11,0,80,109,87575,42210,45365,21.581501570082786,18.155866400228376,0.4567513559805881,0.7993148729660291,0.9135027119611762,1.2560662289466171,25.82326462923478,17.63474043866417
39.0,2016,3,192,5,13,12,17,0,91,148,87575,42210,45365,27.290893519840136,21.92406508706823,0.5709391949757351,1.4844419069369112,1.3702540679417643,1.941193262917499,35.062781331438046,20.059517248980494
39.0,2016,4,180,3,13,20,13,0,77,152,87575,42210,45365,26.149015129888667,20.553811019126464,0.3425635169854411,1.4844419069369112,2.2837567799029403,1.4844419069369112,36.01042407012556,16.973437672214263
39.0,2017,1,237,4,14,20,23,0,109,189,87655,42225,45430,33.996919742171016,27.037818721122584,0.4563344931835035,1.5971707261422623,2.2816724659175174,2.623923335805145,44.760213143872114,23.99295619634603
39.0,2017,2,220,3,13,22,22,0,98,182,87655,42225,45430,31.943414522845245,25.098397125092692,0.34225086988762765,1.4830871028463863,2.5098397125092693,2.5098397125092693,43.102427471876844,21.571648690292758
39.0,2017,3,281,1,11,25,14,0,121,211,87655,42225,45430,37.87576293423079,32.05749814614112,0.11408362329587587,1.2549198562546346,2.852090582396897,1.5971707261422623,49.97039668442865,26.634382566585955
39.0,2017,4,344,5,8,11,18,0,168,218,87655,42225,45430,44.036278592208085,39.2447664137813,0.5704181164793793,0.912668986367007,1.2549198562546346,2.053505219325766,51.62818235642392,36.97996918335902
39.0,2018,1,323,4,43,28,46,0,176,268,88243,42702,45541,50.315605770429386,36.603469963623176,0.453293745679544,4.872907766055098,3.173056219756808,5.212878075314755,62.760526439042664,38.64649436771261
39.0,2018,2,344,6,33,46,50,0,187,292,88243,42702,45541,54.28192604512539,38.983262128440785,0.679940618519316,3.7396734018562374,5.212878075314755,5.6661718209942995,68.38087209030022,41.061900265694646
39.0,2018,3,412,6,13,38,34,0,197,306,88243,42702,45541,57.00168851920265,46.68925580499303,0.679940618519316,1.4732046734585178,4.3062905839556676,3.852996838276124,71.65940705353378,43.25772380931468
39.0,2018,4,422,2,30,26,38,0,214,304,88243,42702,45541,58.70154006550094,47.82249016919189,0.226646872839772,3.3997030925965803,2.9464093469170356,4.3062905839556676,71.191044915929,46.990623833468746
39.0,2019,1,309,10,39,27,41,0,163,263,90059,43506,46553,47.30232403202345,34.3108406711156,1.110383193239987,4.33049445363595,2.9980346217479648,4.552571092283947,60.451431986392684,35.01385517582111
39.0,2019,2,23,2,27,18,28,0,39,59,90059,43506,46553,10.881755293751874,2.5538813444519706,0.2220766386479974,2.9980346217479648,1.9986897478319767,3.109072941071964,13.561347860065279,8.377548170901983
39.0,2019,3,45,2,13,21,27,0,41,67,90059,43506,46553,11.992138486991859,4.996724369579942,0.2220766386479974,1.443498151211983,2.331804705803973,2.9980346217479648,15.400174688548706,8.807166025820033
39.0,2019,4,31,3,21,23,27,0,39,66,90059,43506,46553,11.659023529019864,3.44218789904396,0.33311495797199614,2.331804705803973,2.5538813444519706,2.9980346217479648,15.170321334988278,8.377548170901983
39.0,2020,1,26,4,18,26,20,0,37,57,91627,44208,47419,10.258984797057636,2.8375915396116866,0.4365525445556441,1.9644864505003983,2.8375915396116866,2.1827627227782203,12.89359391965255,7.802779476581117
39.0,2020,2,18,1,8,13,13,0,17,36,91627,44208,47419,5.784321215362284,1.9644864505003983,0.10913813613891102,0.8731050891112881,1.4187957698058433,1.4187957698058433,8.143322475570033,3.585060840591324
39.0,2020,3,28,7,22,17,15,0,29,60,91627,44208,47419,9.71329411636308,3.0558678118895086,0.7639669529723772,2.4010389950560427,1.8553483143614875,1.6370720420836653,13.572204125950053,6.1156920221852
39.0,2020,4,25,3,12,24,15,0,25,54,91627,44208,47419,8.62191275497397,2.7284534034727757,0.327414408416733,1.309657633666932,2.619315267333864,1.6370720420836653,12.214983713355048,5.272148294987242
39.0,2021,1,27,6,17,9,34,0,36,57,92068,44333,47735,10.10122952600252,2.932615023678151,0.6516922274840335,1.8464613112047616,0.9775383412260503,3.6929226224095233,12.857239528116754,7.5416361160574
39.0,2021,2,26,5,19,21,23,0,28,66,92068,44333,47735,10.209844897249857,2.8239996524308117,0.5430768562366945,2.0636920536994396,2.2809227961941176,2.498153538688795,14.88732997992466,5.865716979155756
39.0,2021,3,16,4,18,17,28,0,27,56,92068,44333,47735,9.01507581352913,1.7378459399574229,0.4344614849893557,1.9550766824521006,1.8464613112047616,3.0412303949254897,12.631673922360317,5.6562270870430496
39.0,2021,4,21,1,14,26,20,0,33,49,92068,44333,47735,8.906460442281793,2.2809227961941176,0.10861537124733893,1.5206151974627449,2.8239996524308117,2.172307424946778,11.052714682065279,6.913166439719284
39.0,2022,1,18,2,0,23,36,0,14,65,91927,44066,47861,8.59377549577382,1.9580754294168197,0.21756393660186887,0.0,2.501985270921492,3.9161508588336393,14.750601370671266,2.925137376987526
39.0,2022,2,13,5,0,14,21,0,7,46,91927,44066,47861,5.765444319949525,1.4141655879121477,0.5439098415046723,0.0,1.522947556213082,2.284421334319623,10.438887123859667,1.462568688493763
39.0,2022,3,24,3,0,18,21,0,11,55,91927,44066,47861,7.179609907861673,2.6107672392224264,0.3263459049028033,0.0,1.9580754294168197,2.284421334319623,12.481278082875688,2.2983222247759136
39.0,2022,4,30,4,0,31,25,0,17,73,91927,44066,47861,9.790377147084099,3.2634590490280333,0.43512787320373775,0.0,3.3722410173289674,2.7195492075233614,16.56606000090773,3.551952529199139
39.0,2023,1,0,1,0,22,28,0,5,46,91752,43814,47938,5.558461940884123,0.0,0.10898944982125731,0.0,2.3977678960676605,3.0517045949952046,10.498927283516684,1.043013892945054
39.0,2023,2,0,2,0,17,23,0,3,39,91752,43814,47938,4.577556892492806,0.0,0.21797889964251463,0.0,1.8528206469613742,2.506757345888918,8.901264436025015,0.6258083357670324
39.0,2023,3,0,4,0,26,19,0,6,43,91752,43814,47938,5.340483041241608,0.0,0.43595779928502926,0.0,2.83372569535269,2.070799546603889,9.814214634591682,1.2516166715340649
40.0,2015,1,89,1,8,15,13,0,44,82,97657,46070,51587,12.902300910329009,9.113530008089537,0.10239921357403976,0.8191937085923181,1.535988203610596,1.331189776462517,17.79900151942696,8.529280632717546
40.0,2015,2,68,0,3,16,12,0,41,58,97657,46070,51587,10.137522143829935,6.963146523034703,0.0,0.30719764072211925,1.6383874171846362,1.228790562888477,12.589537660082483,7.947738771395894
40.0,2015,3,44,0,11,14,8,0,33,44,97657,46070,51587,7.884739445201061,4.505565397257749,0.0,1.1263913493144373,1.4335889900365566,0.8191937085923181,9.550683742131538,6.396960474538159
40.0,2015,4,55,2,7,37,13,0,36,78,97657,46070,51587,11.673510347440532,5.631956746572186,0.20479842714807953,0.7167944950182783,3.7887709022394707,1.331189776462517,16.930757542869546,6.978502335859809
40.0,2016,1,145,0,9,26,11,0,74,117,97517,46038,51479,19.58632853758832,14.869202292933538,0.0,0.9229160043889784,2.6662017904570487,1.1280084498087513,25.413788609409618,14.374793605159384
40.0,2016,2,89,2,15,23,15,0,50,94,97517,46038,51479,14.766656070223654,9.126613821179896,0.20509244541977298,1.5381933406482973,2.358563122327389,1.5381933406482973,20.417915634910294,9.712698381864449
40.0,2016,3,80,0,3,29,5,0,37,80,97517,46038,51479,11.997908057056717,8.203697816790918,0.0,0.30763866812965945,2.9738404585867078,0.5127311135494323,17.376949476519396,7.187396802579692
40.0,2016,4,69,3,7,27,7,0,43,70,97517,46038,51479,11.587723166217174,7.075689366982167,0.30763866812965945,0.7178235589692054,2.7687480131669346,0.7178235589692054,15.204830791954473,8.352920608403426
40.0,2017,1,204,0,9,33,5,0,77,174,97563,46093,51470,25.726966165452065,20.909566126502874,0.0,0.9224808585221856,3.3824298145813474,0.5124893658456587,37.749766775866185,14.960170973382555
40.0,2017,2,158,1,14,38,8,0,87,132,97563,46093,51470,22.447034224039854,16.194663960722814,0.10249787316913174,1.4349702243678444,3.894919180427006,0.8199829853530539,28.63775410582952,16.903050320575094
40.0,2017,3,220,2,17,40,6,0,121,164,97563,46093,51470,29.211893853202547,22.54953209720898,0.20499574633826348,1.7424638438752396,4.09991492676527,0.6149872390147905,35.580239949666975,23.508840101029723
40.0,2017,4,269,4,17,34,13,0,116,221,97563,46093,51470,34.541783257997395,27.57192788249644,0.40999149267652696,1.7424638438752396,3.484927687750479,1.3324723511987127,47.94654285900245,22.537400427433454
40.0,2018,1,274,2,16,63,20,0,134,241,98166,46098,52068,38.20059898539209,27.91190432532649,0.20373652792209115,1.6298922233767292,6.417700629545871,2.0373652792209116,52.279925376372084,25.73557655373742
40.0,2018,2,283,2,20,80,28,1,156,255,98166,46098,52068,42.07159301591182,28.828718700975898,0.20373652792209115,2.0373652792209116,8.149461116883646,2.8523113909092763,55.31693348952233,29.960820465545055
40.0,2018,3,271,2,18,75,35,0,144,257,98166,46098,52068,40.84917384837927,27.60629953344335,0.20373652792209115,1.8336287512988203,7.640119797078419,3.565389238636595,55.75079179140093,27.65614196819544
40.0,2018,4,294,0,11,88,14,0,154,253,98166,46098,52068,41.460383432145555,29.949269604547396,0.0,1.1205509035715013,8.96440722857201,1.4261556954546382,54.88307518764371,29.576707382653456
40.0,2019,1,211,8,16,67,22,0,118,206,99795,47099,52696,32.46655644070344,21.14334385490255,0.8016433689062579,1.6032867378125157,6.7137632145899095,2.204519264492209,43.73765897365125,22.39259146804312
40.0,2019,2,14,1,7,25,20,0,15,52,99795,47099,52696,6.7137632145899095,1.4028758955859513,0.10020542111328223,0.7014379477929756,2.5051355278320555,2.0041084222656447,11.040574109853713,2.8465158645817517
40.0,2019,3,17,5,15,39,25,0,28,73,99795,47099,52696,10.120747532441506,1.7034921589257979,0.5010271055664112,1.5030813166992334,3.908011423418007,2.5051355278320555,15.499267500371557,5.313496280552603
40.0,2019,4,18,4,14,25,13,0,22,52,99795,47099,52696,7.415201162382885,1.80369758003908,0.40082168445312893,1.4028758955859513,2.5051355278320555,1.302670474472669,11.040574109853713,4.174889934719903
40.0,2020,1,24,1,15,30,7,0,30,47,101113,47645,53468,7.6152423526153905,2.373582031984018,0.09889925133266741,1.4834887699900112,2.9669775399800224,0.6922947593286718,9.864623780039878,5.610832647564898
40.0,2020,2,9,2,12,21,3,0,18,29,101113,47645,53468,4.648264812635368,0.8900932619940067,0.19779850266533483,1.186791015992009,2.0768842779860157,0.29669775399800224,6.086682757896946,3.366499588538939
40.0,2020,3,14,1,9,30,11,0,20,45,101113,47645,53468,6.428451336623382,1.3845895186573436,0.09889925133266741,0.8900932619940067,2.9669775399800224,1.0878917646593416,9.444852555357329,3.7405550983765994
40.0,2020,4,19,0,11,33,13,0,20,56,101113,47645,53468,7.516343101282723,1.8790857753206807,0.0,1.0878917646593416,3.2636752939780242,1.2856902673246764,11.753594291111344,3.7405550983765994
40.0,2021,1,15,1,13,16,10,0,17,38,101529,47781,53748,5.417171448551646,1.4774103950595396,0.09849402633730264,1.2804223423849344,1.5759044213968423,0.9849402633730264,7.952952010213265,3.1629083872888293
40.0,2021,2,14,2,9,29,17,0,20,51,101529,47781,53748,6.9930758699484885,1.378916368722237,0.19698805267460529,0.8864462370357238,2.8563267637817766,1.674398447734145,10.67369875054938,3.7210686909280346
40.0,2021,3,30,2,22,32,16,0,50,52,101529,47781,53748,10.046390686404871,2.9548207901190793,0.19698805267460529,2.166868579420658,3.1518088427936846,1.5759044213968423,10.882986961344466,9.302671727320087
40.0,2021,4,14,0,14,40,21,0,26,63,101529,47781,53748,8.765968344019935,1.378916368722237,0.0,1.378916368722237,3.9397610534921057,2.0683745530833555,13.185157280090412,4.837389298206444
40.0,2022,1,22,2,0,39,21,0,26,58,101488,47624,53864,8.276840611697935,2.1677439697304113,0.19706763361185559,0.0,3.8428188554311844,2.0692101529244837,12.178733411725181,4.826971632259022
40.0,2022,2,15,0,0,29,23,0,14,53,101488,47624,53864,6.601765725997161,1.4780072520889167,0.0,0.0,2.857480687371906,2.2662777865363393,11.12884260036956,2.599138571216397
40.0,2022,3,21,2,0,29,19,0,17,54,101488,47624,53864,6.995900993220874,2.0692101529244837,0.19706763361185559,0.0,2.857480687371906,1.872142519312628,11.338820762640685,3.1560968364770536
40.0,2022,4,13,1,0,16,19,0,9,40,101488,47624,53864,4.828157023490462,1.2809396184770614,0.09853381680592779,0.0,1.5765410688948447,1.872142519312628,8.399126490844951,1.6708747957819694
40.0,2023,1,1,2,0,21,30,0,6,48,101354,47442,53912,5.327860765238668,0.09866408824516053,0.19732817649032106,0.0,2.071945853148371,2.959922647354816,10.117617301125584,1.112924766285799
40.0,2023,2,0,2,0,22,17,0,3,38,101354,47442,53912,4.045227618051582,0.0,0.19732817649032106,0.0,2.1706099413935314,1.677289500167729,8.009780363391089,0.5564623831428995
40.0,2023,3,0,0,0,36,20,0,10,46,101354,47442,53912,5.525188941728989,0.0,0.0,0.0,3.551907176825779,1.9732817649032106,9.696049913578685,1.8548746104763316
41.0,2015,1,46,1,4,22,18,0,22,69,56517,26747,29770,16.101350036272272,8.13914397437939,0.17693791248650848,0.7077516499460339,3.8926340747031865,3.1848824247571526,25.797285676898344,7.389989922741015
41.0,2015,2,33,0,1,15,10,0,11,48,56517,26747,29770,10.439336836704,5.8389511120547795,0.0,0.17693791248650848,2.654068687297627,1.7693791248650848,17.945937862190153,3.6949949613705075
41.0,2015,3,44,1,13,25,8,0,27,64,56517,26747,29770,16.101350036272272,7.785268149406373,0.17693791248650848,2.3001928623246104,4.423447812162712,1.4155032998920678,23.927917149586868,9.069533087000336
41.0,2015,4,33,1,8,22,16,0,26,54,56517,26747,29770,14.155032998920678,5.8389511120547795,0.17693791248650848,1.4155032998920678,3.8926340747031865,2.8310065997841356,20.18918009496392,8.733624454148472
41.0,2016,1,71,2,7,28,13,0,35,86,56465,26754,29711,21.42920393163907,12.574160984680775,0.35420171787833166,1.239706012574161,4.958824050296644,2.302311166209156,32.14472602227704,11.780148766450136
41.0,2016,2,51,2,3,27,11,0,19,75,56465,26754,29711,16.64748074028159,9.032143805897459,0.35420171787833166,0.5313025768174976,4.781723191357478,1.9481094483308246,28.03319129849742,6.394937901787217
41.0,2016,3,56,2,3,15,5,0,27,54,56465,26754,29711,14.345169574072434,9.917648100593288,0.35420171787833166,0.5313025768174976,2.6565128840874883,0.8855042946958293,20.18389773491814,9.087543334118676
41.0,2016,4,65,2,4,18,6,0,35,60,56465,26754,29711,16.824581599220757,11.511555831045781,0.35420171787833166,0.7084034357566633,3.1878154609049854,1.0626051536349952,22.426553038797937,11.780148766450136
41.0,2017,1,113,2,4,12,8,0,54,85,56520,26806,29714,24.5930644019816,19.9929228591649,0.35385704175513094,0.7077140835102619,2.1231422505307855,1.4154281670205238,31.709318809221816,18.173251665881402
41.0,2017,2,108,2,7,26,5,0,54,94,56520,26806,29714,26.18542108987969,19.10828025477707,0.35385704175513094,1.238499646142958,4.600141542816702,0.8846426043878274,35.06677609490413,18.173251665881402
