codigo_municipio,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,crime_count,population,crime_rate_per_100k_inhabitants
52399,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29545.0,3.384667456422407
52405,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9949.0,10.05126143330988
52411,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11505.0,8.69187309865276
52418,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10729.0,0.0
52427,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18691.0,5.3501685303087045
52435,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8258.0,0.0
52473,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10150.0,0.0
52480,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711.0,0.0
52490,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27229.0,0.0
52506,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7086.0,0.0
52520,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12308.0,8.124796880077998
52540,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9598.0,10.418837257762034
52560,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11548.0,0.0
52565,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7701.0,0.0
52573,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9161.0,0.0
52585,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17493.0,5.716572343223003
52612,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15856.0,6.306760847628658
52621,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11950.0,8.368200836820085
52678,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36439.0,8.232937237575126
52683,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24376.0,0.0
52685,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9616.0,0.0
52687,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17633.0,0.0
52693,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17031.0,0.0
52694,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6389.0,0.0
52696,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11933.0,0.0
52699,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10126.0,9.875567845151096
52720,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7402.0,13.509862199405566
52786,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18298.0,0.0
52788,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13073.0,15.298707259236595
52835,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,211748.0,11.80648695619321
52838,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,42698.0,42.156541289990166
52885,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10384.0,0.0
54001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,631419.0,42.760829179989834
54003,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29486.0,10.174320016278912
54051,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9510.0,0.0
54099,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053.0,0.0
54109,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.0,0.0
54125,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.0,0.0
54128,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10837.0,0.0
54172,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15376.0,0.0
54174,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10801.0,0.0
54206,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17855.0,5.6006720806496775
54223,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8078.0,0.0
54239,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546.0,0.0
54245,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12825.0,0.0
54250,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15092.0,13.252054068380598
54261,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22011.0,18.172731815910225
54313,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7185.0,0.0
54344,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9313.0,10.737678513905292
54347,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5846.0,0.0
54377,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6268.0,0.0
54385,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7945.0,0.0
54398,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7206.0,0.0
54405,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,68137.0,14.67631389700163
54418,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.0,0.0
54480,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3569.0,28.01905295601009
54498,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,105752.0,22.694606248581586
54518,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,48765.0,67.6714856967087
54520,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000.0,20.0
54553,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6658.0,15.019525382997898
54599,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.0,0.0
54660,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10341.0,0.0
54670,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10585.0,0.0
54673,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5337.0,37.474236462432074
54680,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,0.0
54720,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23370.0,0.0
54743,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.0,0.0
54800,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14802.0,0.0
54810,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45216.0,8.846426043878273
54820,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15186.0,0.0
54871,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880.0,0.0
54874,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93500.0,4.278074866310161
63001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,277645.0,148.751103027247
63111,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3099.0,32.26847370119393
63130,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,69001.0,89.85377023521399
63190,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25710.0,46.67444574095683
63212,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5465.0,18.298261665141812
63272,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11736.0,17.041581458759374
63302,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8465.0,11.813349084465447
63401,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30173.0,86.16975441619991
63470,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36156.0,24.892134085628943
63548,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6257.0,47.946300143838904
63594,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31962.0,31.287153494775048
63690,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8133.0,12.295585884667403
66001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,433632.0,342.6868865766364
66045,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13658.0,7.32171621027969
66075,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.0,0.0
66088,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25423.0,110.13649057939662
66170,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,190824.0,110.04905043390768
66318,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12912.0,0.0
66383,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8198.0,0.0
66400,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28695.0,27.879421502003837
66440,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18924.0,15.85288522511097
66456,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15189.0,13.167423793534795
66572,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14464.0,13.827433628318584
66594,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28714.0,3.4826217176290313
66682,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,76950.0,150.74723846653671
66687,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14363.0,13.924667548562278
68001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,500260.0,474.35333626514216
68013,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,49.92511233150275
68020,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4639.0,0.0
68051,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7806.0,0.0
68077,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,26220.0,110.60259344012205
68079,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9285.0,0.0
68081,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,184791.0,162.34556877770024
68092,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5830.0,17.152658662092623
68101,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14951.0,6.68851581833991
68121,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0
68132,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,0.0
68147,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6211.0,32.20093382708099
68152,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4985.0,40.12036108324975
68160,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.0,0.0
68162,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6455.0,0.0
68167,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13552.0,0.0
68169,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3115.0,32.102728731942214
68176,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3177.0,31.47623544224111
68179,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5564.0,0.0
68190,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27576.0,43.51610095735422
68207,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6178.0,16.18646811265782
68209,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.0,0.0
68211,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3826.0,0.0
68217,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.0,0.0
68229,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11442.0,8.739730816290859
68235,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18351.0,43.59435453108822
68245,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,0.0
68250,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5621.0,17.790428749332857
68255,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13426.0,29.792939073439594
68264,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.0,0.0
68266,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3892.0,0.0
68271,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5989.0,0.0
68276,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,241392.0,121.79359713660769
68296,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.0,0.0
68298,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4443.0,45.01462975467027
68307,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,123604.0,132.68179023332578
68318,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6549.0,15.269506794930523
68320,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.0,0.0
68322,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.0,0.0
68324,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4861.0,0.0
68327,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4587.0,65.40222367560497
68344,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.0,0.0
68368,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3595.0,27.81641168289291
68370,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,0.0
68377,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6988.0,28.620492272467082
68385,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10490.0,9.532888465204957
68397,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.0,0.0
68406,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35046.0,51.36106831022085
68418,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12235.0,24.519820187985285
68425,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.0,0.0
68432,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19195.0,26.048450117218025
68444,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5243.0,19.07304978065993
68464,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10968.0,0.0
68468,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5234.0,0.0
68498,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5366.0,0.0
68500,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10053.0,99.47279419078882
68502,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.0,0.0
68522,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,0.0
68524,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2377.0,84.13967185527977
68533,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4060.0,24.63054187192118
68547,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,129531.0,108.0822351406227
68549,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4612.0,43.365134431916736
68572,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14744.0,54.25935973955507
68573,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,0.0
68575,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28941.0,51.8295843267337
68615,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26903.0,33.45351819499684
68655,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28707.0,27.867767443480684
68669,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10074.0,9.926543577526305
68673,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.0,0.0
68679,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47657.0,52.458190821914926
68682,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.0,0.0
68684,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5232.0,38.226299694189606
68686,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.0,0.0
68689,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34947.0,28.61475949294646
68705,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.0,0.0
68720,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.0,0.0
68745,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9993.0,0.0
68755,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,28587.0,136.4256480218281
68770,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10292.0,38.8651379712398
68773,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8708.0,0.0
68780,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4239.0,47.180938900684126
68820,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6780.0,0.0
68855,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5611.0,0.0
68861,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21550.0,46.403712296983755
68867,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1967.0,101.67768174885613
68872,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448.0,0.0
68895,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9718.0,0.0
70001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,241380.0,195.12801391996024
70110,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9258.0,10.801468999783971
70124,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12517.0,0.0
70204,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8683.0,0.0
70215,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,61663.0,115.14198141511116
70221,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15957.0,37.60105282947923
70230,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,0.0
70233,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10346.0,9.665571235260003
70235,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18533.0,21.583121998597097
70265,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15016.0,6.659563132658497
70400,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10489.0,28.601391934407474
70418,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20273.0,9.86533813446456
70429,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31011.0,19.347973299796845
70473,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13093.0,30.55067593370503
70508,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22175.0,63.134160090191656
70523,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10703.0,9.34317481080071
70670,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37540.0,21.31060202450719
70678,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26628.0,18.77722697911972
70702,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11891.0,25.229164914641323
70708,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,49308.0,40.56136935182932
70713,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,46393.0,58.19843510874485
70717,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17699.0,28.25018362619357
70742,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31306.0,38.33131029195681
70771,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25455.0,3.928501276762915
70820,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30751.0,35.77119443270138
70823,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18480.0,43.29004329004329
73001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,482895.0,228.41404446101117
73024,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5121.0,0.0
73026,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8930.0,11.198208286674133
73030,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7422.0,13.473457289140393
73043,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10327.0,0.0
73055,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13860.0,43.29004329004329
73067,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20353.0,4.9132805974549205
73124,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19023.0,26.283972033853757
73148,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8965.0,33.46346904629113
73152,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6815.0,0.0
73168,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49874.0,56.1414765208325
73200,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8634.0,11.582117211026175
73217,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24076.0,8.30702774547267
73226,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11132.0,0.0
73236,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9396.0,0.0
73268,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,69737.0,151.99965584983582
73270,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9626.0,10.388531061707875
73275,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27964.0,92.97668430839651
73283,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31429.0,6.363549587960165
73319,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34473.0,11.60328372929539
73347,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8619.0,0.0
73349,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26990.0,11.115227862171174
73352,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11748.0,8.512087163772556
73408,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17751.0,22.533941749760576
73411,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40159.0,64.74264797430214
73443,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35318.0,16.98850444532533
73449,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,31972.0,209.5583635681221
73461,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.0,0.0
73483,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17021.0,5.8750954703013925
73504,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34315.0,0.0
73520,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11724.0,17.0590242238144
73547,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.0,0.0
73555,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25366.0,39.422849483560675
73563,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9094.0,32.98878381350341
73585,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24287.0,61.76143615926215
73616,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23806.0,8.401243384020836
73622,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5856.0,17.07650273224044
73624,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22773.0,13.173494928204452
73671,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14574.0,0.0
73675,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14952.0,0.0
73678,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14003.0,0.0
73686,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6391.0,0.0
73770,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164.0,0.0
73854,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5587.0,17.89869339538214
73861,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13968.0,64.43298969072166
73870,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10656.0,0.0
73873,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6513.0,0.0
76001,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064.0,2114530.0,286.77767636306885
76020,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14736.0,95.00542888165037
