AÑO,FECHA_HECHO,DIA_SEMANA,GENERO,HORA_HECHO,DIRECCION_HECHO,LONGITUD,LATITUD
2018,2018-06-01,Viernes,MASCULINO,00:00:00,AC 13  KR 33  52 SUR,"-74,0949478221","4,6172508409"
2018,2018-06-05,Martes,MASCULINO,11:40:00,CL 117  KR 19 A  OCCIDENTE,"-74,0505655423","4,7002527342"
2018,2018-06-07,Jueves,MASCULINO,00:00:00,TR 75 A CL 82 A 18 NOROCCIDENTE,"-74,0917512043","4,6991708968"
2018,2018-06-08,Viernes,MASCULINO,00:00:00,KR 78 SUR CL 68 BIS  SUR,"-74,1882047169","4,6003611449"
2018,2018-06-15,Viernes,MASCULINO,14:00:00,CL 64 sur KR 72   ,"-74,1669952123","4,5866308756"
2018,2018-06-16,Sábado,MASCULINO,14:00:00,KR 123  CL 13  21 OCCIDENTE,"-74,1705522196","4,6791144913"
2018,2018-06-16,Sábado,MASCULINO,14:00:00,CL 183  KR 11 55  NORTE,"-74,0338758224","4,7607612437"
2018,2018-06-17,Domingo,MASCULINO,22:20:00,KR 27  CL 63 B 57 NORTE,"-74,0739216509","4,6547876268"
2018,2018-06-17,Domingo,FEMENINO,00:20:00,CL 22  KR 15   CENTRO,"-74,0771260711","4,6107391925"
2018,2018-06-19,Martes,MASCULINO,00:00:00,CL 17  KR 8  93 CENTRO,"-74,073243195","4,6040689928"
2018,2018-06-19,Martes,MASCULINO,00:00:00,CL 72 B KR 89 A 1 SUR,"-74,2009896275","4,6253213547"
2018,2018-06-20,Miércoles,MASCULINO,00:00:00,KR 35  CL 57  14 NORTE,"-74,0795188835","4,6468272378"
2018,2018-06-21,Jueves,MASCULINO,00:00:00,CL 90  KR 12  28 NORTE,"-74,0504886603","4,6739230743"
2018,2018-06-23,Sábado,MASCULINO,19:00:00,CL 89 B KR 116  30 ,"-74,1158719853","4,7307071472"
2018,2018-06-25,Lunes,MASCULINO,20:00:00,CL 139  KR 120   NORTE,"-74,1066694524","4,7448113681"
2018,2018-06-26,Martes,MASCULINO,00:00:00,KR 29  CL 1 D 44 CENTRO,"-74,1022195274","4,5998347328"
2018,2018-06-26,Martes,MASCULINO,00:00:00,CL 89 C KR 112 G 33 NOROCCIDENTE,"-74,1125493122","4,7267525971"
2018,2018-06-26,Martes,MASCULINO,00:00:00,CL 126 F KR 119 B 46 NORTE,"-74,1052172781","4,7289957256"
2018,2018-06-27,Miércoles,FEMENINO,10:00:00,TR 24  CL 15   SUR,"-74,1041846822","4,591962"
2018,2018-07-02,Lunes,MASCULINO,08:00:00,CL 13  KR 15   CENTRO,"-74,080381606","4,6034835027"
2018,2018-07-03,Martes,MASCULINO,22:00:00,CL 93  KR 53   NORTE,"-74,0661483934","4,682919353"
2018,2018-07-03,Martes,MASCULINO,08:00:00,KR 13 H CL 35 SUR 31 SUR,"-74,1161662675","4,575968418"
2018,2018-07-05,Jueves,FEMENINO,00:00:00,AC 222  AK 45   NORTE,"-74,0393501334","4,7973834323"
2018,2018-07-05,Jueves,MASCULINO,00:00:00,KR 33  CL 18  33 CENTRO,"-74,0911120784","4,6201079298"
2018,2018-07-06,Viernes,MASCULINO,23:30:00,CL 182  KR 15  46 ,"-74,0372893686","4,7592277554"
2018,2018-07-07,Sábado,FEMENINO,11:30:00,KR 52 C CL 40 SUR 6 SUR,"-74,1331845344","4,5998434732"
2018,2018-07-07,Sábado,MASCULINO,07:15:00,KR 17  CL 64 SUR 43 SUR,"-74,1366407938","4,554873408"
2018,2018-07-07,Sábado,FEMENINO,10:40:00,CL 27 SUR KR 52 A 38 ,"-74,1292769052","4,6059127743"
2018,2018-07-07,Sábado,MASCULINO,23:45:00,KR 123  CL 14 B 8 ,"-74,1664549345","4,6821489474"
2018,2018-07-07,Sábado,MASCULINO,18:30:00,CL 16 SUR KR 13   SUR,"-74,0971659265","4,582990721"
2018,2018-07-08,Domingo,MASCULINO,05:45:00,TR 51  CL 69 B 56 SUR,"-74,1621299423","4,5778435784"
2018,2018-07-13,Viernes,MASCULINO,14:00:00,KR 15  CL 46   ,"-74,025258423","4,7631693551"
2018,2018-07-15,Domingo,MASCULINO,01:40:00,KR 78 G CL 45 SUR  SUR,"-74,1639300278","4,6141385846"
2018,2018-07-15,Domingo,FEMENINO,00:00:00,KR 14  CL 127  25 NORTE,"-74,0406042181","4,7048530214"
2018,2018-07-16,Lunes,MASCULINO,22:00:00,CL 59 SUR KR 82 G 10 SUR,"-74,1861153644","4,6167116717"
2018,2018-07-17,Martes,FEMENINO,00:00:00,KR 90  CL 42 G 49 SUR,"-74,1748533095","4,6374401028"
2018,2018-07-17,Martes,MASCULINO,00:00:00,KR 20  CL 182  35 NORTE,"-74,0422884763","4,7596407036"
2018,2018-07-17,Martes,MASCULINO,14:30:00,CL 76 A KR 99 B 5 NOROCCIDENTE,"-74,113537727","4,7078921159"
2018,2018-07-19,Jueves,MASCULINO,00:00:00,CL 13  KR 15   CENTRO,"-74,0806394795","4,6034758701"
2018,2018-07-20,Viernes,MASCULINO,00:00:00,DG 49 SUR KR 58   SUR,"-74,1483624196","4,5908703926"
2018,2018-07-22,Domingo,MASCULINO,13:30:00,CL 78 B KR 78 N 30 SUR,"-74,1620344693","4,618410179"
2018,2018-07-22,Domingo,MASCULINO,11:30:00,CL 27 SUR KR 22 A 9 SUR,"-74,10892312","4,5829188171"
2018,2018-07-22,Domingo,MASCULINO,22:00:00,KR 15  CL 144 C 72 NORTE,"-74,0915658203","4,7392053717"
2018,2018-07-24,Martes,MASCULINO,00:00:00,AC 26  KR 103  9 OCCIDENTE,"-74,1308185298","4,6898395394"
2018,2018-07-24,Martes,MASCULINO,00:00:00,KR 79 G CL 15 A 39 SUR,"-74,1346507673","4,652419351"
2018,2018-07-24,Martes,MASCULINO,06:30:00,CL 24  KR 24 D 75 OCCIDENTE,"-74,1161297646","4,6665357562"
2018,2018-07-25,Miércoles,FEMENINO,00:00:00,CL 2 A KR 10 A  CENTRO,"-74,0714537733","4,5790611723"
2018,2018-07-25,Miércoles,MASCULINO,00:00:00,CL 56 BSUR KR 28   SUR,"-74,1425434964","4,5792377138"
2018,2018-07-26,Jueves,MASCULINO,00:00:00,KR 104 A CL 23 H 27 OCCIDENTE,"-74,1384350711","4,6839121295"
2018,2018-07-27,Viernes,MASCULINO,09:00:00,AK 60  CL 17   SUR,"-74,1096273221","4,636205174"
2018,2018-07-30,Lunes,FEMENINO,10:00:00,KR 79  CL 10 d 95 OCCIDENTE,"-74,1395266342","4,645747121"
2018,2018-07-30,Lunes,MASCULINO,23:00:00,KR 106 - CL 70   NORTE,"-74,1125827116","4,701676324"
2018,2018-07-30,Lunes,MASCULINO,15:00:00,CL 142  KR 112 A  NOROCCIDENTE,"-74,1018264153","4,7470883044"
2018,2018-07-30,Lunes,MASCULINO,00:00:00,CL 63  KR 98   NOROCCIDENTE,"-74,122643446","4,6942616521"
2018,2018-07-30,Lunes,MASCULINO,21:30:00,CL 62 D KR 69 B 18 SUR,"-74,1601699325","4,5888696528"
2018,2018-07-30,Lunes,FEMENINO,14:50:00,DG 47  KR 51 D 82 SUR,"-74,134798885","4,5916583947"
2018,2018-07-30,Lunes,MASCULINO,16:30:00,CL 69 F KR 62  80 SUR,"-74,1505768647","4,5584290246"
2018,2018-07-31,Martes,MASCULINO,22:00:00,CL 164 C KR 8 G  NORTE,"-74,0298873307","4,742343"
2018,2018-08-02,Jueves,MASCULINO,01:20:00,KR 47  CL 59   ,"-74,1534257055","4,5777379895"
2018,2018-08-03,Viernes,FEMENINO,00:00:00,CL 72 BSUR KR 78 C 87 SUR,"-74,1979236736","4,6054689609"
2018,2018-08-03,Viernes,FEMENINO,16:00:00,CL 73  KR 107 B 3 NOROCCIDENTE,"-74,1226650869","4,7101910895"
2018,2018-08-03,Viernes,MASCULINO,00:00:00,CL 23  KR 124   OCCIDENTE,"-74,1519226528","4,695198817"
2018,2018-08-03,Viernes,MASCULINO,20:53:00,KR 102  CL 69  34 ,"-74,1216432081","4,7011267787"
2018,2018-08-04,Sábado,MASCULINO,22:00:00,CL 23 F KR 108  38 ,"-74,1418056356","4,6859130007"
2018,2018-08-04,Sábado,MASCULINO,20:45:00,DG 146  KR 128 56A 70 ,"-74,1065101938","4,7545517525"
2018,2018-08-05,Domingo,MASCULINO,12:30:00,CL 48 SUR KR 5  25 ,"-74,1172606088","4,555904998"
2018,2018-08-05,Domingo,MASCULINO,19:30:00,TR 96   70 A 85 ,"-74,1142414577","4,7006700179"
2018,2018-08-05,Domingo,MASCULINO,08:00:00,CL 8 ABIS KR 94  23 ,"-74,1581922291","4,6555026897"
2018,2018-08-08,Miércoles,MASCULINO,00:00:00,KR 62  CL 165 A 96 NORTE,"-74,0621073851","4,7483885875"
2018,2018-08-08,Miércoles,MASCULINO,06:30:00,CL 128  KR 47  21 NORTE,"-74,0560945628","4,7135747022"
2018,2018-08-09,Jueves,MASCULINO,08:30:00,KR 41 A CL 8 SUR 56 SUR,"-74,1179675968","4,6069367109"
2018,2018-08-09,Jueves,MASCULINO,10:05:00,CL 38 SUR KR 34 D 51 SUR,"-74,1231583386","4,5899013889"
2018,2018-08-09,Jueves,MASCULINO,02:30:00,CL 15 d KR 111 a 30 OCCIDENTE,"-74,1548379967","4,6777073348"
2018,2018-08-09,Jueves,MASCULINO,15:10:00,KR 16  CL 9  15 CENTRO,"-74,084259483","4,6016639743"
2018,2018-08-10,Viernes,FEMENINO,00:00:00,CL 13  KR 15   CENTRO,"-74,0803869861","4,603711623"
2018,2018-08-13,Lunes,MASCULINO,13:00:00,CL 33 sur KR 87 i  SUR,"-74,1627181303","4,6401822284"
2018,2018-08-13,Lunes,MASCULINO,23:00:00,CL 151  KR 14 BIS  ,"-74,0277643856","4,7265651545"
2018,2018-08-14,Martes,FEMENINO,15:30:00,KR 79 F CL 58 C 40 SUR,"-74,1783225901","4,6101320898"
2018,2018-08-15,Miércoles,FEMENINO,19:00:00,CL 55 SUR KR 87 C 13 ,"-74,1842336205","4,6253182812"
2018,2018-08-16,Jueves,MASCULINO,14:00:00,CL 2  KR 30   SUR,"-74,1025906329","4,6041703106"
2018,2018-08-18,Sábado,MASCULINO,14:00:00,CL 52 A KR 28  15 ,"-74,1372183503","4,5803671226"
2018,2018-08-18,Sábado,MASCULINO,11:45:00,CL 26 SUR KR 95 A 49 ,"-74,1598679599","4,637860071"
2018,2018-08-18,Sábado,MASCULINO,13:00:00,CL 40 SUR KR 23 C 50 ,"-74,1208225824","4,5799895902"
2018,2018-08-18,Sábado,MASCULINO,20:30:00,DG 5 A KR 73  44 ,"-74,1414553426","4,6274774627"
2018,2018-08-19,Domingo,MASCULINO,21:00:00,CL 70  KR 97 40  ,"-74,121367996","4,7037398124"
2018,2018-08-19,Domingo,MASCULINO,15:00:00,CL 54 SUR KR 24 C 60 ,"-74,1381901205","4,5769266185"
2018,2018-08-19,Domingo,MASCULINO,18:30:00,CL 144 C KR 141 A 82 ,"-74,1137382084","4,753284779"
2018,2018-08-21,Martes,MASCULINO,00:00:00,CL 47 B KR    SUR,"-74,1292862798","4,5779393982"
2018,2018-08-22,Miércoles,MASCULINO,00:45:00,CL 63 SUR KR 70 21  SUR,"-74,1603615569","4,5890786472"
2018,2018-08-22,Miércoles,MASCULINO,20:00:00,CL 8 C KR 80 C 8 NORTE,"-74,1451191552","4,6441480553"
2018,2018-08-23,Jueves,MASCULINO,05:15:00,CL 76  KR 65 a 19 NORTE,"-74,0812490718","4,6786582424"
2018,2018-08-26,Domingo,MASCULINO,01:30:00,CL 81  KR 11   NORTE,"-74,0539431453","4,6654074216"
2018,2018-08-26,Domingo,MASCULINO,20:20:00,KR 74 b CL 64 a 21 OCCIDENTE,"-74,1056451181","4,6795282229"
2018,2018-08-26,Domingo,MASCULINO,23:00:00,KR 105 A CL 20 93  NOROCCIDENTE,"-74,1453386174","4,6792986604"
2018,2018-08-26,Domingo,MASCULINO,23:35:00,CL 11 a KR 79 a 28 OCCIDENTE,"-74,1396304546","4,646624385"
2018,2018-08-27,Lunes,MASCULINO,15:30:00,CL 59  KR 77 f  SUR,"-74,182031366","4,6091766468"
2018,2018-08-28,Martes,FEMENINO,23:52:00,CL 69 ABIS KR 14 a 7 SUR,"-74,1191704097","4,5252710185"
2018,2018-08-28,Martes,MASCULINO,22:50:00,CL 69 ABIS KR 14 A 7 ,"-74,1135297673","4,5249536273"
2018,2018-08-28,Martes,MASCULINO,15:00:00,KR 72 K CL 38 F  ,"-74,1456053555","4,6109082539"
2018,2018-08-29,Miércoles,MASCULINO,03:15:00,CL 140 C KR 103 F 16 ,"-74,0966565934","4,7437907266"
2018,2018-08-29,Miércoles,FEMENINO,04:00:00,CL 88  KR 89 A 30 OCCIDENTE,"-74,0979571753","4,710353806"
2018,2018-08-29,Miércoles,MASCULINO,19:30:00,KR 78 b CL 7 a 79 OCCIDENTE,"-74,1437508737","4,6366140875"
2018,2018-08-30,Jueves,MASCULINO,19:05:00,KR 56  CL 4 C 6 ,"-74,1172388521","4,622444232"
2018,2018-08-30,Jueves,FEMENINO,12:46:00,CL 41 B KR 51 B  SUR,"-74,1314489061","4,5957463052"
2018,2018-08-30,Jueves,MASCULINO,20:10:00,CL 65 B KR 88  59 OCCIDENTE,"-74,1112992896","4,6898016633"
2018,2018-08-30,Jueves,MASCULINO,10:15:00,KR 20  CL 47 BSUR 35 SUR,"-74,128873881","4,5711952648"
2018,2018-08-31,Viernes,FEMENINO,19:10:00,KR 95  CL 135 A 66 ,"-74,0893282878","4,7358383556"
2018,2018-08-31,Viernes,MASCULINO,15:00:00,KR 14  CL 10   SUR,"-74,1161185982","4,5599567488"
2018,2018-08-31,Viernes,MASCULINO,21:00:00,CL 26 SUR KR 72 C 41 ,"-74,1421637213","4,6200792021"
2018,2018-09-03,Lunes,MASCULINO,17:45:00,CL 3 sur KR 70  84 OCCIDENTE,"-74,1325166833","4,6199246041"
2018,2018-09-03,Lunes,FEMENINO,23:00:00,DG 5 A CL 31   CENTRO,"-74,1073948268","4,6126513626"
2018,2018-09-04,Martes,FEMENINO,15:00:00,CL 35 ASUR KR 78 C 31 ,"-74,1499508135","4,6243926538"
2018,2018-09-05,Miércoles,MASCULINO,14:06:00,CL 39  KR 5   NORTE,"-74,0537870463","4,6500229371"
2018,2018-09-07,Viernes,FEMENINO,07:30:00,CL 21  KR 96 D 35 CENTRO,"-74,137910996","4,67238715"
2018,2018-09-11,Martes,MASCULINO,21:00:00,CL 129 c KR 80 d 10 ,"-74,0881807685","4,7247856586"
2018,2018-09-11,Martes,FEMENINO,21:15:00,CL 6 D KR 79 A 76 ,"-74,1476763931","4,6354239402"
2018,2018-09-11,Martes,FEMENINO,00:00:00,CL 60 SUR KR 22 A 13 SUR,"-74,1445612653","4,5696263225"
2018,2018-09-12,Miércoles,MASCULINO,22:30:00,CL 87  KR 95 C 48 NORTE,"-74,1020627116","4,7134544596"
2018,2018-09-12,Miércoles,MASCULINO,11:30:00,CL 5 B KR 71 C  ,"-74,1353262271","4,6285964591"
2018,2018-09-12,Miércoles,MASCULINO,11:00:00,KR 78  CL 38 B 22 ,"-74,1406344153","4,6405305493"
2018,2018-09-13,Jueves,MASCULINO,02:00:00,KR 57  CL 22   NORTE,"-74,1063838137","4,6337765829"
2018,2018-09-13,Jueves,MASCULINO,11:57:00,CL 44  KR 19  28 ,"-74,0724102712","4,6326023476"
2018,2018-09-14,Viernes,MASCULINO,20:30:00,CL 63 SUR KR 64 90  ,"-74,1474982043","4,5685732883"
2018,2018-09-14,Viernes,MASCULINO,22:00:00,CL 23 A KR 83  20 ,"-74,126024986","4,6677197467"
2018,2018-09-15,Sábado,FEMENINO,09:20:00,KR 51 B CL 39 A 50 ,"-74,12905496","4,5973419594"
2018,2018-09-16,Domingo,FEMENINO,10:00:00,CL 90  KR 91   NOROCCIDENTE,"-74,0999980642","4,7072449737"
2018,2018-09-19,Miércoles,MASCULINO,20:25:00,KR 68 B CL 78  24 NOROCCIDENTE,"-74,0813451539","4,6811849896"
2018,2018-09-19,Miércoles,MASCULINO,02:00:00,CL 130 F KR 104 7  NORTE,"-74,0765883652","4,7257758945"
2018,2018-09-19,Miércoles,MASCULINO,12:30:00,KR 96 h CL 17 A 4 OCCIDENTE,"-74,1429364608","4,6704960173"
2018,2018-09-20,Jueves,MASCULINO,13:00:00,AK 114  CL 80  51 NOROCCIDENTE,"-74,1195732536","4,722674953"
2018,2018-09-20,Jueves,MASCULINO,09:45:00,KR 94  CL 6 C  SUR,"-74,1590870847","4,6523616782"
2018,2018-09-20,Jueves,FEMENINO,11:45:00,KR 52 B CL 40 A 35 SUR,"-74,133018427","4,5992905063"
2018,2018-09-20,Jueves,MASCULINO,19:30:00,KR 20 a CL 63  38 SUR,"-74,1446643264","4,5632478474"
2018,2018-09-22,Sábado,MASCULINO,00:15:00,CL 64 D KR 85 J 15 OCCIDENTE,"-74,1117249685","4,6854628503"
2018,2018-09-26,Miércoles,MASCULINO,22:00:00,CL 11  KR 79 A 28 SUR,"-74,137399408","4,6484444381"
2018,2018-09-26,Miércoles,MASCULINO,20:00:00,CL 72 F KR 116 B 84 NOROCCIDENTE,"-74,1129376617","4,6989161603"
2018,2018-09-29,Sábado,FEMENINO,00:00:00,KR 29 A  19 S  ,"-74,10991725","4,5922782215"
2018,2018-10-01,Lunes,FEMENINO,00:00:00,       ,"-74,086689","4,648646"
2018,2018-10-02,Martes,MASCULINO,00:00:00,       ,"-74,06969","4,71841"
2018,2018-10-04,Jueves,FEMENINO,00:00:00,VN 14  CL 8   CENTRO,"-74,0766966024","4,6020539719"
2018,2018-10-08,Lunes,MASCULINO,00:00:00,CL 80  KR 8  4 SUR,"-74,0987062579","4,5092050151"
2018,2018-10-11,Jueves,MASCULINO,20:00:00,KR 94 C CL 134  59 NOROCCIDENTE,"-74,0886983386","4,7346"
2018,2018-10-24,Miércoles,MASCULINO,16:10:00,CL 135  AU    NORTE,"-74,0510364914","4,721309913"
2018,2018-10-27,Sábado,MASCULINO,19:56:00,KR 78 B CL 38   SUR,"-74,1695762698","4,6280788561"
2018,2018-11-03,Sábado,MASCULINO,14:00:00,CL 56 F KR 91 C 20 SUR,"-74,1896816608","4,6324980015"
2018,2018-11-06,Martes,MASCULINO,10:00:00,CL 76 BSUR KR 7  65 SUR,"-74,1094031508","4,5126729541"
2018,2018-11-06,Martes,,02:30:00,CL 19  KR 16   ,"-74,0775639154","4,6098696129"
2018,2018-11-08,Jueves,FEMENINO,20:30:00,KR 111 A CL 152 C 15 NORTE,"-74,0970588926","4,7556545365"
2018,2018-11-08,Jueves,FEMENINO,20:10:00,CL 46 SUR KR 24 B 63 SUR,"-74,1272559205","4,5780781223"
2018,2018-11-11,Domingo,MASCULINO,01:00:00,CL 93  KR 11 A  NORTE,"-74,0484005864","4,674846863"
2018,2018-11-15,Jueves,FEMENINO,20:00:00,CL 169  KR 67   NORTE,"-74,0628232685","4,7548088913"
2018,2018-11-20,Martes,MASCULINO,00:00:00,CL 69  KR 92  59 OCCIDENTE,"-74,1132288509","4,6955263889"
2018,2018-11-20,Martes,FEMENINO,15:15:00,KR 86 f CL 33  10 SUR,"-74,161660996","4,6378294867"
2018,2018-11-23,Viernes,MASCULINO,23:16:00,KR 28  CL 53 B  ,"-74,0770370466","4,6440829603"
2018,2018-11-23,Viernes,MASCULINO,16:00:00,CL 71 BSUR KR 100 A 30 ,"-74,1978744008","4,620796255"
2018,2018-11-25,Domingo,MASCULINO,21:20:00,       ,"-74,1529235298","4,6038652442"
2018,2018-11-26,Lunes,MASCULINO,12:30:00,BV 45 A KR 59 A 71 SUR,"-74,1458556473","4,5949253465"
2018,2018-12-01,Sábado,MASCULINO,12:00:00,CL 84 sur KR 1 f  SUR,"-74,1122563807","4,5066288412"
2018,2018-12-09,Domingo,MASCULINO,05:40:00,TR 73 J CL 62 J 59 SUR,"-74,1736084076","4,5896889039"
2018,2018-12-13,Jueves,FEMENINO,18:38:00,CL 36 SUR KR 74 19  SUR,"-74,1487477574","4,6213963673"
2018,2018-12-15,Sábado,MASCULINO,16:30:00,TR 73 JSUR CL 62 H 51 SUR,"-74,1735827376","4,589592952"
2018,2018-12-19,Miércoles,MASCULINO,18:00:00,KR 61 GSUR CL 52  60 SUR,"-74,1499352204","4,5865731651"
2018,2018-12-27,Jueves,MASCULINO,18:30:00,TR 2 este CL 14  31 SUR,"-74,0826645949","4,5712752889"
2018,2018-03-14,Miércoles,MASCULINO,04:15:00,AK 104  CL 152  0 NOROCCIDENTE,"-74,0932610212","4,752030654"
2018,2018-01-21,Domingo,MASCULINO,04:15:00,DG 23  CL 69 a 55 OCCIDENTE,"-74,1140373896","4,6542187206"
2018,2018-03-14,Miércoles,MASCULINO,04:30:00,AK 24  CL 42   NORTE,"-74,0752388644","4,633185739"
2018,2018-04-23,Lunes,MASCULINO,00:00:00,KR 76  CL 36 A 214 NOROCCIDENTE,"-74,1052143075","4,6817559763"
2018,2018-04-30,Lunes,MASCULINO,00:00:00,CL 147  KR 59  51 NORTE,"-74,0651947494","4,7362423203"
2018,2018-02-01,Jueves,MASCULINO,00:00:00,CL 63 A KR 26  40 NORTE,"-74,0738499729","4,6533095305"
2018,2018-03-14,Miércoles,MASCULINO,21:00:00,CL 46 A KR 86  41 SUR,"-74,1746998656","4,6302713443"
2018,2018-04-19,Jueves,MASCULINO,19:00:00,CL 34 BIS KR 95 A 45 SUR,"-74,1737580172","4,6539186131"
2018,2018-04-28,Sábado,MASCULINO,00:00:00,KR 4 ESTE CL 59   SUR,"-74,0962801188","4,5407600926"
2018,2018-05-05,Sábado,MASCULINO,14:00:00,AC 17  KR 137  17 OCCIDENTE,"-74,1696023197","4,6948225624"
2018,2018-05-30,Miércoles,MASCULINO,00:00:00,CL 13  KR 15   CENTRO,"-74,0802790848","4,6037395543"
2018,2018-06-12,Martes,MASCULINO,18:30:00,CL 133 A KR 99  38 NORTE,"-74,0934338096","4,73572039"
2018,2018-12-04,Martes,MASCULINO,14:30:00,       ,"-74,049439","4,683393"
2018,2018-12-05,Miércoles,MASCULINO,00:00:00,       ,"-74,14275","4,61516"
2018,2018-03-18,Domingo,MASCULINO,00:15:00,AK 80  CL 36 SUR  SUR,"-74,154023234","4,6334703526"
2018,2018-02-17,Sábado,MASCULINO,16:00:00,KR 95 G CL 90 A  NORTE,"-74,103253638","4,7196821396"
2018,2018-02-23,Viernes,MASCULINO,20:00:00,CL 41 ABIS KR 3 CEST 90 SURESTE,"-74,0952672688","4,5503029823"
2018,2018-05-26,Sábado,MASCULINO,20:00:00,CL 68 ASUR KR 80 K 45 SUR,"-74,1910486031","4,6079735677"
2018,2018-06-26,Martes,MASCULINO,00:00:00,KR 18  CL 13   CENTRO,"-74,0828501888","4,6058833807"
2018,2018-02-17,Sábado,MASCULINO,12:30:00,CL 57 R KR 71   SUR,"-74,1761959359","4,5949725815"
2018,2018-02-28,Miércoles,MASCULINO,21:00:00,VN 13  CL 129   ,"-74,1646801232","4,6908368979"
2018,2018-04-06,Viernes,MASCULINO,16:30:00,KR 70  CL 21 A 43 NOROCCIDENTE,"-74,1196324554","4,652935713"
2018,2018-04-23,Lunes,MASCULINO,23:00:00,CL 155 A KR 7 D 48 ,"-74,0278195926","4,731027539"
2018,2018-04-23,Lunes,MASCULINO,23:00:00,CL 155 A KR 7 D 48 ,"-74,0278195926","4,731027539"
2018,2018-04-24,Martes,MASCULINO,23:00:00,CL 32 SUR KR 26 Y 55 ,"-74,1184336693","4,5865748368"
2018,2018-06-05,Martes,MASCULINO,10:00:00,CL 17  KR 123   NOROCCIDENTE,"-74,1596778249","4,6870577601"
2018,2018-06-14,Jueves,MASCULINO,10:00:00,CL 67  KR 17 B 32 ,"-74,1383152581","4,5513043902"
2018,2018-06-24,Domingo,MASCULINO,22:30:00,CL 13  KR 79  3 ,"-74,1325659346","4,6553849751"
2018,2018-08-14,Martes,MASCULINO,18:00:00,CL 34 SUR TR 68 F  SUR,"-74,1334248178","4,6076111735"
2018,2018-08-21,Martes,MASCULINO,15:30:00,KR 1 a CL 94 d 21 SUR,"-74,1074848687","4,4982024555"
2018,2018-09-12,Miércoles,MASCULINO,10:30:00,CL 50  KR 1   ,"-74,1152841693","4,6036733387"
2018,2018-09-28,Viernes,MASCULINO,23:00:00,CL 64 F KR 69 A 23 NOROCCIDENTE,"-74,0948810307","4,6732851064"
2018,2018-10-06,Sábado,MASCULINO,14:00:00,CL 41 SUR TR 72 D  SUROCCIDENTE,"-74,144595623","4,6033431903"
2018,2018-10-09,Martes,MASCULINO,02:05:00,CL 50 B KR 11   SUR,"-74,1210218397","4,5569338638"
2018,2018-11-15,Jueves,MASCULINO,22:30:00,KR 72  CL 37 SUR  SUR,"-74,1405510036","4,6130719763"
2018,2018-01-18,Jueves,MASCULINO,14:20:00,CL 4 F KR 40  49 CENTRO,"-74,1079278145","4,6144809162"
2018,2018-10-19,Viernes,MASCULINO,02:30:00,CL 67  KR 20 A 8 SUR,"-74,148614004","4,5620592206"
2018,2018-01-12,Viernes,MASCULINO,15:30:00,CL 70 C KR 111 A 69 NOROCCIDENTE,"-74,1299794225","4,7079087267"
2018,2018-01-20,Sábado,MASCULINO,14:00:00,KR 92  CL 38 c 40 SUR,"-74,1712692508","4,6424390814"
2018,2018-02-10,Sábado,MASCULINO,16:00:00,TR 78 N CL 53   OCCIDENTE,"-74,1712169718","4,6137309661"
2018,2018-02-16,Viernes,FEMENINO,07:30:00,KR 41  CL 78  58 SUR,"-74,1466691223","4,5621208817"
2018,2018-03-15,Jueves,MASCULINO,04:00:00,KR 20 C CL 67  0 ,"-74,1429998604","4,5640031718"
2018,2018-04-12,Jueves,MASCULINO,23:00:00,CL 48 Q KR 5 B  ,"-74,1098","4,551069"
2018,2018-04-30,Lunes,MASCULINO,09:00:00,SN       ,"-74,1259441693","4,5994966521"
2018,2018-05-09,Miércoles,MASCULINO,11:00:00,BV 70 B KR 69 A  ,"-74,0939146616","4,677645753"
2018,2018-06-04,Lunes,MASCULINO,11:30:00,CL 55 sur KR 86 A  SUR,"-74,1815265135","4,6220683685"
2018,2018-06-12,Martes,MASCULINO,11:30:00,CL 136  KR 47   ,"-74,0540624","4,7224002937"
2018,2018-08-03,Viernes,MASCULINO,16:00:00,DG 39 SUR TR 39 A  SUR,"-74,1246892194","4,5953276017"
2018,2018-09-09,Domingo,MASCULINO,13:30:00,KR 52  CL 39   SUR,"-74,1093756882","4,6259020835"
2018,2018-09-22,Sábado,MASCULINO,11:30:00,KR 51 D CL 22   OCCIDENTE,"-74,1235029706","4,6057964523"
2018,2018-10-30,Martes,MASCULINO,17:00:00,KR 139  CL 147   NORTE,"-74,1153731728","4,7439633681"
2018,2018-11-15,Jueves,MASCULINO,13:00:00,KR 7 B CL 24  25 SUR,"-74,0944212144","4,5719003121"
2018,2018-12-03,Lunes,MASCULINO,14:30:00,DG 52 BSUR CL 60 A  ,"-74,1497405212","4,5856918614"
2018,2018-12-04,Martes,MASCULINO,09:20:00,CL 2  KR 32   SUR,"-74,1059784549","4,602545381"
2018,2018-12-18,Martes,MASCULINO,16:20:00,CL 158 A KR 8   NORTE,"-74,0280853452","4,7343628762"
2018,2018-12-19,Miércoles,FEMENINO,13:00:00,CL 183  KR 4   NORTE,"-74,024103962","4,7615345086"
2018,2018-01-05,Viernes,MASCULINO,16:00:00,DG 44 A CL 6  9 SUR,"-74,095192254","4,5481586377"
2018,2018-01-19,Viernes,MASCULINO,15:15:00,KR 27  CL 24  32 SUR,"-74,1097612015","4,5883294797"
2018,2018-01-22,Lunes,MASCULINO,16:00:00,CL 42  KR 89 SUR  SUR,"-74,1736178287","4,6382985594"
