AÑO,FECHA_HECHO,DIA_SEMANA,GENERO,HORA_HECHO,DIRECCION_HECHO,LONGITUD,LATITUD
2015,2015-06-09,Martes,MASCULINO,08:30:00,CL 63 C KR 30  7 OCCIDENTE,"-74,078354958","4,6548288565"
2015,2015-06-09,Martes,MASCULINO,08:30:00,CL 63 C KR 30  7 OCCIDENTE,"-74,078354958","4,6548288565"
2015,2015-06-09,Martes,MASCULINO,08:30:00,CL 63 C KR 30  7 OCCIDENTE,"-74,078354958","4,6548288565"
2015,2015-12-11,Viernes,MASCULINO,13:16:00,KR 100 B CL 72  17 SUR,"-74,1169284254","4,7039725267"
2015,2015-08-24,Lunes,FEMENINO,15:30:00,KR 58 A CL 128 A 70 NOROCCIDENTE,"-74,0707125468","4,7157494428"
2015,2015-06-30,Martes,MASCULINO,10:00:00,KR 2 B CL 68 D 33 ,"-74,1194598112","4,5256723325"
2015,2015-09-08,Martes,MASCULINO,19:30:00,CL 74  KR 58  33 ,"-74,0781323347","4,6733603591"
2015,2015-09-28,Lunes,MASCULINO,19:10:00,KR 68 F CL 38 C 65 SUR,"-74,1377202902","4,6034128829"
2015,2015-01-22,Jueves,MASCULINO,04:30:00,KR 79 BSUR CL 42 G 22 SUR,"-74,1640025747","4,6193373513"
2015,2015-02-08,Domingo,MASCULINO,04:30:00,KR 100 C BI CL 58  93 SUR,"-74,1964868081","4,6392626407"
2015,2015-02-11,Miércoles,MASCULINO,18:10:00,KR 98  CL 17  48 NOROCCIDENTE,"-74,1443553937","4,6715274229"
2015,2015-03-30,Lunes,MASCULINO,01:45:00,CL 90  KR 91  52 NOROCCIDENTE,"-74,0980068219","4,7133033261"
2015,2015-05-15,Viernes,MASCULINO,02:30:00,AK 72  CL 22   SUR,"-74,1393477095","4,619529843"
2015,2015-06-02,Martes,MASCULINO,22:38:00,CL 65 SUR KR 104  41 SUR,"-74,2012671862","4,6379116173"
2015,2015-06-03,Miércoles,MASCULINO,00:30:00,DG 5 A KR 73 B  SUR,"-74,1419420872","4,6291534182"
2015,2015-07-09,Jueves,MASCULINO,22:03:00,KR 9  CL 131   NORTE,"-74,0324811373","4,710592974"
2015,2015-08-02,Domingo,MASCULINO,01:00:00,KR 63  CL 1 A  CENTRO,"-74,123494212","4,6203074074"
2015,2015-09-06,Domingo,MASCULINO,06:00:00,KR 79 A CL 17 SUR 27 SUR,"-74,1402574446","4,5375354048"
2015,2015-10-22,Jueves,FEMENINO,18:30:00,KR 48 C CL 68   SUR,"-74,1564528379","4,5768800148"
2015,2015-11-02,Lunes,MASCULINO,01:00:00,CL 32 B KR 20   SUR,"-74,1121105585","4,5773184942"
2015,2015-01-04,Domingo,MASCULINO,18:15:00,CL 55 A KR 68 ASUR 22 SUR,"-74,1587883604","4,6017027491"
2015,2015-01-05,Lunes,MASCULINO,20:20:00,CL 138 B KR 125   NORTE,"-74,1070351375","4,7445741574"
2015,2015-01-05,Lunes,MASCULINO,15:00:00,KR 11 A CL 50  10 SUR,"-74,1222969068","4,5600260344"
2015,2015-01-05,Lunes,MASCULINO,16:00:00,AK 14  CL 6 SUR 51 SUR,"-74,0928060186","4,5881743924"
2015,2015-01-06,Martes,MASCULINO,21:15:00,KR 1  CL 32   ESTE,"-74,0625945468","4,616781484"
2015,2015-01-07,Miércoles,MASCULINO,15:30:00,KR 78 N CL 39 SUR  SUR,"-74,1480380667","4,6130920359"
2015,2015-01-07,Miércoles,MASCULINO,19:50:00,KR 72 D CL 52 ASUR 26 SUR,"-74,1660356892","4,6021921086"
2015,2015-01-08,Jueves,MASCULINO,23:00:00,KR 3 ESTE CL 40 SUR 39 SURESTE,"-74,0948659552","4,5515263808"
2015,2015-01-10,Sábado,MASCULINO,18:30:00,KR 82  CL 82  46 NOROCCIDENTE,"-74,0972048414","4,7021467159"
2015,2015-01-10,Sábado,MASCULINO,20:20:00,KR 38  CL 63  34 SUR,"-74,1518593634","4,5712561784"
2015,2015-01-16,Viernes,FEMENINO,17:35:00,KR 29  CL 12   OCCIDENTE,"-74,0926343573","4,6115948631"
2015,2015-01-17,Sábado,MASCULINO,21:30:00,KR 2 ESTE CL 54  44 SUR,"-74,1145588144","4,5403733022"
2015,2015-01-19,Lunes,MASCULINO,09:00:00,AC 26  KR 66  63 OCCIDENTE,"-74,1015392912","4,6488735247"
2015,2015-01-21,Miércoles,MASCULINO,20:00:00,CL 36 BSUR KR 2 ESTE  SURESTE,"-74,0950805319","4,5551919347"
2015,2015-01-22,Jueves,MASCULINO,17:30:00,AK 72  CL 12   OCCIDENTE,"-74,1319877279","4,6453553414"
2015,2015-01-23,Viernes,MASCULINO,19:30:00,TR 23  CL 38 B 60 SUR,"-74,1226965559","4,5873348773"
2015,2015-01-24,Sábado,MASCULINO,20:30:00,KR 3 SUR CL 48 X  SUR,"-74,1081053389","4,5473150632"
2015,2015-01-28,Miércoles,FEMENINO,15:30:00,CL 60  KR 77 NSUR  SUR,"-74,1795325649","4,6010878294"
2015,2015-01-28,Miércoles,MASCULINO,20:00:00,KR 145 A CL 136  19 NORTE,"-74,1174823416","4,7461886584"
2015,2015-01-29,Jueves,MASCULINO,20:30:00,CL 51 A KR 5 BIS 15 SUR,"-74,1136548293","4,5447696335"
2015,2015-01-31,Sábado,MASCULINO,17:15:00,AC 57 SUR KR 60  51 SUR,"-74,1477054728","4,5941044428"
2015,2015-02-01,Domingo,MASCULINO,00:00:00,KR 103  CL 13 b  OCCIDENTE,"-74,1461965463","4,6757401212"
2015,2015-02-02,Lunes,MASCULINO,20:20:00,KR 5 L BI CL 48 Q  SUR,"-74,1127482427","4,55408223"
2015,2015-02-03,Martes,MASCULINO,22:20:00,CL 83 C KR 5 A 55 SUR,"-74,1015044225","4,5033784055"
2015,2015-02-03,Martes,MASCULINO,05:00:00,CL 57  KR 79   SUR,"-74,17443905","4,6107687432"
2015,2015-02-03,Martes,MASCULINO,11:00:00,CL 73  KR 74   NORTE,"-74,0974623335","4,691518065"
2015,2015-02-03,Martes,FEMENINO,19:55:00,CL 64 A SU KR 17   SUR,"-74,136595763","4,5544807203"
2015,2015-02-04,Miércoles,MASCULINO,20:40:00,CL 42  KR 14   SURESTE,"-74,1161626947","4,5695978836"
2015,2015-02-08,Domingo,MASCULINO,21:30:00,AK 45  CL 230   NORTE,"-74,0372091902","4,8172977806"
2015,2015-02-09,Lunes,MASCULINO,23:15:00,KR 17 B CL 66 A 31 SUR,"-74,137789346","4,551967401"
2015,2015-02-11,Miércoles,MASCULINO,07:10:00,CL 62  KR 67   SUR,"-74,1577798498","4,590610185"
2015,2015-02-17,Martes,MASCULINO,19:30:00,CL 55  KR 95   SUR,"-74,1907146943","4,6365785206"
2015,2015-02-17,Martes,MASCULINO,18:40:00,KR 94  CL 6   NORTE,"-74,165096916","4,6512047124"
2015,2015-02-19,Jueves,MASCULINO,21:30:00,KR 52 A CL 41 A 4 SUR,"-74,1334110061","4,5978985046"
2015,2015-02-19,Jueves,MASCULINO,20:30:00,CL 7 D KR 78  94 SUR,"-74,1436607016","4,6361267106"
2015,2015-02-26,Jueves,MASCULINO,16:30:00,CL 99  KR 16  17 NOROCCIDENTE,"-74,149325741","4,6687148939"
2015,2015-03-01,Domingo,MASCULINO,10:30:00,CL 57  KR 3 H  SUR,"-74,1164470089","4,5384006724"
2015,2015-03-04,Miércoles,MASCULINO,20:30:00,CL 77  KR 39  20 SUR,"-74,1674258388","4,5673291061"
2015,2015-03-09,Lunes,MASCULINO,19:00:00,       NORTE,"-74,1494352267","4,6332634456"
2015,2015-03-10,Martes,MASCULINO,14:10:00,CL 132  KR 8   NORTE,"-74,0323528535","4,7103212197"
2015,2015-03-11,Miércoles,MASCULINO,14:30:00,CL 33 SUR KR 7  42 SUR,"-74,0996320828","4,5649872465"
2015,2015-03-13,Viernes,MASCULINO,13:00:00,KR 30  CL 32   NOROCCIDENTE,"-74,0804088486","4,6333516816"
2015,2015-03-13,Viernes,MASCULINO,20:30:00,KR 80  DG 60   SUR,"-74,1818097604","4,6086739101"
2015,2015-03-16,Lunes,MASCULINO,20:40:00,CL   KR 87 A 15 SUR,"-74,1567874325","4,6443810603"
2015,2015-03-17,Martes,MASCULINO,08:15:00,KR 3 C CL 48 R 4 SUR,"-74,1029045356","4,5421118959"
2015,2015-03-19,Jueves,MASCULINO,17:40:00,CL 32 D KR 16 A 13 SUR,"-74,1132122648","4,5752232906"
2015,2015-03-20,Viernes,MASCULINO,19:30:00,KR 3 A ES CL 30  30 SUR,"-74,0899038685","4,5617184963"
2015,2015-03-21,Sábado,MASCULINO,19:30:00,KR 18 A CL 48  83 SUR,"-74,1269719971","4,5689241151"
2015,2015-03-25,Miércoles,MASCULINO,06:40:00,KR 93  CL 127   NORTE,"-74,098087664","4,7411550522"
2015,2015-03-25,Miércoles,MASCULINO,20:15:00,KR 82 F BI CL 65  26 SUR,"-74,1898993028","4,6142737308"
2015,2015-03-26,Jueves,MASCULINO,21:20:00,KR 72 M BI CL 43  88 SUR,"-74,1526756061","4,6052051079"
2015,2015-03-26,Jueves,MASCULINO,19:40:00,KR 52  CL 37 D 8 SUR,"-74,1300413347","4,6012416958"
2015,2015-03-28,Sábado,MASCULINO,19:00:00,CL 51 SUR KR 18 A 19 SUR,"-74,1271168364","4,568250346"
2015,2015-03-29,Domingo,MASCULINO,19:00:00,KR 86  CL 32   SUR,"-74,160644449","4,6365357457"
2015,2015-03-31,Martes,MASCULINO,22:20:00,TR 5 M DG 48 L BI  SUR,"-74,1143626616","4,5570715568"
2015,2015-04-06,Lunes,MASCULINO,22:15:00,CL 27 SUR KR 14 BIS  SUR,"-74,1054821385","4,5780599397"
2015,2015-04-08,Miércoles,MASCULINO,18:45:00,KR 18  CL 51   SUR,"-74,1280341518","4,5671434383"
2015,2015-04-08,Miércoles,MASCULINO,20:30:00,TR 16 H CL 48  17 SUR,"-74,1235307229","4,5685043464"
2015,2015-04-15,Miércoles,MASCULINO,20:40:00,CL 1 a KR 25 a 37 ,"-74,1011637819","4,5950295049"
2015,2015-04-16,Jueves,MASCULINO,19:00:00,KR 24  CL 44  10 SUR,"-74,1257991554","4,5801641629"
2015,2015-04-16,Jueves,MASCULINO,19:00:00,KR 24  CL 44  10 SUR,"-74,1250354422","4,5754478782"
2015,2015-04-18,Sábado,FEMENINO,16:35:00,CL 40 C KR 72 L  SUR,,
2015,2015-04-21,Martes,FEMENINO,21:00:00,KR 7 A CL 35  64 SUR,,
2015,2015-04-25,Sábado,MASCULINO,22:00:00,TR 4 ESTE CL 88  17 SUR,"-74,1056895479","4,5040069534"
2015,2015-04-27,Lunes,FEMENINO,15:00:00,CL 48 X KR 5 F 5 SUR,"-74,103786026","4,5437497591"
2015,2015-04-29,Miércoles,MASCULINO,15:30:00,CL 1  KR 0   SUR,"-74,0782378454","4,5813192142"
2015,2015-04-29,Miércoles,MASCULINO,18:30:00,KR 1 G CL 48 P 31 SUR,"-74,1030574215","4,5464861953"
2015,2015-04-30,Jueves,MASCULINO,22:30:00,KR 86  CL 10   SUROCCIDENTE,"-74,1477492675","4,6494484772"
2015,2015-05-01,Viernes,MASCULINO,00:30:00,KR 72  CL 8 A  SUR,"-74,1370220201","4,6379631411"
2015,2015-05-01,Viernes,MASCULINO,01:35:00,KR 68 H CL 23   SUR,"-74,1307118758","4,6120735991"
2015,2015-05-02,Sábado,MASCULINO,05:10:00,KR 88 G CL 40 B 33 SUR,"-74,1694158984","4,6373646841"
2015,2015-05-06,Miércoles,MASCULINO,12:40:00,CL 18 SUR KR 58  15 SUR,"-74,108260907","4,6346928866"
2015,2015-05-06,Miércoles,MASCULINO,21:56:00,TR 20 D CL 61  18 SUR,"-74,1428023947","4,5665345942"
2015,2015-05-07,Jueves,MASCULINO,20:30:00,CL 51  KR 78 G 29 SUR,"-74,1672641409","4,6111884871"
2015,2015-05-08,Viernes,MASCULINO,12:10:00,CL 70  KR 47  10 SUR,"-74,1607195509","4,5728062961"
2015,2015-05-09,Sábado,MASCULINO,20:40:00,CL 50 A KR 12   SUR,"-74,1229272259","4,5617853391"
2015,2015-05-11,Lunes,MASCULINO,18:30:00,AC 1  KR 14   SUR,"-74,102585824","4,5816740135"
2015,2015-05-14,Jueves,MASCULINO,22:30:00,KR 84  CL 61 A 17 SUR,"-74,1865116728","4,6175835354"
2015,2015-05-20,Miércoles,MASCULINO,08:20:00,KR 86 C CL 51 B 11 SUR,"-74,1786367071","4,6261173061"
2015,2015-05-23,Sábado,MASCULINO,20:00:00,CL 23 B KR 119  37 NOROCCIDENTE,"-74,1487086189","4,6918468713"
2015,2015-05-25,Lunes,MASCULINO,17:00:00,CL 34  KR 90   SUR,"-74,1658908499","4,6435695092"
2015,2015-05-26,Martes,MASCULINO,09:50:00,AC 22  KR 12   SUR,"-74,0950590742","4,5765387312"
2015,2015-05-28,Jueves,MASCULINO,11:20:00,KR 12 J CL 33 A 23 SUR,"-74,1126516831","4,5701192516"
2015,2015-05-29,Viernes,MASCULINO,00:45:00,KR 73 A CL 9  6 SUR,"-74,1380957994","4,6407775246"
2015,2015-05-29,Viernes,MASCULINO,03:00:00,KR 11  CL 4   CENTRO,"-74,0830783281","4,593916347"
2015,2015-05-31,Domingo,MASCULINO,19:30:00,KR 5 A CL 27  63 SUR,"-74,094343606","4,5690835918"
2015,2015-06-02,Martes,MASCULINO,21:30:00,KR 60 D CL 51  37 SUR,"-74,1494057172","4,5884643549"
2015,2015-06-02,Martes,MASCULINO,20:30:00,CL 1 F KR 28  30 NORTE,"-74,1016177568","4,5988785167"
2015,2015-06-05,Viernes,MASCULINO,22:45:00,DG 42 B KR 23 B 69 SUR,"-74,1244218979","4,5785697633"
2015,2015-06-08,Lunes,MASCULINO,17:45:00,CL 57 C KR 87 A 21 SUR,"-74,1862001117","4,6231069796"
2015,2015-06-09,Martes,MASCULINO,21:00:00,KR 17 B CL 66  42 SUR,"-74,1378758583","4,552035974"
2015,2015-06-12,Viernes,MASCULINO,22:00:00,CL 42 SUR KR 78 D 48 SUR,"-74,1588755039","4,6141745337"
2015,2015-06-13,Sábado,MASCULINO,02:00:00,CL 38 C KR 78 N 21 SUR,"-74,1530731424","4,6220429864"
2015,2015-06-15,Lunes,MASCULINO,22:30:00,KR 72  CL 38  20 SUR,"-74,1459707651","4,6151336579"
2015,2015-06-15,Lunes,MASCULINO,22:00:00,CL 27 A KR 11 A  SUR,"-74,1009740267","4,5734684217"
2015,2015-06-16,Martes,FEMENINO,13:30:00,       SUR,"-74,1680819438","4,6401127758"
2015,2015-06-16,Martes,FEMENINO,22:00:00,CL   BV 74 D 24 SUR,"-74,15717167","4,6113693425"
2015,2015-06-17,Miércoles,MASCULINO,21:30:00,AC 9  KR 70 B 85 OCCIDENTE,"-74,1318730745","4,6294207641"
2015,2015-06-21,Domingo,MASCULINO,14:30:00,CL 62 K KR 75 I 24 SUR,"-74,1767517958","4,5869115013"
2015,2015-06-24,Miércoles,MASCULINO,17:00:00,AK 30  AC 22   SUR,"-74,1137666978","4,5963770111"
2015,2015-06-26,Viernes,FEMENINO,18:30:00,CL 1 BIS KR 35  48 CENTRO,"-74,1094927225","4,6024717904"
2015,2015-06-29,Lunes,MASCULINO,22:50:00,KR 2 F CL 48 X 49 SUR,"-74,1080024586","4,5469368969"
2015,2015-06-30,Martes,MASCULINO,20:30:00,CL 68 B KR 64 SUR  SUR,"-74,1528908644","4,5881290352"
2015,2015-06-30,Martes,MASCULINO,18:40:00,CL 43 SUR KR 89 C  SUR,"-74,1748849783","4,6365321279"
2015,2015-07-01,Miércoles,MASCULINO,05:40:00,CL 150 A KR 96 A 71 NOROCCIDENTE,"-74,0862755213","4,7467116242"
2015,2015-07-06,Lunes,MASCULINO,21:00:00,CL 70  KR 102   NOROCCIDENTE,"-74,1200498972","4,7021992352"
2015,2015-07-07,Martes,MASCULINO,15:30:00,KR 79 C CL 42 A 28 SUR,"-74,1630296144","4,6198818"
2015,2015-07-07,Martes,MASCULINO,21:10:00,CL 84  KR 76   NOROCCIDENTE,"-74,0923051271","4,704647865"
2015,2015-07-07,Martes,MASCULINO,21:00:00,KR 87  CL 1 BIS  SUR,"-74,1602508459","4,6403604716"
2015,2015-07-08,Miércoles,MASCULINO,21:51:00,KR 86 A CL 58 C 5 SUR,"-74,1858621639","4,6208865062"
2015,2015-07-08,Miércoles,MASCULINO,19:50:00,KR 27 A CL 77  37 NORTE,"-74,0674142275","4,6677891971"
2015,2015-07-10,Viernes,MASCULINO,21:30:00,CL 42 42 KR 12 G 34 SUR,"-74,1145567331","4,5684419071"
2015,2015-07-10,Viernes,MASCULINO,19:30:00,CL 57  TR 25   NORTE,"-74,0755144987","4,6459960124"
2015,2015-07-13,Lunes,MASCULINO,15:40:00,CL 29 A KR 26 SUR  SUR,"-74,113722695","4,5867909704"
2015,2015-07-14,Martes,MASCULINO,20:30:00,KR 5 D CL 49 B  SUR,"-74,1131083403","4,5479397797"
2015,2015-07-14,Martes,MASCULINO,20:30:00,AK 86  CL 85   NOROCCIDENTE,"-74,0975729856","4,706732936"
2015,2015-07-16,Jueves,MASCULINO,15:52:00,CL 27 SUR KR 11  8 SUR,"-74,0987853441","4,5730834133"
2015,2015-07-16,Jueves,MASCULINO,16:00:00,TR 100  CL 80   NOROCCIDENTE,"-74,1117243204","4,7099621106"
2015,2015-07-16,Jueves,MASCULINO,20:30:00,KR 9 ABIS CL 40  20 OCCIDENTE,"-74,1069821749","4,5627950572"
2015,2015-07-17,Viernes,MASCULINO,15:30:00,CL 2 A KR 88  9 SUR,"-74,1606585417","4,6424992021"
2015,2015-07-18,Sábado,MASCULINO,15:30:00,DG 78 BIS KR 53  42 NOROCCIDENTE,"-74,0720466179","4,6733792209"
2015,2015-07-28,Martes,MASCULINO,22:30:00,KR 78 G CL 50  36 SUR,"-74,1674820814","4,6124173641"
2015,2015-07-31,Viernes,MASCULINO,14:20:00,TR 13 A KR 46  39 SUR,"-74,0890206092","4,5421246253"
2015,2015-08-03,Lunes,MASCULINO,07:30:00,KR 20  CL 48 C  SUR,"-74,1289548311","4,5717572718"
2015,2015-08-03,Lunes,MASCULINO,16:30:00,CL 87 B KR 54 D 21 SUR,"-74,1825863571","4,6254372176"
2015,2015-08-04,Martes,MASCULINO,22:30:00,CL 30 C KR 3 A 63 ESTE,"-74,0901593599","4,5614047274"
2015,2015-08-05,Miércoles,MASCULINO,06:00:00,CL 46 SUR KR 72 I  SUR,"-74,150215064","4,6020411264"
2015,2015-08-05,Miércoles,MASCULINO,06:00:00,CL 46 SUR KR 72 I  SUR,"-74,150215064","4,6020411264"
2015,2015-08-06,Jueves,MASCULINO,19:40:00,DG 5  KR 72 B  OCCIDENTE,"-74,1395763788","4,6282658291"
2015,2015-08-11,Martes,MASCULINO,07:40:00,KR 18  CL 70   SUR,"-74,1465852983","4,5476733331"
2015,2015-08-11,Martes,MASCULINO,19:30:00,KR 80 JBIS CL 58 C 59 SUR,"-74,1815205099","4,6129734566"
2015,2015-08-11,Martes,MASCULINO,19:35:00,KR 78 G CL 42 C 2 SUR,"-74,1610233221","4,6148983888"
2015,2015-08-12,Miércoles,MASCULINO,21:40:00,KR 19 A CL 163 A 15 NORTE,"-74,0428126699","4,7435158149"
2015,2015-08-15,Sábado,MASCULINO,21:20:00,KR 87 ABIS CL 66 C 79 SUR,"-74,1925768289","4,6208228694"
2015,2015-08-17,Lunes,MASCULINO,21:00:00,CL 5 A KR 86 A 76 SUR,"-74,1576708559","4,6400943411"
2015,2015-08-18,Martes,MASCULINO,19:30:00,CL 42  KR 13 D 22 SUR,"-74,1154257688","4,5692654023"
2015,2015-08-18,Martes,MASCULINO,23:00:00,CL 72 A KR 103  44 NOROCCIDENTE,"-74,1179899607","4,7058026744"
2015,2015-08-19,Miércoles,MASCULINO,21:00:00,KR 107 A CL 71 A 49 NOROCCIDENTE,"-74,1242126856","4,7084223736"
2015,2015-08-20,Jueves,MASCULINO,22:00:00,CL 34 SUR KR 91 C 14 SUR,"-74,1672567758","4,6452153804"
2015,2015-08-20,Jueves,MASCULINO,18:30:00,CL 76  KR 107 B 9 NOROCCIDENTE,"-74,1204897795","4,7117050032"
2015,2015-08-21,Viernes,MASCULINO,23:00:00,KR 22  CL 62  22 SUR,"-74,1456918154","4,5663243436"
2015,2015-08-21,Viernes,FEMENINO,21:00:00,KR 9 A CL 36 SUR 22 SUR,"-74,0874771509","4,551993194"
2015,2015-08-22,Sábado,MASCULINO,11:30:00,AK 72  CL 170   NORTE,"-74,0647105608","4,755297278"
2015,2015-08-26,Miércoles,MASCULINO,20:00:00,AK 104  AC 145   NOROCCIDENTE,"-74,0961460504","4,74616633"
2015,2015-08-26,Miércoles,MASCULINO,09:10:00,CL 38 C KR 68 CBIS  SUR,"4,5990685","-74,147817"
2015,2015-08-26,Miércoles,MASCULINO,21:30:00,CL 66 SUR KR 78 H 26 SUR,"-74,1873196993","4,6027551877"
2015,2015-08-27,Jueves,MASCULINO,22:30:00,CL 47 SUR KR 9  87 SUR,"-74,1094659004","4,5630143012"
2015,2015-08-27,Jueves,MASCULINO,22:20:00,TR 5 B CL 50 C 18 SUR,"-74,1137319559","4,5462928615"
2015,2015-08-28,Viernes,MASCULINO,21:30:00,DG 32 B CL 13 SUR 63 SUR,"-74,1082106266","4,5718642188"
2015,2015-08-28,Viernes,MASCULINO,23:00:00,KR 79  CL 70 D 21 SUR,"-74,1920515383","4,6038139163"
2015,2015-08-29,Sábado,MASCULINO,21:30:00,KR 87 H CL 40 SUR 28 SUR,"-74,1671602163","4,6363075597"
2015,2015-09-03,Jueves,MASCULINO,22:20:00,KR 81 D CL 14   SUROCCIDENTE,"-74,137423914","4,6544518704"
2015,2015-09-03,Jueves,MASCULINO,21:20:00,CL 51  KR 11 B 32 SUR,"-74,1232389255","4,559297838"
2015,2015-09-04,Viernes,FEMENINO,06:40:00,CL 53 C KR 5 B 29 SUR,"-74,1162733469","4,5455975589"
2015,2015-09-04,Viernes,MASCULINO,21:30:00,CL 33  KR 88 D 8 SUR,"-74,1634292636","4,6411170483"
2015,2015-09-07,Lunes,FEMENINO,19:47:00,KR 18 L CL 69 T 69 SUR,"-74,1515014801","4,551191069"
2015,2015-09-07,Lunes,MASCULINO,21:20:00,CL 62 SUR KR 86 A 24 SUR,"-74,189138237","4,6190369752"
2015,2015-09-07,Lunes,FEMENINO,19:40:00,TR 13 C CL 45 F 29 SUR,"-74,1163108978","4,5682173173"
2015,2015-09-09,Miércoles,MASCULINO,22:10:00,CL 51  KR 80 A 77 SUR,"-74,1718038538","4,6174868807"
2015,2015-09-09,Miércoles,MASCULINO,21:43:00,CL 49  KR 77 N  SUR,"-74,1654289556","4,6105228918"
2015,2015-09-09,Miércoles,MASCULINO,22:56:00,CL 37 B KR 68 M 16 SUR,"-74,1369140559","4,60958385"
2015,2015-09-09,Miércoles,MASCULINO,21:30:00,CL 57 C KR 97 B 33 SUR,"-74,194309536","4,636173888"
2015,2015-09-10,Jueves,MASCULINO,19:30:00,KR 99 A CL 71  39 SUR,"-74,203305665","4,6341193578"
2015,2015-09-10,Jueves,MASCULINO,21:30:00,AK 68 F CL 63   NOROCCIDENTE,"-74,0965322885","4,6684495063"
2015,2015-09-10,Jueves,MASCULINO,22:20:00,CL 68 B SU KR 22 A 41 SUR,"-74,1510991487","4,5652602121"
2015,2015-09-10,Jueves,MASCULINO,22:00:00,KR 53 F CL 2 A 6 SUROCCIDENTE,"-74,1201571855","4,6161602859"
2015,2015-09-13,Domingo,FEMENINO,02:15:00,       ,"-74,1107882295","4,581294207"
2015,2015-09-13,Domingo,MASCULINO,21:30:00,CL  38 KR 86 BIS  SUR,"-74,162536088","4,6352167984"
2015,2015-09-13,Domingo,MASCULINO,03:00:00,CL 59 SUR KR 101   SUR,"-74,1974369917","4,639291104"
2015,2015-09-14,Lunes,FEMENINO,20:00:00,KR 19 BIS CL 68 B 47 SUR,"-74,1498143706","4,5599020988"
2015,2015-09-15,Martes,MASCULINO,21:00:00,CL 66 A KR 73 A 38 NOROCCIDENTE,"-74,1012315187","4,6818961274"
2015,2015-09-15,Martes,MASCULINO,21:00:00,CL 66 A KR 73 A 38 NOROCCIDENTE,"-74,1009472046","4,6827515698"
2015,2015-09-17,Jueves,FEMENINO,19:12:00,TR 78 BIS CL 42 B  SUR,"-74,1590780391","4,6128315864"
2015,2015-09-18,Viernes,MASCULINO,22:00:00,CL 69 A KR 89 A 13 SUR,"-74,1109142933","4,6927468019"
2015,2015-09-19,Sábado,MASCULINO,04:40:00,KR 79 A CL 26   SUR,"-74,1522364054","4,6298500162"
2015,2015-09-19,Sábado,MASCULINO,21:20:00,CL 167  KR 46  70 NORTE,"-74,0485582981","4,7483314662"
2015,2015-09-20,Domingo,MASCULINO,19:20:00,CL 70  KR 90  35 NOROCCIDENTE,"-74,1107104454","4,6952275434"
2015,2015-09-23,Miércoles,MASCULINO,22:50:00,CL 37 SUR KR   73 SUR,"-74,1466976437","4,6175151924"
2015,2015-09-25,Viernes,MASCULINO,21:00:00,DG 62  CL 20 F  SUR,"-74,1434816751","4,5631372917"
2015,2015-09-27,Domingo,MASCULINO,20:40:00,KR 82 C CL 33 SUR 55 SUR,"-74,1587809954","4,6355215701"
2015,2015-09-27,Domingo,MASCULINO,23:00:00,CL 39 SUR KR 73  10 SUR,"-74,149806324","4,6152060191"
2015,2015-09-28,Lunes,MASCULINO,17:00:00,KR 5 B BI CL 52 A 79 SUR,"-74,1149858866","4,5443157996"
2015,2015-09-29,Martes,MASCULINO,20:20:00,KR 53  CL 5  11 SUR,"-74,1124082837","4,6203417356"
2015,2015-09-30,Miércoles,MASCULINO,20:15:00,CL 36 F SU KR 2  25 ESTE,"-74,0979324016","4,5564984462"
2015,2015-10-05,Lunes,MASCULINO,18:20:00,CL 49 BSUR KR 11 C 45 SUR,"-74,1205112371","4,5610411023"
2015,2015-10-06,Martes,MASCULINO,23:30:00,KR 97 F CL 26  71 SUR,"-74,1704003248","4,6509150434"
2015,2015-10-06,Martes,MASCULINO,21:10:00,CL 49  KR 90  23 SUR,"-74,1802709821","4,6354164575"
2015,2015-10-07,Miércoles,MASCULINO,18:20:00,CL 31 BSUR KR 3  28 ESTE,"-74,0917579565","4,5601641233"
2015,2015-10-07,Miércoles,FEMENINO,22:30:00,KR 2 SUR CL 48 U 15 SUR,"-74,10661203","4,5465440737"
2015,2015-10-08,Jueves,MASCULINO,21:00:00,KR 93  CL 42 F 11 SUR,"-74,175560895","4,6409913978"
2015,2015-10-08,Jueves,MASCULINO,17:30:00,CL 26  KR 88 BIS  SUR,"-74,1623470607","4,6411731899"
2015,2015-10-08,Jueves,MASCULINO,21:20:00,KR 91 C CL 56 F 23 SUR,"-74,1896693144","4,6325861319"
2015,2015-10-08,Jueves,MASCULINO,04:30:00,CL 48 Z KR 5 B 41 SUR,"-74,1114721928","4,5482766738"
2015,2015-10-09,Viernes,MASCULINO,08:00:00,KR 97 B CL 57 P 40 SUR,"-74,1938750181","4,6364144969"
2015,2015-10-09,Viernes,MASCULINO,00:00:00,KR 11 BIS CL 42 B 22 SUR,"-74,1084198389","4,563789676"
2015,2015-10-13,Martes,MASCULINO,20:00:00,CL 63  KR 91  96 SUR,"-74,1955916319","4,6288593376"
2015,2015-10-14,Miércoles,MASCULINO,23:00:00,CL 74 BSUR KR 13   SUR,"-74,1164664659","4,516035727"
2015,2015-10-15,Jueves,MASCULINO,23:15:00,KR 55 C CL 171  36 ,"-74,0546683702","4,7543777735"
2015,2015-10-15,Jueves,MASCULINO,22:20:00,CL 67 D KR 18 T 55 SUR,"-74,1484813127","4,5554904486"
2015,2015-10-15,Jueves,MASCULINO,10:00:00,CL 41 SUR KR 86 G  SUR,"-74,1677234802","4,6330192301"
