codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
70.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,12.0,12.0,14.0,7.0,9.0,0.0,19.0,35.0,97492.0,47838.0,49654.0,5.566124766855387,1.2474554592528586,1.1077843282557012,1.4430572325017,0.7706233730642023,1.0365749139107008,5.53891601362163,1.2308702252492512,1.2308702252492512,1.436015262790793,0.7180076313953965,0.9231526689369385,7.316359379572724,3.826479236315302
66.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,14.0,3.0,14.0,4.0,23.0,0.0,19.0,39.0,69426.0,34000.0,35426.0,8.343161602743633,2.027723656278908,0.4276697635101,2.01584665213408,0.668168311743497,2.7219048613751395,8.35421888053467,2.016535591853196,0.4321147696828278,2.016535591853196,0.5761530262437704,3.312879900901679,11.470588235294118,5.363292497036075
65.0,2019,4,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,14.0,3.0,16.0,14.0,14.0,0.0,23.0,38.0,79580.0,38071.0,41509.0,7.666075162326026,1.77245059148887,0.3827947946630465,2.01004780472077,1.682870624636711,1.6571705962130758,7.665242523247048,1.759235988941945,0.3769791404875597,2.0105554159336516,1.759235988941945,1.759235988941945,9.9813506343411,5.540967019200655
79.0,2019,4,0.0,0,0.0,0,0.0,0,1.0,1,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,10.0,0.0,16.0,18.0,16.0,0.0,22.0,38.0,124532.0,58974.0,65558.0,4.846457169552658,0.8196892529713649,0.04969667365528249,1.2918796658622664,1.4223148896863094,1.3065926468424558,4.818038737031445,0.8030064561719076,0.0,1.2848103298750524,1.4454116211094337,1.2848103298750524,6.443517482280328,3.35580707160072
59.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,7.0,6.0,5.0,2.0,2.0,0.0,8.0,14.0,49878.0,24695.0,25183.0,4.490504986873529,1.4318609728026797,0.9996263750098731,1.0269071816392965,0.5565477523436848,0.7810227750816433,4.410762259914191,1.4034243554272423,1.2029351617947792,1.0024459681623161,0.4009783872649264,0.4009783872649264,5.669163798339745,3.176746217686534
45.0,2019,4,0.0,0,0.0,0,1.0,1,1.0,1,2.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,29.0,4.0,17.0,23.0,17.0,0.0,28.0,62.0,90319.0,43587.0,46732.0,9.934481238685377,3.205401200588495,0.4375730632889486,1.8835656447758793,2.383893944983674,1.7578399773569813,9.964680742700871,3.2108415726480586,0.4428746996755943,1.8822174736212756,2.546529523134667,1.8822174736212756,14.224424713790809,5.991611743559018
20.0,2019,4,2.0,1,0.0,0,7.0,1,44.0,1,4.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,17.0,1.0,4.0,2.0,1.0,0.0,13.0,12.0,41140.0,18539.0,22601.0,6.124570584300341,4.096952300315297,0.2921835851297969,1.0027008044378491,0.647575043126076,0.7369478323379567,6.076810889645114,4.132231404958677,0.24307243558580455,0.9722897423432182,0.4861448711716091,0.24307243558580455,6.47284103781218,5.751957877970002
51.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,7.0,2.0,34.0,4.0,6.0,0.0,36.0,17.0,75389.0,36613.0,38776.0,7.041289444804865,0.9541544686560528,0.29210802162655675,4.467611887703154,0.6227238583854986,0.969887062341488,7.03020334531563,0.9285174229662152,0.2652906922760615,4.509941768693046,0.530581384552123,0.7958720768281845,4.6431595334990305,9.284093253558902
115.0,2019,4,2.0,1,2.0,1,0.0,0,0.0,0,1.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,18.0,0.0,2.0,2.0,2.0,0.0,8.0,16.0,17600.0,8297.0,9303.0,13.249410511816542,9.796125260945153,0.20244566269536773,1.193547127695247,1.157664438639132,1.300749346383405,13.636363636363637,10.227272727272728,0.0,1.1363636363636365,1.1363636363636365,1.1363636363636365,19.284078582620225,8.599376545200473
43.0,2019,4,0.0,0,0.0,0,2.0,1,1.0,1,1.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,13.0,3.0,7.0,36.0,18.0,0.0,19.0,58.0,72177.0,34309.0,37868.0,10.618751665424512,1.8150620621633615,0.41450475674326887,0.9874429934773994,4.435100718012037,2.1642186813608504,10.668218407525945,1.8011277830887957,0.41564487302049125,0.969838037047813,4.987738476245895,2.4938692381229477,16.905185228365735,5.0174289637688805
25.0,2019,4,2.0,1,2.0,1,4.0,1,0.0,0,0.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,8.0,0.0,6.0,4.0,5.0,0.0,14.0,9.0,42823.0,19418.0,23405.0,5.436614557527733,1.889762459705337,0.11735956969210974,1.4179013100377151,0.9907230776231397,1.2626530606321398,5.370945519930879,1.8681549634542185,0.0,1.4011162225906637,0.9340774817271092,1.1675968521588864,4.634874858378824,5.981627857295449
56.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,10.0,3.0,11.0,5.0,7.0,0.0,16.0,20.0,52258.0,25327.0,26931.0,6.908031221437587,1.930450558195413,0.5333922544433135,2.1019140374577394,1.000833079406659,1.3598930816614707,6.8888973937004865,1.913582609361246,0.5740747828083738,2.1049408702973706,0.956791304680623,1.3395078265528724,7.896711019860229,5.941108759422227
26.0,2019,4,0.0,0,3.0,1,6.0,1,3.0,1,0.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,43.0,2.0,19.0,16.0,11.0,0.0,43.0,48.0,100323.0,47687.0,52636.0,9.054319053121532,4.269833052756113,0.23012840828963163,1.8949509928958626,1.5504838258634175,1.1666182534388057,9.070701633723075,4.286155717033981,0.1993560798620456,1.893882758689433,1.5948486388963647,1.0964584392412509,10.065636336947176,8.169313777642678
102.0,2019,4,1.0,1,2.0,1,3.0,1,0.0,0,2.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,80.0,20.0,17.0,6.0,17.0,0.0,55.0,85.0,39473.0,18761.0,20712.0,34.6277037713798,19.80183308659388,3.653927006415448,4.233499974968918,1.4412624167293824,3.0278088757538795,35.46728143287817,20.26701796164467,5.066754490411167,4.306741316849492,1.52002634712335,4.306741316849492,45.30675337135548,26.554654306682117
2.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4483.0,2177.0,2306.0,6.913489417651342,2.331054785389169,0.3249694386615541,3.90916214991725,0.8705118439999482,1.217727179839266,6.691947356680794,2.230649118893598,0.0,4.461298237787196,0.0,0.0,4.593477262287552,8.673026886383347
116.0,2019,4,1.0,1,1.0,1,0.0,0,1.0,1,2.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,18.0,0.0,0.0,3.0,4.0,0.0,12.0,13.0,11944.0,5613.0,6331.0,19.696056907047154,14.051388116374046,0.24174770236516954,0.19179225143547013,1.8406431314003153,1.9391867591038003,20.931011386470196,15.07032819825854,0.0,0.0,2.511721366376423,3.348961821835231,23.160520220915732,18.95435160322224
81.0,2019,4,0.0,0,0.0,0,1.0,1,3.0,1,0.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,4.0,0.0,11.0,12.0,14.0,0.0,16.0,25.0,63103.0,30784.0,32319.0,6.520718878134764,0.6693723251088857,0.08771754908826133,1.7478684239087772,1.7853893331744803,1.947623660409656,6.497313915344754,0.6338842844238785,0.0,1.7431817821656659,1.9016528532716352,2.218594995483574,8.121101871101871,4.950648225502027
52.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,2.0,12.0,2.0,0.0,0.0,12.0,4.0,18698.0,9295.0,9403.0,8.505327223620387,0.14969439933898288,0.7535383924366933,6.1329392222440715,1.1166379400952506,0.8687634974245803,8.557064926730131,0.0,1.0696331158412664,6.4177986950475985,1.0696331158412664,0.0,4.303388918773535,12.76188450494523
33.0,2019,4,0.0,0,0.0,0,2.0,1,0.0,0,1.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,8.0,1.0,9.0,13.0,9.0,0.0,17.0,23.0,42929.0,20777.0,22152.0,9.273147145877985,1.8852104491572368,0.2834889149694194,2.0930645843350537,2.618848529860978,1.80258890219782,9.317710638496122,1.8635421276992243,0.23294276596240304,2.0964848936616276,3.0282559575112393,2.0964848936616276,11.069933099099966,7.67425063199711
19.0,2019,4,2.0,1,3.0,1,8.0,1,2.0,1,1.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,21.0,2.0,6.0,8.0,2.0,0.0,21.0,18.0,100927.0,46205.0,54722.0,3.9106637572281953,2.08776727914176,0.22895163146933958,0.6118503032685662,0.8355716302432845,0.4785914116593412,3.8641790601127544,2.080711801599176,0.198163028723731,0.594489086171193,0.792652114894924,0.198163028723731,3.8956822854669406,3.837579035853953
41.0,2019,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,17.0,1.0,10.0,21.0,8.0,0.0,24.0,33.0,57874.0,27440.0,30434.0,9.80461619129278,2.9339755247187673,0.22704732222624416,1.7333239188432192,3.2012603186283157,1.386507641864419,9.84898227183191,2.9374157652832014,0.17278916266371772,1.7278916266371773,3.6285724159380726,1.3823133013097417,12.026239067055393,7.885917066438852
37.0,2019,4,0.0,0,1.0,1,1.0,1,0.0,0,0.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,16.0,1.0,13.0,3.0,7.0,0.0,20.0,20.0,43484.0,19996.0,23488.0,9.158051015425016,3.6570306529120065,0.28089577980416525,2.9606487646580035,0.7996687766990075,1.520286993644488,9.198785760279643,3.679514304111857,0.22996964400699108,2.989605372090884,0.6899089320209733,1.6097875080489374,10.002000400080016,8.514986376021799
107.0,2019,4,1.0,1,1.0,1,3.0,1,1.0,1,0.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,12.0,0.0,2.0,2.0,1.0,0.0,7.0,10.0,26739.0,11967.0,14772.0,6.417733063904199,4.420517082884498,0.16032898891687766,0.8042750383020628,0.8865504792916303,0.9210537760777268,6.3577545906728,4.4878267698866825,0.0,0.747971128314447,0.747971128314447,0.3739855641572235,8.356313194618535,4.738694828053073
73.0,2019,4,1.0,1,0.0,0,3.0,1,1.0,1,1.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,26.0,0.0,20.0,28.0,21.0,0.0,39.0,56.0,163652.0,77170.0,86482.0,5.81930444226771,1.596321900751708,0.03894622881119851,1.2279854599943292,1.6744454446580765,1.300867339284771,5.80500085547381,1.5887370762349375,0.0,1.2221054432576444,1.7109476205607022,1.2832107154205263,7.256705973824025,4.509608935963553
31.0,2019,4,0.0,0,1.0,1,2.0,1,1.0,1,3.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,18.0,2.0,7.0,13.0,3.0,0.0,13.0,30.0,66554.0,31112.0,35442.0,6.483793638528958,2.7052792825059973,0.32292537985392705,1.0692931144585578,1.8340788325392836,0.7499912130857523,6.460918953030622,2.7045707245244466,0.30050785828049403,1.051777503981729,1.9533010788232112,0.4507617874207411,9.642581640524556,3.6679645618193106
58.0,2019,4,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,5.0,4.0,23.0,4.0,12.0,0.0,26.0,22.0,94210.0,46146.0,48064.0,5.128873475951063,0.555797663758627,0.42228945422399455,2.43514062408465,0.5126688472757788,1.303543494171973,5.095000530729222,0.5307292219509606,0.42458337756076847,2.441354420974419,0.42458337756076847,1.2737501326823055,4.767477137780089,5.409454061251664
13.0,2019,4,4.0,1,1.0,1,6.0,1,3.0,1,2.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,42.0,1.0,8.0,3.0,1.0,0.0,27.0,28.0,126708.0,56234.0,70474.0,4.373219221342401,3.3099414647385688,0.11843875288399203,0.6448676050034745,0.3208552184663718,0.3368618301713388,4.340688827856173,3.3147078321810777,0.07892161505193042,0.6313729204154434,0.23676484515579127,0.07892161505193042,4.979194081872177,3.8312001589238585
63.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,36.0,18.0,18.0,23.278036205483378,11.646558758422001,0.4088614656550868,1.9245015580008278,1.9963456296370892,1.3927395931707318,555.5555555555555,277.77777777777777,0.0,0.0,277.77777777777777,0.0,1111.111111111111,0.0
87.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,8.0,9.0,25.0,8.0,10.0,0.0,30.0,30.0,102194.0,48023.0,54171.0,5.893201134749932,0.8033266255001161,0.8128641626538412,2.4405316015739267,0.826323897817307,1.0750874987812418,5.871186175313619,0.7828248233751492,0.8806779262970429,2.4463275730473413,0.7828248233751492,0.9785310292189365,6.247006642650396,5.538018496981779
77.0,2019,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,6.0,1.0,6.0,4.0,6.0,0.0,11.0,12.0,59305.0,27758.0,31547.0,3.9564153399009347,1.0427013710366593,0.22279993407267304,1.0321780407104646,0.7626305402777154,1.142811260271376,3.878256470786612,1.0117190793356379,0.16861984655593962,1.0117190793356379,0.6744793862237585,1.0117190793356379,4.323078031558469,3.486860874251118
39.0,2019,4,1.0,1,2.0,1,5.0,1,0.0,0,1.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,31.0,3.0,21.0,23.0,27.0,0.0,39.0,66.0,90059.0,43506.0,46553.0,11.605879006620382,3.433998596721072,0.3453930477990574,2.326846190966847,2.3899501248590513,2.588303703884171,11.659023529019864,3.44218789904396,0.33311495797199614,2.331804705803973,2.5538813444519706,2.9980346217479648,15.170321334988278,8.377548170901983
108.0,2019,4,0.0,0,0.0,0,1.0,1,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,18.0,1.0,17.0,5.0,4.0,0.0,23.0,22.0,6185.0,3095.0,3090.0,61.95640173252156,25.19491374964913,0.7291118804686971,23.106286849029924,3.4974165510438127,2.2402780972841283,72.75666936135812,29.102667744543247,1.6168148746968474,27.4858528698464,8.084074373484235,6.4672594987873895,71.08239095315024,74.4336569579288
61.0,2019,4,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,4.0,1.0,15.0,1.0,4.0,0.0,14.0,11.0,24119.0,11715.0,12404.0,10.236748133408751,1.7050537073880778,0.41257466755000843,6.005123295093017,0.6756593358943019,1.5101162995045523,10.365272192047764,1.6584435507276423,0.41461088768191057,6.219163315228658,0.41461088768191057,1.6584435507276423,9.389671361502348,11.28668171557562
1.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,4.0,2.0,2.0,0.0,1.0,0.0,4.0,5.0,2602.0,1291.0,1311.0,25.956579314891165,11.67780006946574,1.3663538797104078,5.8023054903394895,0.980504148366411,1.5845216050902518,34.588777863182166,15.372790161414297,7.686395080707149,7.686395080707149,0.0,3.8431975403535743,38.729666924864446,30.511060259344013
46.0,2019,4,0.0,0,0.0,0,3.0,1,1.0,1,0.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,36.0,2.0,16.0,40.0,17.0,0.0,43.0,68.0,140078.0,66586.0,73492.0,7.9223760479093945,2.5713627930046066,0.1719554522866182,1.149805890518635,2.721114206157204,1.2462812156894154,7.92415654135553,2.5699967161153072,0.1427775953397393,1.1422207627179144,2.8555519067947857,1.213609560387784,10.212356951911815,5.850976977085941
85.0,2019,4,1.0,1,1.0,1,3.0,1,2.0,1,0.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,31.0,6.0,50.0,17.0,39.0,0.0,57.0,86.0,235147.0,113170.0,121977.0,6.089840011817957,1.324846135054543,0.2656886357115834,2.125528067639768,0.7460502964985696,1.6278491513769162,6.081302334284512,1.3183242822574814,0.255159538501448,2.126329487512067,0.7229520257541028,1.6585370002594122,7.599187063709464,4.673012125236725
60.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,1058.0,545.0,513.0,30.357697563676385,1.3866353051300988,0.3859629390446867,26.72407182571469,1.0939660217299303,1.34820886481242,56.710775047258984,0.0,0.0,56.710775047258984,0.0,0.0,73.39449541284404,38.98635477582846
30.0,2019,4,1.0,1,4.0,1,7.0,1,1.0,1,2.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,29.0,2.0,9.0,17.0,10.0,0.0,20.0,47.0,126709.0,60161.0,66548.0,5.311120036913424,2.2925880498077404,0.18793102944956303,0.7229930068841864,1.3280921252279132,0.9078713626382723,5.2877064770458295,2.2887087736467024,0.15784198438942776,0.7102889297524249,1.341656867310136,0.7892099219471388,7.812370140124,3.005349522149426
72.0,2019,4,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,24.0,0.0,7.0,21.0,9.0,0.0,23.0,38.0,82460.0,37550.0,44910.0,7.402269870161478,2.9084212479972185,0.07067845682906705,0.866191223556066,2.3705425255257806,1.1740217246489524,7.397526073247635,2.910502061605627,0.0,0.8488964346349746,2.5466893039049237,1.0914382731021102,10.119840213049269,5.1213538187486085
57.0,2019,4,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,14.0,7.0,37.0,9.0,19.0,0.0,48.0,38.0,126215.0,61508.0,64707.0,6.822526688779025,1.123090304648278,0.5372408535041283,2.921922915671849,0.7552109664272629,1.4835327497854782,6.813770154102127,1.109218397179416,0.554609198589708,2.931505763974171,0.7130689696153389,1.5053678247434934,6.178058138778695,7.418053688163568
23.0,2019,4,0.0,0,0.0,0,4.0,1,19.0,1,0.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,15.0,0.0,6.0,6.0,4.0,0.0,15.0,16.0,56335.0,26066.0,30269.0,5.550230091827124,2.664264170316937,0.09579195813251806,1.085383937166039,1.0870997845178467,0.9524666746110738,5.502795775272921,2.6626431170675424,0.0,1.065057246827017,1.065057246827017,0.7100381645513447,6.138264405739277,4.955565099606859
88.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,6.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,15.0,0.0,1.0,3.0,1.0,0.0,7.0,13.0,38133.0,17147.0,20986.0,5.322240891440144,3.901071006060177,0.1273086794400593,0.3180675705634446,0.88454015410734,0.7690456665297644,5.244801090918627,3.93360081818897,0.0,0.26224005454593136,0.786720163637794,0.26224005454593136,7.58150113722517,3.33555703802535
9.0,2019,4,0.0,0,1.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,11.0,1.0,27.0,7.0,11.0,0.0,27.0,30.0,122844.0,58302.0,64542.0,4.670603303201325,0.9115514453404162,0.12170686459522008,2.1956436957846734,0.6260439450004918,0.9957342795916065,4.640031259157956,0.8954446289603073,0.08140405717820975,2.197909543811664,0.5698284002474684,0.8954446289603073,5.145621076463929,4.18332248768244
109.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,9.0,0.0,3.0,3.0,2.0,0.0,8.0,9.0,22721.0,10122.0,12599.0,7.4942931355873625,3.9062524260518234,0.17646987700258387,1.355519840230904,1.273976624208932,1.176536946978001,7.482065049953787,3.9610932617402406,0.0,1.3203644205800802,1.3203644205800802,0.8802429470533868,8.891523414344991,6.349710294467815
49.0,2019,4,0.0,0,1.0,1,0.0,0,1.0,1,0.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,9.0,0.0,8.0,5.0,7.0,0.0,12.0,17.0,36681.0,17572.0,19109.0,7.89995387246517,2.462013138790702,0.1307400541594855,2.174129316996951,1.3192181314797438,1.6733121845231076,7.906000381668984,2.4535863253455465,0.0,2.1809656225293748,1.3631035140808592,1.9083449197132032,9.674482130662417,6.279763462242922
14.0,2019,4,1.0,1,0.0,0,1.0,1,0.0,0,2.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,13.0,0.0,2.0,2.0,2.0,0.0,8.0,11.0,40865.0,19334.0,21531.0,4.739287846026626,3.170112076723182,0.12131770125709004,0.53471455573734,0.6509256325338647,0.8791036017960808,4.649455524287288,3.18120641135446,0.0,0.4894163709776092,0.4894163709776092,0.4894163709776092,5.689458984172959,3.7155728948957316
32.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,9.0,1.0,22.0,7.0,14.0,0.0,25.0,28.0,100161.0,48278.0,51883.0,5.320978886432787,0.9182359199221366,0.14523178209082452,2.1937094678965017,0.7523319482875981,1.3969507848944478,5.291480716047164,0.8985533291400843,0.09983925879334273,2.19646369345354,0.698874811553399,1.397749623106798,5.7997431542317415,4.818534009213037
92.0,2019,4,0.0,0,0.0,0,0.0,0,0.0,0,3.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,12.0,1.0,4.0,2.0,1.0,0.0,9.0,11.0,12200.0,5967.0,6233.0,15.598105557962686,9.261287884175454,0.5798916962251737,3.1550501133072784,1.4129815944338204,1.231711299428586,16.39344262295082,9.836065573770492,0.819672131147541,3.278688524590164,1.639344262295082,0.819672131147541,18.434724317077258,14.439274827530884
11.0,2019,4,1.0,1,1.0,1,5.0,1,3.0,1,0.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,7.0,3.0,15.0,1.0,9.0,0.0,16.0,19.0,69583.0,33095.0,36488.0,5.076748193381666,1.032555789080297,0.4268959742648538,2.1524938001822815,0.3004424827236629,1.3244648466514832,5.029964215397439,1.0059928430794878,0.4311397898912091,2.1556989494560455,0.14371326329706968,1.2934193696736271,5.741048496751775,4.385003288752467
36.0,2019,4,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,10.0,2.0,5.0,15.0,15.0,0.0,12.0,35.0,47491.0,22523.0,24968.0,9.841587300920041,2.119927118510392,0.4180987608677879,1.0771649688394107,2.753565485765866,2.4630299194131364,9.896611989640142,2.1056621254553494,0.4211324250910699,1.0528310627276747,3.1584931881830243,3.1584931881830243,15.539670558984149,4.806151874399231
53.0,2019,4,0.0,0,1.0,1,1.0,1,0.0,0,0.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,3.0,7.0,14.0,5.0,8.0,0.0,12.0,25.0,46874.0,22582.0,24292.0,7.889056400434429,0.6873750204206464,1.202592803128558,2.959888750415915,1.0919181900661614,1.5825938535455675,7.893501728036865,0.6400136536246107,1.493365191790758,2.986730383581516,1.0666894227076844,1.706703076332295,11.070764325569037,4.939897908776552
